Team,Games,Win-Loss,Off Plays,Off Yards,Off Yards/Play,Off TDs,Off Yards per Game,Def Plays,Yards Allowed,Yards/Play Allowed,Off TDs Allowed,Total TDs Allowed,Yards Per Game Allowed,Fumbles Recovered,Opponents Intercepted,Turnovers Gain,Fumbles Lost,Interceptions Thrown,Turnovers Lost,Turnover Margin,Avg Turnover Margin per Game,Time of Possession,Average Time of Possession per Game,Solo Tackle For Loss,Assist Tackle For Loss,Tackle for Loss Yards,Total Tackle For Loss,Tackle For Loss Per Game,Sacks,Sack Yards,Average Sacks per Game,Touchdowns,PAT,2 Point Conversions,Defensive Points,Feild Goals,Safety,Total Points,Points Per Game,Touchdowns Allowed,Opponent Extra Points,2 Point Conversions Allowed,Opp Deflected Extra Points,Opp Feild Goals Made,Opp Safety,Points Allowed,Avg Points per Game Allowed,Rush Attempts,Rush Yds,Yards/Rush,Rushing TD,Rushing Yards per Game,Opp Rush Attempts,Opp Rush Yards Alloweed,Yds/Rush Allowed,Opp Rush Touchdowns Allowed,Rush Yards Per Game Allowed,Redzone Attempts,Redzone Rush TD,Redzone Pass TD,Redzone Field Goals Made,Redzone Scores,Redzone Points,Opp Redzone Attempts,Opp Redzone Rush TD Allowed,Opp Redzone Pass Touchdowns Allowed,Opp Redzone Field Goals Made,Opp Redzone Scores,Redzone Points Allowed,Punt Returns,Net Punt Return Yards,Punt Return Touchdowns,Avg Yards Per Punt Return,Opp Punt Returns,Opp Net Punt Return Yards,Opp Punt Return Touchdowns Allowed,Avg Yards Allowed per Punt Return,Pass Attempts,Pass Completions,Passing Interceptions Thrown,Pass Yards,Pass Yards/Attempt,Yards/Completion,Pass Touchdowns,Pass Yards Per Game,Opp Completions Allowed,Opp Pass Attempts,Opp Pass Yds Allowed,Opp Pass TDs Allowed,Yards/Attempt Allowed,Yards/Completion Allowed,Pass Yards Per Game Allowed,Kickoffs Returned,Kickoff Return Yards,Kickoff Return Touchdowns,Avg Yard per Kickoff Return,Opp Kickoff Returns,Opponent Kickoff Return Yards,Opp Kickoff Return Touchdowns Allowed,Avg Yards per Kickoff Return Allowed,First Down Runs,First Down Passes,First Down Penalties,First Downs,Opp First Down Runs,Opp First Down Passes,Opp First Down Penalties,Opp First Downs,Penalties,Penalty Yards,Penalty Yards Per Game,3rd Attempts,3rd Conversions,3rd Percent,Opp 3rd Conversion,Opp 3rd Attempt,Opponent 3rd Percent,4th Attempts,4th Conversions,4th Percent,Opp 4th Conversion,Opp 4th Attempt,Opponent 4th Percent
Massachusetts (MAC),12,3-9,879.0,5053.0,5.75,43.0,421.1,934.0,5370.0,5.75,49.0,51.0,447.5,5.0,12.0,17.0,10.0,13.0,23.0,-6.0,-0.5,327:10,27:15,35.0,60.0,180.0,65.0,5.4,28.0,201.0,2.33,45.0,38.0,1.0,0.0,6.0,0.0,328.0,27.3,51.0,46.0,1.0,0.0,14.0,0.0,396.0,33.0,387.0,1312.0,3.39,16.0,109.3,492.0,2301.0,4.68,23.0,191.8,54.0,15.0,17.0,6.0,38.0,0.704,48.0,17.0,14.0,10.0,41.0,0.854,16.0,99.0,1.0,6.19,16.0,99.0,1.0,6.19,492.0,269.0,13.0,3741.0,7.6,13.91,27.0,311.8,269.0,442.0,3069.0,26.0,6.94,11.41,255.8,52.0,1022.0,0.0,19.65,52.0,1022.0,0.0,19.65,118.0,138.0,25.0,281.0,118.0,138.0,25.0,281.0,73.0,617.0,51.42,175.0,63.0,0.36,77.0,185.0,0.416,19.0,36.0,0.528,13.0,24.0,0.542
New Mexico St. (Sun Belt),12,2-10,921.0,5051.0,5.48,38.0,420.9,893.0,5813.0,6.51,56.0,61.0,484.4,10.0,11.0,21.0,10.0,24.0,34.0,-13.0,-1.08,330:47,27:33,32.0,22.0,147.0,43.0,3.6,10.0,66.0,0.83,39.0,37.0,1.0,0.0,7.0,0.0,294.0,24.5,61.0,56.0,0.0,1.0,15.0,0.0,469.0,39.1,469.0,2152.0,4.59,19.0,179.3,594.0,3719.0,6.26,40.0,309.9,35.0,12.0,10.0,7.0,29.0,0.829,60.0,34.0,9.0,12.0,55.0,0.917,23.0,283.0,2.0,12.3,23.0,283.0,2.0,12.3,452.0,278.0,24.0,2899.0,6.41,10.43,19.0,241.6,187.0,299.0,2094.0,16.0,7.0,11.2,174.5,36.0,815.0,1.0,22.64,36.0,815.0,1.0,22.64,190.0,88.0,14.0,292.0,190.0,88.0,14.0,292.0,57.0,407.0,33.92,203.0,84.0,0.414,70.0,157.0,0.446,15.0,26.0,0.577,10.0,12.0,0.833
Navy (FBS Independent),13,8-5,857.0,5453.0,6.36,54.0,419.5,901.0,5250.0,5.83,40.0,45.0,403.8,5.0,13.0,18.0,17.0,5.0,22.0,-4.0,-0.31,392:58,30:13,36.0,18.0,149.0,45.0,3.5,21.0,131.0,1.62,55.0,53.0,1.0,0.0,9.0,1.0,414.0,31.8,45.0,40.0,0.0,0.0,15.0,0.0,355.0,27.3,727.0,4395.0,6.05,45.0,338.1,522.0,2582.0,4.95,18.0,198.6,55.0,35.0,6.0,7.0,48.0,0.873,52.0,14.0,16.0,11.0,41.0,0.788,16.0,97.0,1.0,6.06,16.0,97.0,1.0,6.06,130.0,62.0,5.0,1058.0,8.14,17.06,9.0,81.4,247.0,379.0,2668.0,22.0,7.04,10.8,205.2,52.0,1159.0,0.0,22.29,52.0,1159.0,0.0,22.29,151.0,120.0,7.0,278.0,151.0,120.0,7.0,278.0,33.0,322.0,24.77,158.0,76.0,0.481,76.0,177.0,0.429,14.0,24.0,0.583,12.0,22.0,0.545
Ole Miss (),13,9-4,904.0,5448.0,6.03,45.0,419.1,915.0,4277.0,4.67,21.0,24.0,329.0,10.0,22.0,32.0,10.0,15.0,25.0,7.0,0.54,367:04,28:14,77.0,44.0,400.0,99.0,7.6,31.0,171.0,2.38,49.0,47.0,0.0,0.0,9.0,0.0,368.0,28.3,24.0,23.0,0.0,0.0,13.0,1.0,208.0,16.0,476.0,2021.0,4.25,21.0,155.5,513.0,1780.0,3.47,9.0,136.9,41.0,14.0,9.0,6.0,29.0,0.707,34.0,9.0,5.0,11.0,25.0,0.735,19.0,66.0,0.0,3.47,19.0,66.0,0.0,3.47,428.0,258.0,15.0,3427.0,8.01,13.28,24.0,263.6,240.0,402.0,2497.0,12.0,6.21,10.4,192.1,42.0,893.0,0.0,21.26,42.0,893.0,0.0,21.26,106.0,118.0,15.0,239.0,106.0,118.0,15.0,239.0,69.0,549.0,42.23,183.0,72.0,0.393,65.0,197.0,0.33,9.0,20.0,0.45,8.0,15.0,0.533
Air Force (Mountain West),13,10-3,1002.0,5443.0,5.43,49.0,418.7,895.0,5132.0,5.73,37.0,39.0,394.8,8.0,10.0,18.0,13.0,4.0,17.0,1.0,0.08,410:07,31:32,68.0,32.0,292.0,84.0,6.5,12.0,80.0,0.92,50.0,46.0,2.0,0.0,19.0,1.0,409.0,31.5,39.0,38.0,0.0,0.0,14.0,0.0,314.0,24.2,796.0,3550.0,4.46,34.0,273.1,461.0,1763.0,3.82,17.0,135.6,60.0,32.0,7.0,15.0,54.0,0.9,42.0,11.0,11.0,12.0,34.0,0.81,13.0,95.0,0.0,7.31,13.0,95.0,0.0,7.31,206.0,117.0,4.0,1893.0,9.19,16.18,15.0,145.6,239.0,434.0,3369.0,20.0,7.76,14.1,259.2,36.0,745.0,0.0,20.69,36.0,745.0,0.0,20.69,91.0,144.0,14.0,249.0,91.0,144.0,14.0,249.0,46.0,460.0,35.38,213.0,100.0,0.469,71.0,193.0,0.368,20.0,28.0,0.714,14.0,31.0,0.452
Idaho (Sun Belt),11,1-10,881.0,4592.0,5.21,35.0,417.5,734.0,5090.0,6.93,50.0,54.0,462.7,9.0,8.0,17.0,8.0,20.0,28.0,-11.0,-1.0,344:31,31:19,57.0,16.0,214.0,65.0,5.9,41.0,282.0,3.73,35.0,28.0,1.0,0.0,11.0,1.0,275.0,25.0,54.0,50.0,0.0,0.0,12.0,0.0,410.0,37.3,439.0,1561.0,3.56,22.0,141.9,482.0,2708.0,5.62,32.0,246.2,50.0,22.0,5.0,9.0,36.0,0.72,40.0,20.0,5.0,9.0,34.0,0.85,15.0,129.0,0.0,8.6,15.0,129.0,0.0,8.6,442.0,257.0,20.0,3031.0,6.86,11.79,13.0,275.5,159.0,252.0,2382.0,18.0,9.45,14.98,216.5,38.0,813.0,0.0,21.39,38.0,813.0,0.0,21.39,116.0,91.0,18.0,225.0,116.0,91.0,18.0,225.0,75.0,727.0,66.09,180.0,75.0,0.417,67.0,146.0,0.459,20.0,35.0,0.571,6.0,12.0,0.5
Louisiana (Sun Belt),13,9-4,918.0,5426.0,5.91,46.0,417.4,898.0,5276.0,5.88,40.0,43.0,405.8,10.0,7.0,17.0,5.0,9.0,14.0,3.0,0.23,412:18,31:42,76.0,14.0,368.0,83.0,6.4,23.0,136.0,1.77,47.0,43.0,0.0,1.0,18.0,1.0,383.0,29.5,43.0,37.0,1.0,0.0,13.0,1.0,338.0,26.0,548.0,2937.0,5.36,31.0,225.9,455.0,1849.0,4.06,21.0,142.2,57.0,25.0,11.0,16.0,52.0,0.912,45.0,14.0,9.0,10.0,33.0,0.733,15.0,143.0,1.0,9.53,15.0,143.0,1.0,9.53,370.0,238.0,9.0,2489.0,6.73,10.46,15.0,191.5,288.0,443.0,3427.0,19.0,7.74,11.9,263.6,38.0,655.0,0.0,17.24,38.0,655.0,0.0,17.24,89.0,145.0,19.0,253.0,89.0,145.0,19.0,253.0,65.0,529.0,40.69,180.0,76.0,0.422,76.0,195.0,0.39,9.0,18.0,0.5,16.0,31.0,0.516
Houston (AAC),13,8-5,945.0,5383.0,5.7,46.0,414.1,915.0,4464.0,4.88,33.0,33.0,343.4,11.0,19.0,30.0,7.0,15.0,22.0,8.0,0.62,385:12,29:37,50.0,32.0,249.0,66.0,5.1,34.0,215.0,2.62,49.0,43.0,1.0,0.0,16.0,0.0,387.0,29.8,33.0,33.0,0.0,0.0,11.0,2.0,268.0,20.6,495.0,2390.0,4.83,28.0,183.8,503.0,1863.0,3.7,18.0,143.3,57.0,22.0,9.0,12.0,43.0,0.754,44.0,18.0,11.0,9.0,38.0,0.864,22.0,99.0,0.0,4.5,22.0,99.0,0.0,4.5,450.0,272.0,15.0,2993.0,6.65,11.0,18.0,230.2,230.0,412.0,2601.0,15.0,6.31,11.31,200.1,52.0,1117.0,0.0,21.48,52.0,1117.0,0.0,21.48,114.0,114.0,20.0,248.0,114.0,114.0,20.0,248.0,84.0,771.0,59.31,193.0,79.0,0.409,75.0,194.0,0.387,12.0,23.0,0.522,7.0,19.0,0.368
Tulsa (AAC),12,2-10,958.0,4950.0,5.17,34.0,412.5,841.0,5841.0,6.95,59.0,62.0,486.8,7.0,8.0,15.0,5.0,18.0,23.0,-8.0,-0.67,378:55,31:34,54.0,46.0,277.0,77.0,6.4,25.0,152.0,2.08,37.0,34.0,2.0,0.0,12.0,0.0,296.0,24.7,62.0,59.0,1.0,0.0,12.0,1.0,471.0,39.3,477.0,1774.0,3.72,11.0,147.8,467.0,2576.0,5.52,30.0,214.7,46.0,11.0,14.0,10.0,35.0,0.761,52.0,21.0,16.0,6.0,43.0,0.827,19.0,133.0,0.0,7.0,19.0,133.0,0.0,7.0,481.0,263.0,18.0,3176.0,6.6,12.08,23.0,264.7,232.0,374.0,3265.0,29.0,8.73,14.07,272.1,37.0,578.0,0.0,15.62,37.0,578.0,0.0,15.62,115.0,123.0,23.0,261.0,115.0,123.0,23.0,261.0,78.0,768.0,64.0,203.0,78.0,0.384,75.0,180.0,0.417,11.0,28.0,0.393,11.0,16.0,0.688
NC State (ACC),13,8-5,889.0,5311.0,5.97,50.0,408.5,926.0,4850.0,5.24,40.0,44.0,373.1,10.0,10.0,20.0,9.0,6.0,15.0,5.0,0.38,383:23,29:29,77.0,26.0,402.0,90.0,6.9,29.0,192.0,2.23,51.0,46.0,2.0,0.0,12.0,0.0,392.0,30.2,44.0,42.0,0.0,0.0,15.0,0.0,351.0,27.0,508.0,2659.0,5.23,26.0,204.5,521.0,2189.0,4.2,21.0,168.4,52.0,20.0,18.0,7.0,45.0,0.865,45.0,15.0,12.0,9.0,36.0,0.8,28.0,217.0,0.0,7.75,28.0,217.0,0.0,7.75,381.0,224.0,6.0,2652.0,6.96,11.84,24.0,204.0,226.0,405.0,2661.0,19.0,6.57,11.77,204.7,27.0,508.0,0.0,18.81,27.0,508.0,0.0,18.81,138.0,116.0,15.0,269.0,138.0,116.0,15.0,269.0,63.0,558.0,42.92,177.0,81.0,0.458,96.0,198.0,0.485,5.0,10.0,0.5,9.0,15.0,0.6
Clemson (ACC),13,10-3,990.0,5308.0,5.36,43.0,408.3,841.0,3390.0,4.03,23.0,27.0,260.8,12.0,12.0,24.0,6.0,12.0,18.0,6.0,0.46,408:03,31:23,110.0,42.0,553.0,131.0,10.1,27.0,196.0,2.08,48.0,46.0,0.0,0.0,21.0,2.0,401.0,30.8,27.0,22.0,0.0,0.0,11.0,0.0,217.0,16.7,539.0,1904.0,3.53,20.0,146.5,453.0,1344.0,2.97,11.0,103.4,52.0,18.0,7.0,13.0,38.0,0.731,27.0,8.0,7.0,5.0,20.0,0.741,27.0,174.0,0.0,6.44,27.0,174.0,0.0,6.44,451.0,292.0,12.0,3404.0,7.55,11.66,23.0,261.8,194.0,388.0,2046.0,12.0,5.27,10.55,157.4,41.0,816.0,1.0,19.9,41.0,816.0,1.0,19.9,86.0,81.0,18.0,185.0,86.0,81.0,18.0,185.0,52.0,450.0,34.62,222.0,93.0,0.419,54.0,197.0,0.274,5.0,14.0,0.357,5.0,15.0,0.333
Fresno St. (Mountain West),14,6-8,1096.0,5685.0,5.19,47.0,406.1,1018.0,6384.0,6.27,56.0,58.0,456.0,11.0,9.0,20.0,6.0,21.0,27.0,-7.0,-0.5,402:06,28:43,68.0,30.0,264.0,83.0,5.9,40.0,223.0,2.86,49.0,46.0,0.0,0.0,9.0,2.0,371.0,26.5,58.0,55.0,0.0,0.0,17.0,0.0,454.0,32.4,566.0,2553.0,4.51,22.0,182.4,615.0,2827.0,4.6,24.0,201.9,55.0,19.0,16.0,6.0,41.0,0.745,53.0,14.0,18.0,14.0,46.0,0.868,23.0,186.0,1.0,8.09,23.0,186.0,1.0,8.09,530.0,299.0,21.0,3132.0,5.91,10.47,25.0,223.7,243.0,403.0,3557.0,32.0,8.83,14.64,254.1,48.0,849.0,0.0,17.69,48.0,849.0,0.0,17.69,127.0,138.0,14.0,279.0,127.0,138.0,14.0,279.0,59.0,546.0,39.0,242.0,91.0,0.376,89.0,223.0,0.399,16.0,34.0,0.471,16.0,27.0,0.593
Arkansas (SEC),13,7-6,916.0,5278.0,5.76,52.0,406.0,821.0,4204.0,5.12,30.0,33.0,323.4,12.0,12.0,24.0,11.0,6.0,17.0,7.0,0.54,442:37,34:02,63.0,36.0,358.0,81.0,6.2,14.0,104.0,1.08,56.0,52.0,0.0,0.0,9.0,0.0,415.0,31.9,33.0,32.0,1.0,0.0,6.0,0.0,250.0,19.2,557.0,2834.0,5.09,31.0,218.0,429.0,1490.0,3.47,11.0,114.6,56.0,24.0,12.0,8.0,44.0,0.786,33.0,10.0,10.0,3.0,23.0,0.697,16.0,49.0,0.0,3.06,16.0,49.0,0.0,3.06,359.0,199.0,6.0,2444.0,6.81,12.28,21.0,188.0,217.0,392.0,2714.0,19.0,6.92,12.51,208.8,50.0,1192.0,1.0,23.84,50.0,1192.0,1.0,23.84,97.0,115.0,13.0,225.0,97.0,115.0,13.0,225.0,68.0,581.0,44.69,187.0,88.0,0.471,72.0,182.0,0.396,12.0,19.0,0.632,4.0,18.0,0.222
Indiana (Big Ten),12,4-8,852.0,4860.0,5.7,36.0,405.0,890.0,5205.0,5.85,46.0,48.0,433.8,4.0,13.0,17.0,10.0,9.0,19.0,-2.0,-0.17,339:56,28:19,65.0,24.0,264.0,77.0,6.4,26.0,179.0,2.17,37.0,35.0,1.0,0.0,14.0,0.0,301.0,25.1,48.0,46.0,0.0,0.0,20.0,0.0,394.0,32.8,539.0,3163.0,5.87,29.0,263.6,450.0,2192.0,4.87,22.0,182.7,34.0,16.0,2.0,10.0,28.0,0.824,45.0,13.0,14.0,16.0,43.0,0.956,18.0,195.0,1.0,10.83,18.0,195.0,1.0,10.83,313.0,168.0,9.0,1697.0,5.42,10.1,7.0,141.4,271.0,440.0,3013.0,24.0,6.85,11.12,251.1,24.0,550.0,0.0,22.92,24.0,550.0,0.0,22.92,110.0,135.0,23.0,268.0,110.0,135.0,23.0,268.0,78.0,713.0,59.42,181.0,55.0,0.304,66.0,183.0,0.361,7.0,20.0,0.35,12.0,16.0,0.75
Louisiana Tech (C-USA),14,9-5,957.0,5611.0,5.86,62.0,400.8,1028.0,5075.0,4.94,38.0,41.0,362.5,16.0,26.0,42.0,13.0,13.0,26.0,16.0,1.14,415:55,29:42,82.0,64.0,454.0,114.0,8.1,,,,68.0,64.0,0.0,0.0,17.0,0.0,523.0,37.4,41.0,37.0,0.0,0.0,21.0,0.0,346.0,24.7,490.0,2080.0,4.24,32.0,148.6,500.0,1655.0,3.31,19.0,118.2,55.0,23.0,17.0,9.0,49.0,0.891,48.0,17.0,10.0,14.0,41.0,0.854,,,,,,,,,467.0,270.0,13.0,3531.0,7.56,13.08,30.0,252.2,314.0,528.0,3420.0,19.0,6.48,10.89,244.3,,,,,,,,,103.0,162.0,14.0,279.0,103.0,162.0,14.0,279.0,69.0,555.0,39.64,197.0,79.0,0.401,76.0,219.0,0.347,8.0,12.0,0.667,17.0,25.0,0.68
Iowa (Big Ten),13,7-6,951.0,5201.0,5.47,43.0,400.1,847.0,4475.0,5.28,37.0,41.0,344.2,3.0,13.0,16.0,15.0,7.0,22.0,-6.0,-0.46,408:38,31:26,48.0,46.0,263.0,71.0,5.5,22.0,146.0,1.69,47.0,45.0,1.0,0.0,12.0,1.0,367.0,28.2,41.0,37.0,1.0,0.0,16.0,0.0,333.0,25.6,514.0,2120.0,4.12,22.0,163.1,495.0,2188.0,4.42,19.0,168.3,56.0,21.0,15.0,8.0,44.0,0.786,37.0,12.0,8.0,13.0,33.0,0.892,15.0,227.0,1.0,15.13,15.0,227.0,1.0,15.13,437.0,265.0,7.0,3081.0,7.05,11.63,21.0,237.0,189.0,352.0,2287.0,18.0,6.5,12.1,175.9,23.0,370.0,0.0,16.09,23.0,370.0,0.0,16.09,106.0,101.0,12.0,219.0,106.0,101.0,12.0,219.0,46.0,384.0,29.54,201.0,90.0,0.448,70.0,190.0,0.368,14.0,23.0,0.609,8.0,12.0,0.667
New Mexico (Mountain West),12,4-8,735.0,4794.0,6.52,41.0,399.5,913.0,6228.0,6.82,58.0,58.0,519.0,8.0,11.0,19.0,12.0,6.0,18.0,1.0,0.08,362:18,30:11,50.0,34.0,294.0,67.0,5.6,11.0,73.0,0.92,45.0,43.0,1.0,1.0,5.0,0.0,332.0,27.7,58.0,51.0,1.0,0.0,10.0,0.0,431.0,35.9,586.0,3725.0,6.36,34.0,310.4,554.0,3228.0,5.83,40.0,269.0,30.0,19.0,2.0,4.0,25.0,0.833,56.0,28.0,9.0,9.0,46.0,0.821,24.0,139.0,0.0,5.79,24.0,139.0,0.0,5.79,149.0,76.0,6.0,1069.0,7.17,14.07,7.0,89.1,217.0,359.0,3000.0,18.0,8.36,13.82,250.0,23.0,444.0,0.0,19.3,23.0,444.0,0.0,19.3,156.0,133.0,17.0,306.0,156.0,133.0,17.0,306.0,52.0,498.0,41.5,152.0,56.0,0.368,92.0,180.0,0.511,10.0,25.0,0.4,11.0,24.0,0.458
Rice (C-USA),13,8-5,923.0,5190.0,5.62,47.0,399.2,874.0,5017.0,5.74,46.0,48.0,385.9,11.0,9.0,20.0,4.0,8.0,12.0,8.0,0.62,436:49,33:36,83.0,10.0,396.0,88.0,6.8,,,,48.0,47.0,0.0,0.0,13.0,0.0,374.0,28.8,48.0,46.0,0.0,0.0,12.0,0.0,370.0,28.5,571.0,2181.0,3.82,22.0,167.8,460.0,1983.0,4.31,19.0,152.5,48.0,22.0,10.0,12.0,44.0,0.917,42.0,16.0,11.0,8.0,35.0,0.833,,,,,,,,,352.0,204.0,8.0,3009.0,8.55,14.75,25.0,231.5,226.0,414.0,3034.0,27.0,7.33,13.42,233.4,,,,,,,,,111.0,124.0,21.0,256.0,111.0,124.0,21.0,256.0,77.0,695.0,53.46,201.0,90.0,0.448,77.0,186.0,0.414,5.0,15.0,0.333,5.0,20.0,0.25
Duke (ACC),13,9-4,963.0,5178.0,5.38,47.0,398.3,985.0,5196.0,5.28,33.0,34.0,399.7,10.0,11.0,21.0,7.0,8.0,15.0,6.0,0.46,379:28,29:11,48.0,26.0,303.0,61.0,4.7,13.0,91.0,1.0,52.0,50.0,0.0,0.0,19.0,1.0,421.0,32.4,34.0,28.0,0.0,0.0,17.0,0.0,283.0,21.8,492.0,2364.0,4.8,24.0,181.8,564.0,2508.0,4.45,19.0,192.9,56.0,20.0,15.0,14.0,49.0,0.875,51.0,19.0,11.0,15.0,45.0,0.882,16.0,33.0,0.0,2.06,16.0,33.0,0.0,2.06,471.0,268.0,8.0,2814.0,5.97,10.5,23.0,216.5,235.0,421.0,2688.0,14.0,6.38,11.44,206.8,51.0,1186.0,0.0,23.25,51.0,1186.0,0.0,23.25,152.0,118.0,15.0,285.0,152.0,118.0,15.0,285.0,64.0,503.0,38.69,201.0,84.0,0.418,64.0,186.0,0.344,16.0,29.0,0.552,9.0,31.0,0.29
Central Mich. (MAC),13,7-6,886.0,5175.0,5.84,46.0,398.1,849.0,4621.0,5.44,39.0,40.0,355.5,8.0,14.0,22.0,14.0,13.0,27.0,-5.0,-0.38,434:22,33:24,53.0,24.0,243.0,65.0,5.0,28.0,187.0,2.15,47.0,42.0,1.0,0.0,8.0,0.0,350.0,26.9,40.0,36.0,2.0,0.0,15.0,1.0,327.0,25.2,504.0,2018.0,4.0,19.0,155.2,426.0,1598.0,3.75,15.0,122.9,52.0,16.0,19.0,7.0,42.0,0.808,47.0,13.0,15.0,10.0,38.0,0.809,12.0,158.0,0.0,13.17,12.0,158.0,0.0,13.17,382.0,243.0,13.0,3157.0,8.26,12.99,27.0,242.8,249.0,423.0,3023.0,24.0,7.15,12.14,232.5,43.0,933.0,0.0,21.7,43.0,933.0,0.0,21.7,87.0,138.0,23.0,248.0,87.0,138.0,23.0,248.0,70.0,592.0,45.54,161.0,70.0,0.435,71.0,176.0,0.403,7.0,16.0,0.438,10.0,20.0,0.5
Nevada (Mountain West),13,7-6,966.0,5169.0,5.35,45.0,397.6,991.0,5812.0,5.86,43.0,45.0,447.1,14.0,13.0,27.0,5.0,11.0,16.0,11.0,0.85,404:07,31:05,65.0,18.0,246.0,74.0,5.7,20.0,148.0,1.54,48.0,43.0,3.0,0.0,14.0,0.0,379.0,29.2,45.0,41.0,1.0,0.0,13.0,1.0,354.0,27.2,560.0,2671.0,4.77,27.0,205.5,488.0,2333.0,4.78,17.0,179.5,53.0,20.0,16.0,13.0,49.0,0.925,47.0,13.0,14.0,11.0,38.0,0.809,25.0,195.0,0.0,7.8,25.0,195.0,0.0,7.8,406.0,239.0,11.0,2498.0,6.15,10.45,18.0,192.2,332.0,503.0,3479.0,26.0,6.92,10.48,267.6,46.0,918.0,0.0,19.96,46.0,918.0,0.0,19.96,129.0,168.0,19.0,316.0,129.0,168.0,19.0,316.0,73.0,646.0,49.69,208.0,86.0,0.413,80.0,195.0,0.41,16.0,27.0,0.593,14.0,23.0,0.609
Louisville (ACC),13,9-4,939.0,5131.0,5.46,49.0,394.7,845.0,4011.0,4.75,26.0,31.0,308.5,4.0,26.0,30.0,16.0,10.0,26.0,4.0,0.31,422:51,32:31,78.0,22.0,463.0,89.0,6.8,41.0,307.0,3.15,51.0,50.0,0.0,0.0,15.0,2.0,405.0,31.2,31.0,26.0,1.0,0.0,23.0,0.0,283.0,21.8,511.0,1855.0,3.63,28.0,142.7,435.0,1416.0,3.26,12.0,108.9,58.0,25.0,14.0,9.0,48.0,0.828,39.0,9.0,7.0,14.0,30.0,0.769,31.0,301.0,1.0,9.71,31.0,301.0,1.0,9.71,428.0,237.0,10.0,3276.0,7.65,13.82,21.0,252.0,221.0,410.0,2595.0,14.0,6.33,11.74,199.6,45.0,1017.0,0.0,22.6,45.0,1017.0,0.0,22.6,74.0,110.0,15.0,199.0,74.0,110.0,15.0,199.0,90.0,641.0,49.31,198.0,78.0,0.394,62.0,195.0,0.318,11.0,21.0,0.524,4.0,16.0,0.25
San Jose St. (Mountain West),12,3-9,904.0,4734.0,5.24,27.0,394.5,777.0,4287.0,5.52,41.0,45.0,357.3,8.0,6.0,14.0,12.0,14.0,26.0,-12.0,-1.0,376:59,31:24,31.0,30.0,172.0,46.0,3.8,23.0,167.0,1.92,28.0,28.0,0.0,0.0,12.0,0.0,232.0,19.3,45.0,44.0,0.0,0.0,13.0,0.0,353.0,29.4,454.0,1696.0,3.74,11.0,141.3,536.0,2873.0,5.36,35.0,239.4,39.0,7.0,10.0,9.0,26.0,0.667,53.0,28.0,6.0,10.0,44.0,0.83,12.0,223.0,2.0,18.58,12.0,223.0,2.0,18.58,450.0,283.0,14.0,3038.0,6.75,10.73,16.0,253.2,134.0,241.0,1414.0,6.0,5.87,10.55,117.8,26.0,528.0,0.0,20.31,26.0,528.0,0.0,20.31,145.0,64.0,10.0,219.0,145.0,64.0,10.0,219.0,52.0,439.0,36.58,195.0,85.0,0.436,75.0,168.0,0.446,17.0,29.0,0.586,9.0,15.0,0.6
San Diego St. (Mountain West),13,7-6,866.0,5128.0,5.92,36.0,394.5,877.0,4322.0,4.93,32.0,33.0,332.5,12.0,14.0,26.0,7.0,15.0,22.0,4.0,0.31,407:09,31:19,67.0,18.0,270.0,76.0,5.8,23.0,156.0,1.77,38.0,37.0,0.0,0.0,20.0,0.0,325.0,25.0,33.0,33.0,0.0,0.0,9.0,0.0,258.0,19.8,517.0,2809.0,5.43,26.0,216.1,522.0,2001.0,3.83,22.0,153.9,48.0,19.0,4.0,14.0,37.0,0.771,36.0,21.0,3.0,9.0,33.0,0.917,18.0,78.0,0.0,4.33,18.0,78.0,0.0,4.33,349.0,183.0,15.0,2319.0,6.64,12.67,10.0,178.4,198.0,355.0,2321.0,10.0,6.54,11.72,178.5,49.0,1057.0,0.0,21.57,49.0,1057.0,0.0,21.57,113.0,97.0,25.0,235.0,113.0,97.0,25.0,235.0,77.0,694.0,53.38,179.0,76.0,0.425,79.0,193.0,0.409,5.0,12.0,0.417,12.0,20.0,0.6
Oregon St. (Pac-12),12,5-7,848.0,4722.0,5.57,34.0,393.5,847.0,4875.0,5.76,44.0,47.0,406.3,7.0,11.0,18.0,6.0,8.0,14.0,4.0,0.33,386:23,32:11,61.0,38.0,301.0,80.0,6.7,36.0,304.0,3.0,36.0,33.0,0.0,0.0,19.0,1.0,308.0,25.7,47.0,42.0,2.0,0.0,17.0,0.0,379.0,31.6,376.0,1417.0,3.77,19.0,118.1,412.0,1898.0,4.61,24.0,158.2,53.0,16.0,11.0,15.0,42.0,0.792,42.0,17.0,8.0,11.0,36.0,0.857,24.0,151.0,1.0,6.29,24.0,151.0,1.0,6.29,472.0,290.0,8.0,3305.0,7.0,11.4,15.0,275.4,256.0,435.0,2977.0,20.0,6.84,11.63,248.1,36.0,740.0,0.0,20.56,36.0,740.0,0.0,20.56,100.0,133.0,31.0,264.0,100.0,133.0,31.0,264.0,107.0,958.0,79.83,166.0,53.0,0.319,68.0,171.0,0.398,8.0,19.0,0.421,10.0,16.0,0.625
