Team,Games,Win-Loss,Off Plays,Off Yards,Off Yards/Play,Off TDs,Off Yards per Game,Def Plays,Yards Allowed,Yards/Play Allowed,Off TDs Allowed,Total TDs Allowed,Yards Per Game Allowed,Fumbles Recovered,Opponents Intercepted,Turnovers Gain,Fumbles Lost,Interceptions Thrown,Turnovers Lost,Turnover Margin,Avg Turnover Margin per Game,Time of Possession,Average Time of Possession per Game,Solo Tackle For Loss,Assist Tackle For Loss,Tackle for Loss Yards,Total Tackle For Loss,Tackle For Loss Per Game,Sacks,Sack Yards,Average Sacks per Game,Touchdowns,PAT,2 Point Conversions,Defensive Points,Feild Goals,Safety,Total Points,Points Per Game,Touchdowns Allowed,Opponent Extra Points,2 Point Conversions Allowed,Opp Deflected Extra Points,Opp Feild Goals Made,Opp Safety,Points Allowed,Avg Points per Game Allowed,Rush Attempts,Rush Yds,Yards/Rush,Rushing TD,Rushing Yards per Game,Opp Rush Attempts,Opp Rush Yards Alloweed,Yds/Rush Allowed,Opp Rush Touchdowns Allowed,Rush Yards Per Game Allowed,Redzone Attempts,Redzone Rush TD,Redzone Pass TD,Redzone Field Goals Made,Redzone Scores,Redzone Points,Opp Redzone Attempts,Opp Redzone Rush TD Allowed,Opp Redzone Pass Touchdowns Allowed,Opp Redzone Field Goals Made,Opp Redzone Scores,Redzone Points Allowed,Punt Returns,Net Punt Return Yards,Punt Return Touchdowns,Avg Yards Per Punt Return,Opp Punt Returns,Opp Net Punt Return Yards,Opp Punt Return Touchdowns Allowed,Avg Yards Allowed per Punt Return,Pass Attempts,Pass Completions,Passing Interceptions Thrown,Pass Yards,Pass Yards/Attempt,Yards/Completion,Pass Touchdowns,Pass Yards Per Game,Opp Completions Allowed,Opp Pass Attempts,Opp Pass Yds Allowed,Opp Pass TDs Allowed,Yards/Attempt Allowed,Yards/Completion Allowed,Pass Yards Per Game Allowed,Kickoffs Returned,Kickoff Return Yards,Kickoff Return Touchdowns,Avg Yard per Kickoff Return,Opp Kickoff Returns,Opponent Kickoff Return Yards,Opp Kickoff Return Touchdowns Allowed,Avg Yards per Kickoff Return Allowed,First Down Runs,First Down Passes,First Down Penalties,First Downs,Opp First Down Runs,Opp First Down Passes,Opp First Down Penalties,Opp First Downs,Penalties,Penalty Yards,Penalty Yards Per Game,3rd Attempts,3rd Conversions,3rd Percent,Opp 3rd Conversion,Opp 3rd Attempt,Opponent 3rd Percent,4th Attempts,4th Conversions,4th Percent,Opp 4th Conversion,Opp 4th Attempt,Opponent 4th Percent
Cincinnati (AAC),13,11-2,974.0,5960.0,6.12,60.0,458.5,840.0,3946.0,4.7,28.0,28.0,303.5,8.0,12.0,20.0,13.0,7.0,20.0,0.0,0.0,431:16,33:10,61.0,42.0,341.0,82.0,6.3,25.0,187.0,1.92,63.0,59.0,0.0,0.0,5.0,1.0,454.0,34.9,28.0,26.0,0.0,0.0,10.0,0.0,224.0,17.2,600.0,3113.0,5.19,38.0,239.5,435.0,1469.0,3.38,9.0,113.0,50.0,27.0,10.0,3.0,40.0,0.8,33.0,8.0,10.0,8.0,26.0,0.788,24.0,119.0,0.0,4.96,24.0,119.0,0.0,4.96,374.0,227.0,7.0,2847.0,7.61,12.54,22.0,219.0,197.0,405.0,2477.0,19.0,6.12,12.57,190.5,34.0,799.0,0.0,23.5,34.0,799.0,0.0,23.5,64.0,102.0,34.0,200.0,64.0,102.0,34.0,200.0,107.0,958.0,73.69,197.0,96.0,0.487,55.0,194.0,0.284,11.0,23.0,0.478,8.0,26.0,0.308
Arizona (Pac-12),12,5-7,881.0,5492.0,6.23,43.0,457.7,904.0,5184.0,5.73,51.0,52.0,432.0,8.0,7.0,15.0,9.0,10.0,19.0,-4.0,-0.33,339:11,28:15,66.0,20.0,275.0,76.0,6.3,20.0,137.0,1.67,46.0,39.0,0.0,0.0,19.0,2.0,376.0,31.3,52.0,48.0,2.0,0.0,9.0,0.0,391.0,32.6,492.0,2429.0,4.94,14.0,202.4,464.0,1950.0,4.2,24.0,162.5,45.0,10.0,13.0,15.0,38.0,0.844,48.0,17.0,13.0,7.0,37.0,0.771,13.0,96.0,0.0,7.38,13.0,96.0,0.0,7.38,389.0,216.0,10.0,3063.0,7.87,14.18,29.0,255.3,281.0,440.0,3234.0,27.0,7.35,11.51,269.5,11.0,231.0,0.0,21.0,11.0,231.0,0.0,21.0,102.0,146.0,36.0,284.0,102.0,146.0,36.0,284.0,95.0,908.0,75.67,181.0,79.0,0.436,76.0,185.0,0.411,9.0,18.0,0.5,17.0,28.0,0.607
Nebraska (Big Ten),12,4-8,868.0,5474.0,6.31,44.0,456.2,895.0,5202.0,5.81,44.0,47.0,433.5,9.0,11.0,20.0,11.0,11.0,22.0,-2.0,-0.17,332:45,27:43,53.0,18.0,274.0,62.0,5.2,28.0,196.0,2.33,45.0,40.0,3.0,0.0,14.0,1.0,360.0,30.0,47.0,40.0,2.0,0.0,15.0,2.0,375.0,31.3,464.0,2508.0,5.41,25.0,209.0,470.0,2349.0,5.0,29.0,195.8,44.0,19.0,8.0,12.0,39.0,0.886,55.0,23.0,10.0,12.0,45.0,0.818,18.0,203.0,2.0,11.28,18.0,203.0,2.0,11.28,404.0,257.0,11.0,2966.0,7.34,11.54,19.0,247.2,238.0,425.0,2853.0,15.0,6.71,11.99,237.8,34.0,695.0,0.0,20.44,34.0,695.0,0.0,20.44,114.0,129.0,29.0,272.0,114.0,129.0,29.0,272.0,92.0,850.0,70.83,156.0,58.0,0.372,76.0,176.0,0.432,9.0,20.0,0.45,11.0,19.0,0.579
NC State (ACC),13,9-4,979.0,5929.0,6.06,52.0,456.1,859.0,5104.0,5.94,36.0,39.0,392.6,9.0,10.0,19.0,7.0,11.0,18.0,1.0,0.08,430:30,33:06,60.0,46.0,321.0,83.0,6.4,11.0,72.0,0.85,53.0,51.0,1.0,0.0,23.0,0.0,440.0,33.8,39.0,37.0,1.0,0.0,17.0,0.0,324.0,24.9,483.0,1858.0,3.85,27.0,142.9,405.0,1710.0,4.22,18.0,131.5,71.0,25.0,18.0,19.0,62.0,0.873,47.0,15.0,8.0,13.0,36.0,0.766,16.0,110.0,1.0,6.88,16.0,110.0,1.0,6.88,496.0,334.0,11.0,4071.0,8.21,12.19,25.0,313.2,267.0,454.0,3394.0,18.0,7.48,12.71,261.1,46.0,950.0,0.0,20.65,46.0,950.0,0.0,20.65,89.0,134.0,18.0,241.0,89.0,134.0,18.0,241.0,60.0,581.0,44.69,184.0,87.0,0.473,59.0,177.0,0.333,10.0,17.0,0.588,11.0,22.0,0.5
Washington St. (Pac-12),13,11-2,958.0,5869.0,6.13,63.0,451.5,838.0,4674.0,5.58,38.0,38.0,359.5,11.0,12.0,23.0,5.0,10.0,15.0,8.0,0.62,419:01,32:13,68.0,40.0,381.0,88.0,6.8,13.0,75.0,1.0,66.0,60.0,0.0,1.0,10.0,0.0,488.0,37.5,38.0,33.0,2.0,0.0,12.0,1.0,303.0,23.3,281.0,1010.0,3.59,24.0,77.7,447.0,1839.0,4.11,21.0,141.5,64.0,22.0,28.0,6.0,56.0,0.875,40.0,18.0,9.0,8.0,35.0,0.875,13.0,103.0,0.0,7.92,13.0,103.0,0.0,7.92,677.0,478.0,10.0,4859.0,7.18,10.17,39.0,373.8,231.0,391.0,2835.0,17.0,7.25,12.27,218.1,39.0,792.0,0.0,20.31,39.0,792.0,0.0,20.31,101.0,118.0,36.0,255.0,101.0,118.0,36.0,255.0,86.0,838.0,64.46,173.0,75.0,0.434,62.0,172.0,0.36,18.0,26.0,0.692,15.0,21.0,0.714
Wake Forest (ACC),13,7-6,1067.0,5847.0,5.48,46.0,449.8,1015.0,5962.0,5.87,57.0,59.0,458.6,10.0,6.0,16.0,6.0,13.0,19.0,-3.0,-0.23,366:58,28:13,63.0,40.0,276.0,83.0,6.4,34.0,195.0,2.62,53.0,52.0,0.0,0.0,19.0,0.0,427.0,32.8,59.0,55.0,0.0,0.0,8.0,0.0,433.0,33.3,625.0,2778.0,4.44,21.0,213.7,526.0,2503.0,4.76,31.0,192.5,61.0,18.0,19.0,15.0,52.0,0.852,40.0,19.0,13.0,5.0,37.0,0.925,23.0,219.0,0.0,9.52,23.0,219.0,0.0,9.52,442.0,247.0,13.0,3069.0,6.94,12.43,25.0,236.1,308.0,489.0,3459.0,26.0,7.07,11.23,266.1,46.0,1097.0,1.0,23.85,46.0,1097.0,1.0,23.85,120.0,149.0,21.0,290.0,120.0,149.0,21.0,290.0,55.0,548.0,42.15,229.0,96.0,0.419,92.0,218.0,0.422,15.0,26.0,0.577,14.0,27.0,0.519
Purdue (Big Ten),13,6-7,909.0,5771.0,6.35,48.0,443.9,982.0,5884.0,5.99,47.0,49.0,452.6,3.0,11.0,14.0,6.0,13.0,19.0,-5.0,-0.38,385:25,29:38,55.0,12.0,250.0,61.0,4.7,30.0,184.0,2.31,49.0,44.0,1.0,0.0,19.0,0.0,397.0,30.5,49.0,45.0,0.0,0.0,17.0,0.0,390.0,30.0,400.0,1773.0,4.43,20.0,136.4,499.0,2183.0,4.37,25.0,167.9,49.0,13.0,16.0,16.0,45.0,0.918,56.0,22.0,9.0,14.0,45.0,0.804,15.0,82.0,0.0,5.47,15.0,82.0,0.0,5.47,509.0,333.0,13.0,3998.0,7.85,12.01,28.0,307.5,301.0,483.0,3701.0,22.0,7.66,12.3,284.7,32.0,686.0,0.0,21.44,32.0,686.0,0.0,21.44,118.0,163.0,26.0,307.0,118.0,163.0,26.0,307.0,81.0,837.0,64.38,181.0,70.0,0.387,67.0,184.0,0.364,10.0,19.0,0.526,14.0,25.0,0.56
Toledo (MAC),13,7-6,927.0,5770.0,6.22,62.0,443.8,963.0,5620.0,5.84,51.0,54.0,432.3,9.0,12.0,21.0,7.0,11.0,18.0,3.0,0.23,382:40,29:26,62.0,56.0,358.0,90.0,6.9,30.0,169.0,2.31,69.0,64.0,1.0,0.0,15.0,0.0,525.0,40.4,54.0,50.0,1.0,0.0,7.0,0.0,397.0,30.5,532.0,2807.0,5.28,30.0,215.9,496.0,2304.0,4.65,31.0,177.2,61.0,23.0,16.0,9.0,48.0,0.787,39.0,19.0,10.0,5.0,34.0,0.872,11.0,121.0,1.0,11.0,11.0,121.0,1.0,11.0,395.0,220.0,11.0,2963.0,7.5,13.47,32.0,227.9,283.0,467.0,3316.0,20.0,7.1,11.72,255.1,35.0,697.0,0.0,19.91,35.0,697.0,0.0,19.91,116.0,140.0,31.0,287.0,116.0,140.0,31.0,287.0,99.0,931.0,71.62,176.0,65.0,0.369,67.0,195.0,0.344,9.0,20.0,0.45,10.0,23.0,0.435
North Carolina (ACC),11,2-9,817.0,4863.0,5.95,33.0,442.1,823.0,4924.0,5.98,45.0,49.0,447.6,10.0,7.0,17.0,9.0,14.0,23.0,-6.0,-0.55,310:54,28:15,63.0,32.0,319.0,79.0,7.2,10.0,69.0,0.91,35.0,33.0,2.0,0.0,18.0,0.0,301.0,27.4,49.0,45.0,1.0,0.0,13.0,0.0,380.0,34.5,402.0,2123.0,5.28,19.0,193.0,477.0,2407.0,5.05,28.0,218.8,45.0,15.0,9.0,13.0,37.0,0.822,48.0,21.0,9.0,10.0,40.0,0.833,16.0,56.0,0.0,3.5,16.0,56.0,0.0,3.5,415.0,244.0,14.0,2740.0,6.6,11.23,14.0,249.1,196.0,346.0,2517.0,17.0,7.27,12.84,228.8,20.0,387.0,0.0,19.35,20.0,387.0,0.0,19.35,118.0,110.0,21.0,249.0,118.0,110.0,21.0,249.0,66.0,612.0,55.64,168.0,58.0,0.345,71.0,162.0,0.438,10.0,21.0,0.476,9.0,18.0,0.5
Notre Dame (FBS Independent),13,12-1,954.0,5721.0,6.0,50.0,440.1,957.0,4516.0,4.72,26.0,28.0,347.4,9.0,12.0,21.0,4.0,13.0,17.0,4.0,0.31,377:49,29:03,63.0,30.0,351.0,78.0,6.0,25.0,141.0,1.92,51.0,46.0,0.0,1.0,18.0,0.0,408.0,31.4,28.0,25.0,1.0,0.0,14.0,0.0,237.0,18.2,536.0,2374.0,4.43,27.0,182.6,472.0,1813.0,3.84,16.0,139.5,52.0,17.0,15.0,13.0,45.0,0.865,36.0,12.0,7.0,8.0,27.0,0.75,18.0,149.0,0.0,8.28,18.0,149.0,0.0,8.28,418.0,268.0,13.0,3347.0,8.01,12.49,23.0,257.5,276.0,485.0,2703.0,10.0,5.57,9.79,207.9,33.0,762.0,2.0,23.09,33.0,762.0,2.0,23.09,95.0,141.0,23.0,259.0,95.0,141.0,23.0,259.0,67.0,596.0,45.85,193.0,83.0,0.43,82.0,211.0,0.389,16.0,25.0,0.64,13.0,25.0,0.52
South Fla. (AAC),13,7-6,949.0,5690.0,6.0,43.0,437.7,994.0,5806.0,5.84,51.0,53.0,446.6,10.0,11.0,21.0,10.0,12.0,22.0,-1.0,-0.08,351:00,27:00,62.0,52.0,306.0,88.0,6.8,38.0,213.0,2.92,46.0,39.0,1.0,0.0,17.0,1.0,370.0,28.5,53.0,51.0,1.0,0.0,15.0,0.0,416.0,32.0,517.0,2522.0,4.88,26.0,194.0,629.0,3218.0,5.12,36.0,247.5,45.0,19.0,5.0,15.0,39.0,0.867,52.0,25.0,8.0,10.0,43.0,0.827,23.0,234.0,1.0,10.17,23.0,234.0,1.0,10.17,432.0,252.0,12.0,3168.0,7.33,12.57,17.0,243.7,202.0,365.0,2588.0,15.0,7.09,12.81,199.1,44.0,831.0,0.0,18.89,44.0,831.0,0.0,18.89,160.0,117.0,25.0,302.0,160.0,117.0,25.0,302.0,99.0,877.0,67.46,195.0,73.0,0.374,87.0,210.0,0.414,12.0,20.0,0.6,13.0,23.0,0.565
Massachusetts (FBS Independent),12,4-8,821.0,5251.0,6.4,49.0,437.6,846.0,5817.0,6.88,63.0,68.0,484.8,8.0,12.0,20.0,14.0,10.0,24.0,-4.0,-0.33,328:52,27:24,39.0,46.0,196.0,62.0,5.2,39.0,231.0,3.25,52.0,49.0,0.0,0.0,11.0,0.0,394.0,32.8,68.0,65.0,0.0,0.0,14.0,0.0,515.0,42.9,410.0,1674.0,4.08,22.0,139.5,566.0,3297.0,5.83,38.0,274.8,48.0,21.0,10.0,10.0,41.0,0.854,60.0,29.0,16.0,9.0,54.0,0.9,19.0,183.0,1.0,9.63,19.0,183.0,1.0,9.63,411.0,263.0,10.0,3577.0,8.7,13.6,27.0,298.1,179.0,280.0,2520.0,25.0,9.0,14.08,210.0,49.0,984.0,0.0,20.08,49.0,984.0,0.0,20.08,166.0,103.0,18.0,287.0,166.0,103.0,18.0,287.0,68.0,582.0,48.5,158.0,58.0,0.367,61.0,144.0,0.424,13.0,27.0,0.481,10.0,20.0,0.5
Western Mich. (MAC),13,7-6,962.0,5679.0,5.9,52.0,436.8,813.0,5026.0,6.18,57.0,60.0,386.6,11.0,9.0,20.0,10.0,9.0,19.0,1.0,0.08,436:55,33:36,69.0,42.0,363.0,90.0,6.9,20.0,103.0,1.54,55.0,47.0,3.0,0.0,11.0,0.0,416.0,32.0,60.0,56.0,0.0,0.0,11.0,0.0,449.0,34.5,566.0,2593.0,4.58,32.0,199.5,485.0,2156.0,4.45,27.0,165.8,55.0,27.0,9.0,9.0,45.0,0.818,55.0,21.0,22.0,7.0,50.0,0.909,13.0,102.0,1.0,7.85,13.0,102.0,1.0,7.85,396.0,243.0,9.0,3086.0,7.79,12.7,20.0,237.4,205.0,328.0,2870.0,30.0,8.75,14.0,220.8,57.0,1087.0,1.0,19.07,57.0,1087.0,1.0,19.07,112.0,123.0,20.0,255.0,112.0,123.0,20.0,255.0,77.0,678.0,52.15,189.0,69.0,0.365,54.0,155.0,0.348,20.0,34.0,0.588,8.0,16.0,0.5
Wisconsin (Big Ten),13,8-5,875.0,5604.0,6.4,51.0,431.1,814.0,4474.0,5.5,31.0,33.0,344.2,11.0,14.0,25.0,10.0,14.0,24.0,1.0,0.08,416:57,32:04,52.0,22.0,233.0,63.0,4.8,24.0,151.0,1.85,51.0,48.0,1.0,0.0,10.0,0.0,386.0,29.7,33.0,31.0,1.0,0.0,21.0,0.0,294.0,22.6,571.0,3554.0,6.22,32.0,273.4,454.0,2016.0,4.44,17.0,155.1,53.0,21.0,16.0,9.0,46.0,0.868,44.0,14.0,9.0,14.0,37.0,0.841,17.0,191.0,1.0,11.24,17.0,191.0,1.0,11.24,304.0,179.0,14.0,2050.0,6.74,11.45,19.0,157.7,209.0,360.0,2458.0,14.0,6.83,11.76,189.1,13.0,263.0,0.0,20.23,13.0,263.0,0.0,20.23,98.0,108.0,24.0,230.0,98.0,108.0,24.0,230.0,74.0,657.0,50.54,155.0,64.0,0.413,67.0,178.0,0.376,5.0,12.0,0.417,7.0,13.0,0.538
App State (Sun Belt),13,11-2,859.0,5603.0,6.52,58.0,431.0,845.0,3744.0,4.43,20.0,21.0,288.0,6.0,17.0,23.0,5.0,12.0,17.0,6.0,0.46,397:29,30:34,66.0,40.0,309.0,86.0,6.6,18.0,104.0,1.38,64.0,63.0,0.0,0.0,12.0,1.0,485.0,37.3,21.0,21.0,0.0,0.0,18.0,0.0,201.0,15.5,540.0,3125.0,5.79,31.0,240.4,475.0,1637.0,3.45,12.0,125.9,54.0,21.0,17.0,8.0,46.0,0.852,30.0,9.0,4.0,11.0,24.0,0.8,16.0,62.0,0.0,3.88,16.0,62.0,0.0,3.88,319.0,196.0,12.0,2478.0,7.77,12.64,27.0,190.6,209.0,370.0,2107.0,8.0,5.69,10.08,162.1,31.0,799.0,0.0,25.77,31.0,799.0,0.0,25.77,91.0,98.0,19.0,208.0,91.0,98.0,19.0,208.0,83.0,752.0,57.85,169.0,71.0,0.42,59.0,186.0,0.317,13.0,22.0,0.591,6.0,22.0,0.273
Nevada (Mountain West),13,8-5,929.0,5600.0,6.03,49.0,430.8,959.0,5038.0,5.25,42.0,46.0,387.5,11.0,11.0,22.0,11.0,17.0,28.0,-6.0,-0.46,380:18,29:15,85.0,36.0,375.0,103.0,7.9,17.0,111.0,1.31,52.0,43.0,1.0,0.0,15.0,1.0,404.0,31.1,46.0,41.0,1.0,0.0,9.0,2.0,350.0,26.9,436.0,1976.0,4.53,24.0,152.0,510.0,1846.0,3.62,14.0,142.0,47.0,18.0,8.0,14.0,40.0,0.851,48.0,10.0,17.0,6.0,33.0,0.688,22.0,102.0,1.0,4.64,22.0,102.0,1.0,4.64,493.0,295.0,17.0,3624.0,7.35,12.28,25.0,278.8,266.0,449.0,3192.0,28.0,7.11,12.0,245.5,29.0,647.0,1.0,22.31,29.0,647.0,1.0,22.31,94.0,138.0,24.0,256.0,94.0,138.0,24.0,256.0,77.0,738.0,56.77,185.0,60.0,0.324,61.0,200.0,0.305,16.0,30.0,0.533,16.0,33.0,0.485
Virginia Tech (ACC),13,6-7,949.0,5566.0,5.87,48.0,428.2,892.0,5703.0,6.39,51.0,53.0,438.7,12.0,7.0,19.0,6.0,10.0,16.0,3.0,0.23,392:55,30:13,57.0,40.0,292.0,77.0,5.9,28.0,191.0,2.15,50.0,48.0,2.0,0.0,12.0,0.0,388.0,29.8,53.0,52.0,0.0,0.0,11.0,0.0,403.0,31.0,520.0,2266.0,4.36,19.0,174.3,501.0,2734.0,5.46,33.0,210.3,42.0,15.0,14.0,9.0,38.0,0.905,52.0,24.0,7.0,10.0,41.0,0.788,19.0,190.0,1.0,10.0,19.0,190.0,1.0,10.0,429.0,250.0,10.0,3300.0,7.69,13.2,29.0,253.8,233.0,391.0,2969.0,18.0,7.59,12.74,228.4,8.0,160.0,0.0,20.0,8.0,160.0,0.0,20.0,122.0,120.0,22.0,264.0,122.0,120.0,22.0,264.0,75.0,714.0,54.92,193.0,72.0,0.373,69.0,178.0,0.388,15.0,27.0,0.556,9.0,19.0,0.474
Old Dominion (C-USA),12,4-8,905.0,5133.0,5.67,45.0,427.8,906.0,5657.0,6.24,56.0,59.0,471.4,5.0,9.0,14.0,8.0,12.0,20.0,-6.0,-0.5,352:22,29:21,50.0,30.0,224.0,65.0,5.4,32.0,191.0,2.67,47.0,40.0,2.0,0.0,14.0,1.0,370.0,30.8,59.0,51.0,1.0,0.0,8.0,0.0,431.0,35.9,425.0,1569.0,3.69,24.0,130.8,499.0,2597.0,5.2,31.0,216.4,58.0,23.0,14.0,9.0,46.0,0.793,42.0,17.0,13.0,5.0,35.0,0.833,,,,,,,,,480.0,293.0,12.0,3564.0,7.43,12.16,21.0,297.0,248.0,407.0,3060.0,25.0,7.52,12.34,255.0,32.0,653.0,1.0,20.41,32.0,653.0,1.0,20.41,,,,,,,,,,,,174.0,64.0,0.368,70.0,175.0,0.4,,,,,,
Oregon (Pac-12),13,9-4,947.0,5554.0,5.86,57.0,427.2,956.0,5017.0,5.25,37.0,38.0,385.9,6.0,17.0,23.0,10.0,8.0,18.0,5.0,0.38,362:56,27:55,62.0,20.0,301.0,72.0,5.5,22.0,150.0,1.69,62.0,57.0,2.0,0.0,6.0,1.0,453.0,34.8,38.0,33.0,0.0,0.0,23.0,0.0,330.0,25.4,529.0,2332.0,4.41,28.0,179.4,503.0,1876.0,3.73,13.0,144.3,51.0,23.0,15.0,5.0,43.0,0.843,49.0,8.0,12.0,21.0,41.0,0.837,14.0,103.0,0.0,7.36,14.0,103.0,0.0,7.36,418.0,246.0,8.0,3222.0,7.71,13.1,29.0,247.8,257.0,453.0,3141.0,24.0,6.93,12.22,241.6,44.0,998.0,0.0,22.68,44.0,998.0,0.0,22.68,102.0,147.0,23.0,272.0,102.0,147.0,23.0,272.0,65.0,623.0,47.92,196.0,84.0,0.429,75.0,202.0,0.371,17.0,28.0,0.607,10.0,25.0,0.4
Florida (SEC),13,10-3,890.0,5547.0,6.23,51.0,426.7,872.0,4463.0,5.12,29.0,30.0,343.3,12.0,14.0,26.0,8.0,6.0,14.0,12.0,0.92,389:08,29:56,67.0,38.0,323.0,86.0,6.6,18.0,121.0,1.38,57.0,55.0,0.0,1.0,18.0,1.0,455.0,35.0,30.0,25.0,1.0,0.0,17.0,1.0,260.0,20.0,526.0,2771.0,5.27,23.0,213.2,492.0,2113.0,4.29,13.0,162.5,56.0,15.0,18.0,14.0,47.0,0.839,32.0,9.0,9.0,11.0,29.0,0.906,16.0,137.0,0.0,8.56,16.0,137.0,0.0,8.56,364.0,217.0,6.0,2776.0,7.63,12.79,28.0,213.5,206.0,380.0,2350.0,16.0,6.18,11.41,180.8,34.0,663.0,0.0,19.5,34.0,663.0,0.0,19.5,105.0,99.0,27.0,231.0,105.0,99.0,27.0,231.0,95.0,789.0,60.69,173.0,72.0,0.416,73.0,195.0,0.374,11.0,20.0,0.55,9.0,23.0,0.391
South Carolina (SEC),13,7-6,887.0,5533.0,6.24,47.0,425.6,991.0,5516.0,5.57,41.0,42.0,424.3,10.0,6.0,16.0,7.0,14.0,21.0,-5.0,-0.38,324:20,24:56,65.0,30.0,270.0,80.0,6.2,23.0,162.0,1.77,50.0,46.0,3.0,0.0,13.0,0.0,391.0,30.1,42.0,39.0,0.0,0.0,21.0,0.0,354.0,27.2,444.0,1986.0,4.47,15.0,152.8,569.0,2539.0,4.46,29.0,195.3,56.0,15.0,17.0,11.0,43.0,0.768,62.0,27.0,10.0,14.0,51.0,0.823,15.0,115.0,0.0,7.67,15.0,115.0,0.0,7.67,443.0,272.0,14.0,3547.0,8.01,13.04,32.0,272.8,262.0,422.0,2977.0,12.0,7.05,11.36,229.0,17.0,374.0,0.0,22.0,17.0,374.0,0.0,22.0,152.0,151.0,27.0,330.0,152.0,151.0,27.0,330.0,82.0,682.0,52.46,168.0,71.0,0.423,71.0,182.0,0.39,10.0,25.0,0.4,11.0,20.0,0.55
Louisiana (Sun Belt),14,7-7,901.0,5940.0,6.59,58.0,424.3,966.0,6102.0,6.32,59.0,62.0,435.9,7.0,8.0,15.0,3.0,14.0,17.0,-2.0,-0.14,399:32,28:32,49.0,28.0,235.0,63.0,4.5,27.0,161.0,1.93,58.0,54.0,0.0,0.0,15.0,0.0,447.0,31.9,62.0,58.0,2.0,0.0,15.0,0.0,479.0,34.2,553.0,3062.0,5.54,31.0,218.7,618.0,3067.0,4.96,37.0,219.1,48.0,20.0,15.0,8.0,43.0,0.896,60.0,34.0,8.0,9.0,51.0,0.85,12.0,138.0,1.0,11.5,12.0,138.0,1.0,11.5,348.0,220.0,14.0,2878.0,8.27,13.08,27.0,205.6,216.0,348.0,3035.0,22.0,8.72,14.05,216.8,48.0,1106.0,1.0,23.04,48.0,1106.0,1.0,23.04,160.0,134.0,22.0,316.0,160.0,134.0,22.0,316.0,69.0,608.0,43.43,181.0,85.0,0.47,85.0,188.0,0.452,8.0,19.0,0.421,21.0,29.0,0.724
Penn St. (Big Ten),13,9-4,900.0,5499.0,6.11,55.0,423.0,965.0,4556.0,4.72,30.0,34.0,350.5,7.0,13.0,20.0,13.0,8.0,21.0,-1.0,-0.08,359:53,27:41,91.0,32.0,443.0,107.0,8.2,31.0,195.0,2.38,56.0,53.0,0.0,0.0,16.0,1.0,439.0,33.8,34.0,32.0,0.0,0.0,9.0,2.0,267.0,20.5,521.0,2664.0,5.11,34.0,204.9,549.0,2197.0,4.0,16.0,169.0,58.0,28.0,14.0,10.0,52.0,0.897,36.0,14.0,7.0,6.0,27.0,0.75,23.0,197.0,1.0,8.57,23.0,197.0,1.0,8.57,379.0,205.0,8.0,2835.0,7.48,13.83,21.0,218.1,223.0,416.0,2359.0,14.0,5.67,10.58,181.5,30.0,640.0,1.0,21.33,30.0,640.0,1.0,21.33,122.0,114.0,24.0,260.0,122.0,114.0,24.0,260.0,61.0,551.0,42.38,175.0,65.0,0.371,71.0,211.0,0.336,9.0,17.0,0.529,11.0,26.0,0.423
FIU (C-USA),13,9-4,859.0,5480.0,6.38,54.0,421.5,887.0,5022.0,5.66,39.0,42.0,386.3,5.0,17.0,22.0,5.0,8.0,13.0,9.0,0.69,399:29,30:43,60.0,16.0,228.0,68.0,5.2,8.0,54.0,0.62,58.0,54.0,3.0,0.0,14.0,0.0,450.0,34.6,42.0,39.0,2.0,0.0,11.0,0.0,328.0,25.2,476.0,2286.0,4.8,27.0,175.8,514.0,2499.0,4.86,20.0,192.2,49.0,18.0,14.0,8.0,40.0,0.816,53.0,18.0,13.0,10.0,41.0,0.774,,,,,,,,,383.0,251.0,8.0,3194.0,8.34,12.73,27.0,245.7,225.0,373.0,2523.0,19.0,6.76,11.21,194.1,22.0,426.0,0.0,19.36,22.0,426.0,0.0,19.36,,,,,,,,,,,,173.0,81.0,0.468,66.0,164.0,0.402,,,,,,
Fresno St. (Mountain West),14,12-2,941.0,5901.0,6.27,57.0,421.5,954.0,4503.0,4.72,23.0,23.0,321.6,7.0,19.0,26.0,8.0,6.0,14.0,12.0,0.86,431:03,30:47,50.0,40.0,236.0,70.0,5.0,12.0,68.0,0.86,64.0,57.0,1.0,0.0,14.0,0.0,485.0,34.6,23.0,19.0,1.0,0.0,13.0,0.0,198.0,14.1,501.0,2161.0,4.31,31.0,154.4,507.0,1851.0,3.65,8.0,132.2,57.0,26.0,15.0,10.0,51.0,0.895,26.0,7.0,5.0,5.0,17.0,0.654,12.0,42.0,0.0,3.5,12.0,42.0,0.0,3.5,440.0,301.0,6.0,3740.0,8.5,12.43,26.0,267.1,231.0,447.0,2652.0,15.0,5.93,11.48,189.4,52.0,1051.0,0.0,20.21,52.0,1051.0,0.0,20.21,106.0,124.0,19.0,249.0,106.0,124.0,19.0,249.0,72.0,613.0,43.79,184.0,82.0,0.446,73.0,215.0,0.34,7.0,10.0,0.7,14.0,27.0,0.519
