Team,Games,Win-Loss,Off Plays,Off Yards,Off Yards/Play,Off TDs,Off Yards per Game,Def Plays,Yards Allowed,Yards/Play Allowed,Off TDs Allowed,Total TDs Allowed,Yards Per Game Allowed,Fumbles Recovered,Opponents Intercepted,Turnovers Gain,Fumbles Lost,Interceptions Thrown,Turnovers Lost,Turnover Margin,Avg Turnover Margin per Game,Time of Possession,Average Time of Possession per Game,Solo Tackle For Loss,Assist Tackle For Loss,Tackle for Loss Yards,Total Tackle For Loss,Tackle For Loss Per Game,Sacks,Sack Yards,Average Sacks per Game,Touchdowns,PAT,2 Point Conversions,Defensive Points,Feild Goals,Safety,Total Points,Points Per Game,Touchdowns Allowed,Opponent Extra Points,2 Point Conversions Allowed,Opp Deflected Extra Points,Opp Feild Goals Made,Opp Safety,Points Allowed,Avg Points per Game Allowed,Rush Attempts,Rush Yds,Yards/Rush,Rushing TD,Rushing Yards per Game,Opp Rush Attempts,Opp Rush Yards Alloweed,Yds/Rush Allowed,Opp Rush Touchdowns Allowed,Rush Yards Per Game Allowed,Redzone Attempts,Redzone Rush TD,Redzone Pass TD,Redzone Field Goals Made,Redzone Scores,Redzone Points,Opp Redzone Attempts,Opp Redzone Rush TD Allowed,Opp Redzone Pass Touchdowns Allowed,Opp Redzone Field Goals Made,Opp Redzone Scores,Redzone Points Allowed,Punt Returns,Net Punt Return Yards,Punt Return Touchdowns,Avg Yards Per Punt Return,Opp Punt Returns,Opp Net Punt Return Yards,Opp Punt Return Touchdowns Allowed,Avg Yards Allowed per Punt Return,Pass Attempts,Pass Completions,Passing Interceptions Thrown,Pass Yards,Pass Yards/Attempt,Yards/Completion,Pass Touchdowns,Pass Yards Per Game,Opp Completions Allowed,Opp Pass Attempts,Opp Pass Yds Allowed,Opp Pass TDs Allowed,Yards/Attempt Allowed,Yards/Completion Allowed,Pass Yards Per Game Allowed,Kickoffs Returned,Kickoff Return Yards,Kickoff Return Touchdowns,Avg Yard per Kickoff Return,Opp Kickoff Returns,Opponent Kickoff Return Yards,Opp Kickoff Return Touchdowns Allowed,Avg Yards per Kickoff Return Allowed,First Down Runs,First Down Passes,First Down Penalties,First Downs,Opp First Down Runs,Opp First Down Passes,Opp First Down Penalties,Opp First Downs,Penalties,Penalty Yards,Penalty Yards Per Game,3rd Attempts,3rd Conversions,3rd Percent,Opp 3rd Conversion,Opp 3rd Attempt,Opponent 3rd Percent,4th Attempts,4th Conversions,4th Percent,Opp 4th Conversion,Opp 4th Attempt,Opponent 4th Percent
Utah (Pac-12),14,11-3,912.0,6006.0,6.59,54.0,429.0,813.0,3769.0,4.64,25.0,25.0,269.2,8.0,14.0,22.0,9.0,4.0,13.0,9.0,0.64,480:36,34:19,64.0,34.0,369.0,81.0,5.8,26.0,154.0,1.86,60.0,57.0,1.0,0.0,11.0,0.0,452.0,32.3,25.0,23.0,1.0,0.0,11.0,1.0,210.0,15.0,591.0,2819.0,4.77,34.0,201.4,377.0,1145.0,3.04,9.0,81.8,55.0,29.0,8.0,10.0,47.0,0.855,31.0,6.0,8.0,9.0,23.0,0.742,11.0,135.0,0.0,12.27,11.0,135.0,0.0,12.27,321.0,233.0,4.0,3187.0,9.93,13.68,20.0,227.6,247.0,436.0,2624.0,16.0,6.02,10.62,187.4,33.0,630.0,0.0,19.09,33.0,630.0,0.0,19.09,71.0,116.0,21.0,208.0,71.0,116.0,21.0,208.0,103.0,862.0,61.57,175.0,81.0,0.463,53.0,176.0,0.301,11.0,25.0,0.44,12.0,22.0,0.545
Boise St. (Mountain West),14,12-2,993.0,6006.0,6.05,58.0,429.0,928.0,4848.0,5.22,39.0,39.0,346.3,9.0,10.0,19.0,8.0,11.0,19.0,0.0,0.0,436:47,31:11,80.0,36.0,353.0,98.0,7.0,27.0,167.0,1.93,63.0,61.0,1.0,0.0,15.0,0.0,486.0,34.7,39.0,33.0,3.0,0.0,11.0,0.0,306.0,21.9,529.0,2342.0,4.43,27.0,167.3,454.0,1578.0,3.48,19.0,112.7,57.0,24.0,15.0,11.0,50.0,0.877,43.0,15.0,11.0,9.0,35.0,0.814,14.0,83.0,0.0,5.93,14.0,83.0,0.0,5.93,464.0,287.0,11.0,3664.0,7.9,12.77,31.0,261.7,271.0,474.0,3270.0,20.0,6.9,12.07,233.6,29.0,602.0,0.0,20.76,29.0,602.0,0.0,20.76,92.0,146.0,20.0,258.0,92.0,146.0,20.0,258.0,76.0,695.0,49.64,199.0,95.0,0.477,77.0,198.0,0.389,10.0,17.0,0.588,11.0,29.0,0.379
San Jose St. (Mountain West),12,5-7,805.0,5129.0,6.37,43.0,427.4,918.0,5325.0,5.8,46.0,49.0,443.8,7.0,16.0,23.0,5.0,8.0,13.0,10.0,0.83,317:20,26:26,52.0,18.0,209.0,61.0,5.1,14.0,107.0,1.17,43.0,37.0,3.0,0.0,20.0,0.0,361.0,30.1,49.0,46.0,0.0,0.0,13.0,2.0,383.0,31.9,307.0,1073.0,3.5,19.0,89.4,578.0,2785.0,4.82,30.0,232.1,56.0,19.0,13.0,15.0,47.0,0.839,50.0,27.0,6.0,8.0,41.0,0.82,11.0,134.0,1.0,12.18,11.0,134.0,1.0,12.18,498.0,305.0,8.0,4056.0,8.14,13.3,24.0,338.0,208.0,340.0,2540.0,16.0,7.47,12.21,211.7,34.0,704.0,1.0,20.71,34.0,704.0,1.0,20.71,154.0,108.0,18.0,280.0,154.0,108.0,18.0,280.0,74.0,608.0,50.67,159.0,65.0,0.409,84.0,178.0,0.472,7.0,16.0,0.438,16.0,26.0,0.615
Air Force (Mountain West),13,11-2,881.0,5483.0,6.22,55.0,421.8,752.0,4155.0,5.53,32.0,34.0,319.6,9.0,7.0,16.0,12.0,6.0,18.0,-2.0,-0.15,448:07,34:28,37.0,34.0,247.0,54.0,4.2,4.0,22.0,0.31,58.0,52.0,1.0,1.0,13.0,0.0,443.0,34.1,34.0,27.0,0.0,0.0,9.0,0.0,258.0,19.8,755.0,3881.0,5.14,41.0,298.5,375.0,1307.0,3.49,11.0,100.5,54.0,39.0,0.0,9.0,48.0,0.889,43.0,10.0,13.0,8.0,31.0,0.721,7.0,38.0,0.0,5.43,7.0,38.0,0.0,5.43,126.0,68.0,6.0,1602.0,12.71,23.56,14.0,123.2,238.0,377.0,2848.0,21.0,7.55,11.97,219.1,36.0,772.0,0.0,21.44,36.0,772.0,0.0,21.44,77.0,131.0,8.0,216.0,77.0,131.0,8.0,216.0,42.0,368.0,28.31,157.0,84.0,0.535,64.0,158.0,0.405,16.0,21.0,0.762,13.0,28.0,0.464
Baylor (Big 12),14,11-3,948.0,5901.0,6.22,59.0,421.5,1032.0,5046.0,4.89,31.0,32.0,360.4,13.0,17.0,30.0,11.0,8.0,19.0,11.0,0.79,396:37,28:19,74.0,56.0,382.0,102.0,7.3,38.0,234.0,2.71,61.0,57.0,0.0,0.0,16.0,0.0,471.0,33.6,32.0,28.0,0.0,0.0,19.0,0.0,277.0,19.8,504.0,2330.0,4.62,35.0,166.4,547.0,2000.0,3.66,16.0,142.9,59.0,28.0,11.0,14.0,53.0,0.898,50.0,12.0,13.0,17.0,42.0,0.84,10.0,60.0,0.0,6.0,10.0,60.0,0.0,6.0,444.0,277.0,8.0,3571.0,8.04,12.89,24.0,255.1,292.0,485.0,3046.0,15.0,6.28,10.43,217.6,37.0,713.0,1.0,19.27,37.0,713.0,1.0,19.27,114.0,148.0,21.0,283.0,114.0,148.0,21.0,283.0,91.0,778.0,55.57,180.0,75.0,0.417,90.0,232.0,0.388,6.0,15.0,0.4,15.0,26.0,0.577
Tulsa (AAC),12,4-8,947.0,5036.0,5.32,38.0,419.7,835.0,4737.0,5.67,43.0,48.0,394.8,13.0,5.0,18.0,10.0,9.0,19.0,-1.0,-0.08,367:51,30:39,46.0,30.0,201.0,61.0,5.1,39.0,242.0,3.25,39.0,38.0,0.0,0.0,15.0,0.0,317.0,26.4,48.0,44.0,0.0,0.0,14.0,1.0,376.0,31.3,503.0,1660.0,3.3,18.0,138.3,496.0,2221.0,4.48,29.0,185.1,49.0,16.0,10.0,14.0,40.0,0.816,43.0,19.0,4.0,10.0,33.0,0.767,23.0,208.0,0.0,9.04,23.0,208.0,0.0,9.04,444.0,254.0,9.0,3376.0,7.6,13.29,20.0,281.3,191.0,339.0,2516.0,14.0,7.42,13.17,209.7,49.0,985.0,1.0,20.1,49.0,985.0,1.0,20.1,103.0,99.0,31.0,233.0,103.0,99.0,31.0,233.0,109.0,949.0,79.08,205.0,88.0,0.429,61.0,179.0,0.341,13.0,23.0,0.565,21.0,31.0,0.677
North Texas (C-USA),12,4-8,850.0,5023.0,5.91,44.0,418.6,860.0,4931.0,5.73,45.0,50.0,410.9,9.0,4.0,13.0,7.0,12.0,19.0,-6.0,-0.5,337:41,28:08,58.0,32.0,264.0,74.0,6.2,26.0,178.0,2.17,46.0,43.0,0.0,0.0,16.0,0.0,367.0,30.6,50.0,39.0,3.0,0.0,15.0,0.0,390.0,32.5,396.0,1623.0,4.1,11.0,135.3,486.0,2263.0,4.66,31.0,188.6,47.0,8.0,20.0,11.0,39.0,0.83,44.0,24.0,6.0,11.0,41.0,0.932,,,,,,,,,454.0,283.0,12.0,3400.0,7.49,12.01,33.0,283.3,230.0,374.0,2668.0,14.0,7.13,11.6,222.3,30.0,709.0,2.0,23.63,30.0,709.0,2.0,23.63,116.0,120.0,25.0,261.0,116.0,120.0,25.0,261.0,,,,173.0,64.0,0.37,74.0,177.0,0.418,,,,,,
Nebraska (Big Ten),12,5-7,867.0,4990.0,5.76,39.0,415.8,832.0,4666.0,5.61,39.0,41.0,388.8,10.0,11.0,21.0,12.0,9.0,21.0,0.0,0.0,346:53,28:54,57.0,32.0,307.0,73.0,6.1,28.0,168.0,2.33,43.0,40.0,1.0,0.0,12.0,0.0,336.0,28.0,41.0,38.0,1.0,0.0,15.0,1.0,333.0,27.8,544.0,2439.0,4.48,27.0,203.3,468.0,2257.0,4.82,25.0,188.1,51.0,24.0,3.0,11.0,38.0,0.745,44.0,20.0,10.0,10.0,40.0,0.909,11.0,25.0,0.0,2.27,11.0,25.0,0.0,2.27,323.0,194.0,9.0,2551.0,7.9,13.15,12.0,212.6,215.0,364.0,2409.0,14.0,6.62,11.2,200.8,45.0,932.0,2.0,20.71,45.0,932.0,2.0,20.71,116.0,109.0,14.0,239.0,116.0,109.0,14.0,239.0,61.0,518.0,43.17,187.0,77.0,0.412,69.0,172.0,0.401,10.0,23.0,0.435,7.0,16.0,0.438
Charlotte (C-USA),13,7-6,848.0,5388.0,6.35,50.0,414.5,824.0,4952.0,6.01,50.0,56.0,380.9,6.0,9.0,15.0,5.0,14.0,19.0,-4.0,-0.31,415:53,31:59,67.0,38.0,322.0,86.0,6.6,21.0,121.0,1.62,52.0,42.0,2.0,0.0,10.0,0.0,388.0,29.8,56.0,51.0,2.0,0.0,10.0,0.0,421.0,32.4,527.0,2639.0,5.01,26.0,203.0,510.0,2495.0,4.89,27.0,191.9,43.0,22.0,10.0,6.0,38.0,0.884,52.0,21.0,14.0,7.0,42.0,0.808,,,,,,,,,321.0,195.0,14.0,2749.0,8.56,14.1,24.0,211.5,195.0,314.0,2457.0,23.0,7.82,12.6,189.0,23.0,589.0,2.0,25.61,23.0,589.0,2.0,25.61,125.0,109.0,18.0,252.0,125.0,109.0,18.0,252.0,,,,155.0,64.0,0.413,68.0,163.0,0.417,,,,,,
Penn St. (Big Ten),13,11-2,885.0,5355.0,6.05,59.0,411.9,935.0,4504.0,4.82,23.0,23.0,346.5,12.0,10.0,22.0,5.0,9.0,14.0,8.0,0.62,362:40,27:53,77.0,48.0,479.0,101.0,7.8,32.0,179.0,2.46,61.0,56.0,2.0,0.0,13.0,0.0,465.0,35.8,23.0,22.0,0.0,0.0,16.0,0.0,208.0,16.0,516.0,2478.0,4.8,34.0,190.6,484.0,1235.0,2.55,13.0,95.0,52.0,27.0,10.0,10.0,47.0,0.904,33.0,13.0,3.0,11.0,27.0,0.818,20.0,34.0,0.0,1.7,20.0,34.0,0.0,1.7,369.0,217.0,9.0,2877.0,7.8,13.26,25.0,221.3,273.0,451.0,3269.0,10.0,7.25,11.97,251.5,14.0,239.0,0.0,17.07,14.0,239.0,0.0,17.07,87.0,140.0,19.0,246.0,87.0,140.0,19.0,246.0,57.0,589.0,45.31,172.0,73.0,0.424,73.0,203.0,0.36,11.0,18.0,0.611,15.0,26.0,0.577
Oregon St. (Pac-12),12,5-7,830.0,4941.0,5.95,51.0,411.8,884.0,5348.0,6.05,49.0,52.0,445.7,8.0,8.0,16.0,2.0,4.0,6.0,10.0,0.83,341:32,28:27,70.0,32.0,356.0,86.0,7.2,25.0,177.0,2.08,52.0,48.0,1.0,0.0,4.0,0.0,374.0,31.2,52.0,45.0,0.0,0.0,11.0,0.0,390.0,32.5,410.0,1880.0,4.59,21.0,156.7,469.0,2034.0,4.34,21.0,169.5,39.0,16.0,17.0,3.0,36.0,0.923,51.0,17.0,14.0,9.0,40.0,0.784,23.0,235.0,1.0,10.22,23.0,235.0,1.0,10.22,420.0,260.0,4.0,3061.0,7.29,11.77,30.0,255.1,262.0,415.0,3314.0,28.0,7.99,12.65,276.2,34.0,901.0,1.0,26.5,34.0,901.0,1.0,26.5,114.0,149.0,28.0,291.0,114.0,149.0,28.0,291.0,78.0,701.0,58.42,163.0,69.0,0.423,76.0,171.0,0.444,13.0,24.0,0.542,21.0,27.0,0.778
Middle Tenn. (C-USA),12,4-8,771.0,4900.0,6.36,40.0,408.3,888.0,5512.0,6.21,42.0,43.0,459.3,9.0,8.0,17.0,5.0,9.0,14.0,3.0,0.25,323:42,26:58,50.0,26.0,203.0,63.0,5.3,22.0,133.0,1.83,41.0,35.0,1.0,0.0,11.0,0.0,316.0,26.3,43.0,39.0,0.0,1.0,20.0,0.0,359.0,29.9,404.0,2063.0,5.11,18.0,171.9,473.0,2328.0,4.92,19.0,194.0,38.0,15.0,11.0,8.0,34.0,0.895,53.0,15.0,11.0,14.0,40.0,0.755,,,,,,,,,367.0,227.0,9.0,2837.0,7.73,12.5,22.0,236.4,271.0,415.0,3184.0,23.0,7.67,11.75,265.3,39.0,754.0,0.0,19.33,39.0,754.0,0.0,19.33,128.0,138.0,12.0,278.0,128.0,138.0,12.0,278.0,,,,148.0,52.0,0.351,78.0,179.0,0.436,,,,,,
Florida St. (ACC),13,6-7,909.0,5308.0,5.84,48.0,408.3,1039.0,5514.0,5.31,37.0,40.0,424.2,10.0,8.0,18.0,8.0,13.0,21.0,-3.0,-0.23,341:19,26:15,51.0,46.0,257.0,74.0,5.7,48.0,295.0,3.69,49.0,46.0,1.0,0.0,7.0,0.0,363.0,27.9,40.0,34.0,2.0,0.0,28.0,0.0,362.0,27.8,477.0,1829.0,3.83,24.0,140.7,535.0,1917.0,3.58,18.0,147.5,40.0,17.0,10.0,6.0,33.0,0.825,64.0,17.0,13.0,25.0,55.0,0.859,17.0,96.0,0.0,5.65,17.0,96.0,0.0,5.65,432.0,279.0,13.0,3479.0,8.05,12.47,24.0,267.6,308.0,504.0,3597.0,19.0,7.14,11.68,276.7,14.0,332.0,0.0,23.71,14.0,332.0,0.0,23.71,105.0,163.0,41.0,309.0,105.0,163.0,41.0,309.0,119.0,953.0,73.31,191.0,68.0,0.356,91.0,225.0,0.404,11.0,19.0,0.579,11.0,21.0,0.524
Georgia (SEC),14,12-2,940.0,5713.0,6.08,47.0,408.1,900.0,3860.0,4.29,18.0,20.0,275.7,8.0,8.0,16.0,7.0,6.0,13.0,3.0,0.21,451:49,32:16,59.0,34.0,349.0,76.0,5.4,15.0,96.0,1.07,50.0,46.0,2.0,0.0,27.0,0.0,431.0,30.8,20.0,20.0,0.0,0.0,12.0,0.0,176.0,12.6,525.0,2591.0,4.94,21.0,185.1,399.0,1045.0,2.62,2.0,74.6,56.0,18.0,18.0,17.0,53.0,0.946,26.0,2.0,11.0,6.0,19.0,0.731,12.0,106.0,0.0,8.83,12.0,106.0,0.0,8.83,415.0,255.0,6.0,3122.0,7.52,12.24,26.0,223.0,285.0,501.0,2815.0,16.0,5.62,9.88,201.1,14.0,252.0,0.0,18.0,14.0,252.0,0.0,18.0,69.0,127.0,26.0,222.0,69.0,127.0,26.0,222.0,76.0,685.0,48.93,187.0,77.0,0.412,66.0,209.0,0.316,6.0,10.0,0.6,6.0,23.0,0.261
TCU (Big 12),12,5-7,905.0,4892.0,5.41,38.0,407.7,769.0,4043.0,5.26,38.0,39.0,336.9,4.0,16.0,20.0,9.0,11.0,20.0,0.0,0.0,395:04,32:55,57.0,24.0,214.0,69.0,5.8,30.0,192.0,2.5,41.0,40.0,0.0,0.0,26.0,0.0,364.0,30.3,39.0,33.0,1.0,0.0,16.0,0.0,317.0,26.4,510.0,2448.0,4.8,23.0,204.0,409.0,1647.0,4.03,16.0,137.3,53.0,21.0,8.0,21.0,50.0,0.943,40.0,13.0,12.0,11.0,36.0,0.9,11.0,70.0,0.0,6.36,11.0,70.0,0.0,6.36,395.0,211.0,11.0,2444.0,6.19,11.58,15.0,203.7,199.0,360.0,2396.0,22.0,6.66,12.04,199.7,32.0,639.0,0.0,19.97,32.0,639.0,0.0,19.97,81.0,92.0,22.0,195.0,81.0,92.0,22.0,195.0,78.0,736.0,61.33,202.0,95.0,0.47,59.0,169.0,0.349,5.0,12.0,0.417,6.0,15.0,0.4
Southern Miss. (C-USA),13,7-6,872.0,5291.0,6.07,37.0,407.0,803.0,4583.0,5.71,41.0,44.0,352.5,5.0,10.0,15.0,9.0,17.0,26.0,-11.0,-0.85,409:35,31:30,63.0,46.0,338.0,86.0,6.6,23.0,183.0,1.77,42.0,34.0,3.0,0.0,18.0,0.0,346.0,26.6,44.0,42.0,0.0,0.0,11.0,1.0,341.0,26.2,434.0,1527.0,3.52,17.0,117.5,437.0,1506.0,3.45,14.0,115.8,42.0,11.0,9.0,15.0,35.0,0.833,37.0,10.0,11.0,9.0,30.0,0.811,,,,,,,,,438.0,291.0,17.0,3764.0,8.59,12.93,20.0,289.5,217.0,366.0,3077.0,27.0,8.41,14.18,236.7,41.0,800.0,1.0,19.51,41.0,800.0,1.0,19.51,83.0,124.0,18.0,225.0,83.0,124.0,18.0,225.0,,,,176.0,68.0,0.386,52.0,167.0,0.311,,,,,,
Auburn (SEC),13,9-4,947.0,5285.0,5.58,51.0,406.5,905.0,4381.0,4.84,31.0,32.0,337.0,13.0,10.0,23.0,11.0,6.0,17.0,6.0,0.46,385:10,29:37,73.0,42.0,318.0,94.0,7.2,18.0,136.0,1.38,54.0,52.0,1.0,0.0,18.0,0.0,432.0,33.2,32.0,29.0,0.0,0.0,11.0,0.0,254.0,19.5,550.0,2588.0,4.71,31.0,199.1,452.0,1601.0,3.54,10.0,123.2,52.0,27.0,10.0,10.0,47.0,0.904,39.0,9.0,12.0,7.0,28.0,0.718,14.0,242.0,0.0,17.29,14.0,242.0,0.0,17.29,397.0,229.0,6.0,2697.0,6.79,11.78,20.0,207.5,264.0,453.0,2780.0,21.0,6.14,10.53,213.8,20.0,446.0,1.0,22.3,20.0,446.0,1.0,22.3,96.0,120.0,33.0,249.0,96.0,120.0,33.0,249.0,92.0,718.0,55.23,190.0,77.0,0.405,58.0,194.0,0.299,7.0,15.0,0.467,10.0,25.0,0.4
UCLA (Pac-12),12,4-8,916.0,4868.0,5.31,40.0,405.7,816.0,5475.0,6.71,53.0,55.0,456.3,9.0,5.0,14.0,10.0,12.0,22.0,-8.0,-0.67,364:22,30:21,56.0,32.0,241.0,72.0,6.0,37.0,316.0,3.08,42.0,40.0,2.0,0.0,8.0,0.0,320.0,26.7,55.0,52.0,1.0,0.0,11.0,0.0,417.0,34.8,490.0,1802.0,3.68,18.0,150.2,411.0,1746.0,4.25,21.0,145.5,49.0,15.0,17.0,6.0,38.0,0.776,46.0,18.0,13.0,8.0,39.0,0.848,13.0,138.0,1.0,10.62,13.0,138.0,1.0,10.62,426.0,260.0,12.0,3066.0,7.2,11.79,22.0,255.5,269.0,405.0,3729.0,32.0,9.21,13.86,310.8,8.0,171.0,0.0,21.38,8.0,171.0,0.0,21.38,88.0,156.0,19.0,263.0,88.0,156.0,19.0,263.0,81.0,663.0,55.25,183.0,77.0,0.421,69.0,156.0,0.442,13.0,29.0,0.448,7.0,17.0,0.412
Kent St. (MAC),13,7-6,905.0,5273.0,5.83,41.0,405.6,974.0,6155.0,6.32,52.0,52.0,473.5,11.0,7.0,18.0,10.0,2.0,12.0,6.0,0.46,340:06,26:09,59.0,16.0,230.0,67.0,5.2,41.0,206.0,3.15,42.0,39.0,1.0,0.0,29.0,0.0,380.0,29.2,52.0,48.0,0.0,0.0,18.0,0.0,414.0,31.8,550.0,2427.0,4.41,17.0,186.7,625.0,3181.0,5.09,34.0,244.7,48.0,15.0,9.0,19.0,43.0,0.896,60.0,28.0,10.0,14.0,52.0,0.867,15.0,39.0,0.0,2.6,15.0,39.0,0.0,2.6,355.0,238.0,2.0,2846.0,8.02,11.96,24.0,218.9,224.0,349.0,2974.0,18.0,8.52,13.28,228.8,38.0,690.0,0.0,18.16,38.0,690.0,0.0,18.16,168.0,129.0,27.0,324.0,168.0,129.0,27.0,324.0,80.0,772.0,59.38,196.0,86.0,0.439,84.0,185.0,0.454,8.0,12.0,0.667,16.0,23.0,0.696
Eastern Mich. (MAC),13,6-7,883.0,5271.0,5.97,48.0,405.5,922.0,5596.0,6.07,51.0,52.0,430.5,10.0,11.0,21.0,5.0,12.0,17.0,4.0,0.31,371:03,28:32,40.0,34.0,231.0,57.0,4.4,23.0,134.0,1.77,49.0,35.0,4.0,0.0,14.0,0.0,379.0,29.2,52.0,45.0,3.0,0.0,11.0,1.0,398.0,30.6,418.0,1590.0,3.8,21.0,122.3,542.0,2525.0,4.66,30.0,194.2,49.0,19.0,10.0,9.0,38.0,0.776,47.0,25.0,10.0,5.0,40.0,0.851,10.0,117.0,0.0,11.7,10.0,117.0,0.0,11.7,465.0,313.0,12.0,3681.0,7.92,11.76,27.0,283.2,241.0,380.0,3071.0,21.0,8.08,12.74,236.2,26.0,619.0,1.0,23.81,26.0,619.0,1.0,23.81,138.0,134.0,17.0,289.0,138.0,134.0,17.0,289.0,59.0,531.0,40.85,168.0,67.0,0.399,82.0,183.0,0.448,12.0,25.0,0.48,15.0,20.0,0.75
Michigan (Big Ten),13,9-4,905.0,5220.0,5.77,51.0,401.5,846.0,3994.0,4.72,36.0,37.0,307.2,11.0,9.0,20.0,11.0,9.0,20.0,0.0,0.0,383:52,29:31,60.0,38.0,387.0,79.0,6.1,25.0,207.0,1.92,52.0,46.0,3.0,0.0,16.0,0.0,412.0,31.7,37.0,36.0,1.0,0.0,3.0,0.0,269.0,20.7,495.0,1959.0,3.96,26.0,150.7,501.0,1582.0,3.16,20.0,121.7,59.0,23.0,13.0,12.0,48.0,0.814,34.0,17.0,8.0,2.0,27.0,0.794,19.0,134.0,0.0,7.05,19.0,134.0,0.0,7.05,410.0,228.0,9.0,3261.0,7.95,14.3,25.0,250.8,198.0,345.0,2412.0,16.0,6.99,12.18,185.5,19.0,440.0,1.0,23.16,19.0,440.0,1.0,23.16,95.0,103.0,28.0,226.0,95.0,103.0,28.0,226.0,80.0,649.0,49.92,174.0,68.0,0.391,59.0,182.0,0.324,12.0,22.0,0.545,13.0,22.0,0.591
New Mexico (Mountain West),12,2-10,832.0,4803.0,5.77,33.0,400.3,868.0,5828.0,6.71,56.0,59.0,485.7,7.0,4.0,11.0,11.0,15.0,26.0,-15.0,-1.25,359:06,29:55,50.0,24.0,276.0,62.0,5.2,18.0,109.0,1.5,34.0,25.0,1.0,0.0,12.0,0.0,267.0,22.3,59.0,55.0,1.0,1.0,11.0,0.0,446.0,37.2,501.0,2463.0,4.92,20.0,205.3,456.0,1971.0,4.32,22.0,164.3,38.0,16.0,7.0,6.0,29.0,0.763,54.0,21.0,17.0,7.0,45.0,0.833,18.0,131.0,0.0,7.28,18.0,131.0,0.0,7.28,331.0,163.0,15.0,2340.0,7.07,14.36,13.0,195.0,258.0,412.0,3857.0,34.0,9.36,14.95,321.4,19.0,439.0,0.0,23.11,19.0,439.0,0.0,23.11,101.0,143.0,25.0,269.0,101.0,143.0,25.0,269.0,81.0,729.0,60.75,169.0,62.0,0.367,76.0,180.0,0.422,6.0,16.0,0.375,14.0,21.0,0.667
Mississippi St. (SEC),13,6-7,844.0,5201.0,6.16,46.0,400.1,824.0,5189.0,6.3,47.0,49.0,399.2,14.0,10.0,24.0,13.0,10.0,23.0,1.0,0.08,411:31,31:39,50.0,48.0,281.0,74.0,5.7,31.0,193.0,2.38,48.0,44.0,0.0,0.0,9.0,0.0,359.0,27.6,49.0,46.0,1.0,0.0,11.0,0.0,375.0,28.8,529.0,2868.0,5.42,27.0,220.6,456.0,1981.0,4.34,25.0,152.4,44.0,23.0,10.0,5.0,38.0,0.864,53.0,23.0,11.0,8.0,42.0,0.792,19.0,169.0,0.0,8.89,19.0,169.0,0.0,8.89,315.0,186.0,10.0,2333.0,7.41,12.54,19.0,179.5,224.0,368.0,3208.0,22.0,8.72,14.32,246.8,41.0,807.0,1.0,19.68,41.0,807.0,1.0,19.68,108.0,136.0,20.0,264.0,108.0,136.0,20.0,264.0,72.0,578.0,44.46,149.0,58.0,0.389,58.0,150.0,0.387,7.0,18.0,0.389,9.0,17.0,0.529
Syracuse (ACC),12,5-7,909.0,4735.0,5.21,39.0,394.6,918.0,5569.0,6.07,47.0,47.0,464.1,12.0,13.0,25.0,9.0,7.0,16.0,9.0,0.75,351:50,29:19,55.0,40.0,287.0,75.0,6.3,50.0,297.0,4.17,41.0,39.0,0.0,0.0,18.0,0.0,339.0,28.3,47.0,42.0,1.0,0.0,14.0,0.0,368.0,30.7,501.0,1848.0,3.69,16.0,154.0,493.0,2419.0,4.91,26.0,201.6,46.0,11.0,13.0,11.0,35.0,0.761,42.0,17.0,11.0,6.0,34.0,0.81,10.0,17.0,0.0,1.7,10.0,17.0,0.0,1.7,408.0,250.0,7.0,2887.0,7.08,11.55,23.0,240.6,227.0,425.0,3150.0,21.0,7.41,13.88,262.5,19.0,460.0,0.0,24.21,19.0,460.0,0.0,24.21,119.0,137.0,27.0,283.0,119.0,137.0,27.0,283.0,107.0,887.0,73.92,205.0,78.0,0.38,82.0,192.0,0.427,11.0,28.0,0.393,7.0,19.0,0.368
Texas A&M (SEC),13,8-5,881.0,5128.0,5.82,46.0,394.5,842.0,4423.0,5.25,32.0,35.0,340.2,4.0,10.0,14.0,10.0,10.0,20.0,-6.0,-0.46,430:26,33:06,65.0,50.0,386.0,90.0,6.9,34.0,200.0,2.62,47.0,46.0,1.0,0.0,18.0,0.0,384.0,29.5,35.0,33.0,0.0,0.0,16.0,1.0,293.0,22.5,429.0,2068.0,4.82,24.0,159.1,417.0,1699.0,4.07,13.0,130.7,58.0,18.0,16.0,17.0,51.0,0.879,37.0,11.0,10.0,10.0,31.0,0.838,18.0,281.0,1.0,15.61,18.0,281.0,1.0,15.61,452.0,273.0,10.0,3060.0,6.77,11.21,22.0,235.4,232.0,425.0,2724.0,19.0,6.41,11.74,209.5,28.0,656.0,0.0,23.43,28.0,656.0,0.0,23.43,101.0,127.0,22.0,250.0,101.0,127.0,22.0,250.0,87.0,720.0,55.38,160.0,64.0,0.4,55.0,174.0,0.316,7.0,11.0,0.636,9.0,14.0,0.643
