Team,Games,Win-Loss,Off Plays,Off Yards,Off Yards/Play,Off TDs,Off Yards per Game,Def Plays,Yards Allowed,Yards/Play Allowed,Off TDs Allowed,Total TDs Allowed,Yards Per Game Allowed,Fumbles Recovered,Opponents Intercepted,Turnovers Gain,Fumbles Lost,Interceptions Thrown,Turnovers Lost,Turnover Margin,Avg Turnover Margin per Game,Time of Possession,Average Time of Possession per Game,Solo Tackle For Loss,Assist Tackle For Loss,Tackle for Loss Yards,Total Tackle For Loss,Tackle For Loss Per Game,Sacks,Sack Yards,Average Sacks per Game,Touchdowns,PAT,2 Point Conversions,Defensive Points,Feild Goals,Safety,Total Points,Points Per Game,Touchdowns Allowed,Opponent Extra Points,2 Point Conversions Allowed,Opp Deflected Extra Points,Opp Feild Goals Made,Opp Safety,Points Allowed,Avg Points per Game Allowed,Rush Attempts,Rush Yds,Yards/Rush,Rushing TD,Rushing Yards per Game,Opp Rush Attempts,Opp Rush Yards Alloweed,Yds/Rush Allowed,Opp Rush Touchdowns Allowed,Rush Yards Per Game Allowed,Redzone Attempts,Redzone Rush TD,Redzone Pass TD,Redzone Field Goals Made,Redzone Scores,Redzone Points,Opp Redzone Attempts,Opp Redzone Rush TD Allowed,Opp Redzone Pass Touchdowns Allowed,Opp Redzone Field Goals Made,Opp Redzone Scores,Redzone Points Allowed,Punt Returns,Net Punt Return Yards,Punt Return Touchdowns,Avg Yards Per Punt Return,Opp Punt Returns,Opp Net Punt Return Yards,Opp Punt Return Touchdowns Allowed,Avg Yards Allowed per Punt Return,Pass Attempts,Pass Completions,Passing Interceptions Thrown,Pass Yards,Pass Yards/Attempt,Yards/Completion,Pass Touchdowns,Pass Yards Per Game,Opp Completions Allowed,Opp Pass Attempts,Opp Pass Yds Allowed,Opp Pass TDs Allowed,Yards/Attempt Allowed,Yards/Completion Allowed,Pass Yards Per Game Allowed,Kickoffs Returned,Kickoff Return Yards,Kickoff Return Touchdowns,Avg Yard per Kickoff Return,Opp Kickoff Returns,Opponent Kickoff Return Yards,Opp Kickoff Return Touchdowns Allowed,Avg Yards per Kickoff Return Allowed,First Down Runs,First Down Passes,First Down Penalties,First Downs,Opp First Down Runs,Opp First Down Passes,Opp First Down Penalties,Opp First Downs,Penalties,Penalty Yards,Penalty Yards Per Game,3rd Attempts,3rd Conversions,3rd Percent,Opp 3rd Conversion,Opp 3rd Attempt,Opponent 3rd Percent,4th Attempts,4th Conversions,4th Percent,Opp 4th Conversion,Opp 4th Attempt,Opponent 4th Percent
Georgia St. (Sun Belt),12,6-6,809,4470,5.53,39,372.5,815,5183,6.36,45,48,431.9,6,10,16,7,7,14,2,0.17,348:29,29:02,49,48,274,73,6.1,15,101,1.25,41,39,0,0,8,0,309,25.8,48,45,2,0,10,1,369,30.8,464,2059,4.44,22,171.6,410,1738,4.24,17,144.8,42,15,10,7,32,0.762,46,13,14,9,36,0.783,25,300,1,12.0,25,300,1,12.0,345,230,7,2411,6.99,10.48,17,200.9,265,405,3445,28,8.51,13.0,287.1,21,415,0,19.76,21,415,0,19.76,89,142,23,254,89,142,23,254,72,641,53.42,175,78,0.446,76,168,0.452,9,19,0.474,11,23,0.478
Temple (AAC),12,3-9,839,4468,5.33,32,372.3,841,5299,6.3,52,54,441.6,2,3,5,9,16,25,-20,-1.67,340:21,28:22,52,30,233,67,5.6,17,126,1.42,33,24,5,0,7,0,253,21.1,54,52,1,0,16,1,428,35.7,331,1148,3.47,9,95.7,513,2380,4.64,25,198.3,36,6,15,4,25,0.694,53,20,15,10,45,0.849,8,121,1,15.12,8,121,1,15.12,508,283,16,3320,6.54,11.73,23,276.7,211,328,2919,27,8.9,13.83,243.2,20,366,0,18.3,20,366,0,18.3,130,128,19,277,130,128,19,277,54,440,36.67,173,66,0.382,78,166,0.47,23,45,0.511,11,18,0.611
Wisconsin (Big Ten),12,7-5,849,4449,5.24,32,370.8,804,3980,4.95,27,28,331.7,4,12,16,11,5,16,0,0.0,349:37,29:08,60,30,303,75,6.2,18,119,1.5,33,30,2,0,14,0,274,22.8,28,27,0,0,10,1,227,18.9,420,1965,4.68,21,163.8,432,1659,3.84,11,138.2,42,19,8,9,36,0.857,32,8,11,6,25,0.781,12,56,0,4.67,12,56,0,4.67,429,254,5,2484,5.79,9.78,11,207.0,223,372,2321,16,6.24,10.41,193.4,23,470,0,20.43,23,470,0,20.43,89,110,16,215,89,110,16,215,66,575,47.92,184,82,0.446,71,178,0.399,5,18,0.278,7,21,0.333
Virginia (ACC),12,3-9,850,4425,5.21,31,368.8,812,4911,6.05,46,51,409.2,6,8,14,6,14,20,-6,-0.5,376:55,31:25,40,34,140,57,4.8,43,269,3.58,32,31,1,0,18,0,279,23.2,51,48,0,0,17,0,405,33.8,454,1415,3.12,12,117.9,434,2214,5.1,27,184.5,43,12,10,12,34,0.791,41,18,9,8,35,0.854,19,224,2,11.79,19,224,2,11.79,396,248,14,3010,7.6,12.14,19,250.8,232,378,2697,19,7.13,11.62,224.8,31,706,2,22.77,31,706,2,22.77,119,119,21,259,119,119,21,259,78,663,55.25,183,66,0.361,65,161,0.404,12,20,0.6,11,19,0.579
NIU (MAC),12,6-6,761,4381,5.76,35,365.1,755,3803,5.04,31,31,316.9,5,9,14,9,7,16,-2,-0.17,369:58,30:50,41,28,206,55,4.6,16,94,1.33,38,30,3,0,13,0,303,25.2,31,30,0,0,12,1,254,21.2,425,2146,5.05,22,178.8,433,1828,4.22,20,152.3,34,12,6,11,29,0.853,41,19,6,11,36,0.878,8,29,0,3.62,8,29,0,3.62,336,192,7,2235,6.65,11.64,13,186.2,184,322,1975,11,6.13,10.73,164.6,43,695,0,16.16,43,695,0,16.16,105,92,18,215,105,92,18,215,55,492,41.0,157,65,0.414,68,170,0.4,8,18,0.444,7,11,0.636
Western Mich. (MAC),12,4-8,872,4380,5.02,34,365.0,773,4720,6.11,45,48,393.3,8,9,17,4,9,13,4,0.33,360:00,30:00,54,18,269,63,5.2,30,154,2.5,36,35,1,0,9,2,284,23.7,48,45,2,0,14,1,381,31.8,479,1846,3.85,21,153.8,412,1905,4.62,22,158.8,39,18,7,6,31,0.795,54,21,13,13,47,0.87,26,282,1,10.85,26,282,1,10.85,393,247,9,2534,6.45,10.26,13,211.2,220,361,2815,23,7.8,12.8,234.6,28,511,0,18.25,28,511,0,18.25,102,116,26,244,102,116,26,244,86,752,62.67,179,64,0.358,72,158,0.456,19,39,0.487,2,10,0.2
Air Force (Mountain West),12,8-4,758,4369,5.76,39,364.1,686,3327,4.85,26,27,277.2,4,9,13,11,6,17,-4,-0.33,396:08,33:01,45,28,258,59,4.9,11,52,0.92,41,38,1,0,15,0,331,27.6,27,23,0,0,10,0,215,17.9,658,3309,5.03,33,275.8,369,1155,3.13,11,96.2,43,26,2,7,35,0.814,26,8,11,3,22,0.846,8,19,0,2.38,8,19,0,2.38,100,52,6,1060,10.6,20.38,6,88.3,196,317,2172,15,6.85,11.08,181.0,23,373,0,16.22,23,373,0,16.22,71,91,13,175,71,91,13,175,39,322,26.83,154,70,0.455,53,150,0.353,15,23,0.652,11,21,0.524
Colorado (Pac-12),12,4-8,832,4363,5.24,41,363.6,868,5440,6.27,52,56,453.3,10,10,20,7,4,11,9,0.75,330:41,27:33,52,26,230,65,5.4,56,492,4.67,42,36,3,1,14,0,336,28.2,56,50,1,0,10,0,418,34.8,358,827,2.31,12,68.9,451,2117,4.69,24,176.4,38,11,17,9,37,0.974,54,21,14,7,42,0.778,18,136,0,7.56,18,136,0,7.56,474,323,4,3536,7.46,10.95,29,294.7,269,417,3323,28,7.97,12.35,276.9,25,597,1,23.88,25,597,1,23.88,111,159,25,295,111,159,25,295,107,854,71.17,174,68,0.391,77,165,0.467,10,15,0.667,10,16,0.625
South Carolina (SEC),12,5-7,781,4357,5.58,38,363.1,863,4748,5.5,35,37,395.7,7,10,17,5,8,13,4,0.33,339:39,28:18,49,10,204,54,4.5,41,298,3.42,40,34,0,0,12,1,312,26.0,37,35,1,0,19,0,316,26.3,369,1021,2.77,17,85.1,462,1793,3.88,19,149.4,39,14,12,9,35,0.897,46,17,11,9,37,0.804,11,41,0,3.73,11,41,0,3.73,412,283,8,3336,8.1,11.79,21,278.0,245,401,2955,16,7.37,12.06,246.2,11,208,0,18.91,11,208,0,18.91,112,126,17,255,112,126,17,255,86,666,55.5,160,54,0.338,78,182,0.429,9,24,0.375,14,23,0.609
UTEP (CUSA),12,3-9,777,4344,5.59,29,362.0,765,4642,6.07,44,45,386.8,6,6,12,6,12,18,-6,-0.5,377:06,31:26,45,24,240,57,4.8,30,193,2.5,30,29,0,0,10,0,239,19.9,45,45,0,0,9,0,342,28.5,447,1732,3.87,16,144.3,452,2426,5.37,28,202.2,35,15,4,9,28,0.8,45,22,12,7,41,0.911,15,193,1,12.87,15,193,1,12.87,330,178,12,2612,7.92,14.67,13,217.7,177,313,2216,16,7.08,12.52,184.7,21,347,0,16.52,21,347,0,16.52,115,91,24,230,115,91,24,230,84,721,60.08,159,52,0.327,65,151,0.43,14,30,0.467,9,18,0.5
Houston (Big 12),12,4-8,767,4322,5.63,34,360.2,851,5087,5.98,48,50,423.9,5,9,14,2,13,15,-1,-0.08,335:47,27:59,55,22,253,66,5.5,27,184,2.25,37,34,1,0,8,1,284,23.7,50,44,2,0,10,0,378,31.5,359,1424,3.97,10,118.7,467,2023,4.33,27,168.6,35,8,13,6,27,0.771,49,25,9,6,40,0.816,11,55,1,5.0,11,55,1,5.0,408,261,13,2898,7.1,11.1,24,241.5,263,384,3064,21,7.98,11.65,255.3,24,546,1,22.75,24,546,1,22.75,119,143,12,274,119,143,12,274,68,590,49.17,156,57,0.365,78,161,0.484,7,27,0.259,14,22,0.636
Utah (Pac-12),12,8-4,825,4318,5.23,33,359.8,696,3703,5.32,28,30,308.6,7,8,15,1,9,10,5,0.42,408:33,34:03,55,28,352,69,5.8,20,157,1.67,35,34,1,0,16,0,294,24.5,30,26,1,0,9,1,237,19.8,511,2235,4.37,18,186.2,314,1011,3.22,13,84.2,47,13,11,14,38,0.809,29,11,6,6,23,0.793,14,119,1,8.5,14,119,1,8.5,314,180,9,2083,6.63,11.57,15,173.6,222,382,2692,15,7.05,12.13,224.3,31,708,0,22.84,31,708,0,22.84,52,114,15,181,52,114,15,181,62,511,42.58,181,76,0.42,43,149,0.289,12,27,0.444,10,22,0.455
Syracuse (ACC),12,6-6,780,4304,5.52,37,358.7,850,4540,5.34,33,33,378.3,12,9,21,7,13,20,1,0.08,337:42,28:08,53,40,278,73,6.1,28,151,2.33,40,36,0,0,10,0,306,25.5,33,29,1,0,18,1,285,23.8,488,2220,4.55,20,185.0,456,1765,3.87,15,147.1,41,14,10,8,32,0.78,47,11,10,15,36,0.766,18,284,0,15.78,18,284,0,15.78,292,182,13,2084,7.14,11.45,17,173.7,247,394,2775,18,7.04,11.23,231.2,4,75,0,18.75,4,75,0,18.75,113,114,30,257,113,114,30,257,88,751,62.58,160,68,0.425,75,182,0.412,9,17,0.529,12,28,0.429
Iowa St. (Big 12),12,7-5,703,4298,6.11,36,358.2,838,4191,5.0,28,31,349.2,3,16,19,3,8,11,8,0.67,353:27,29:27,48,30,226,63,5.2,12,65,1.0,37,34,1,0,19,0,315,26.2,31,24,2,1,14,1,260,21.7,362,1559,4.31,16,129.9,424,1579,3.72,11,131.6,31,10,9,10,29,0.935,37,11,9,8,28,0.757,20,127,0,6.35,20,127,0,6.35,341,219,8,2739,8.03,12.51,20,228.2,226,414,2612,17,6.31,11.56,217.7,30,563,0,18.77,30,563,0,18.77,93,120,25,238,93,120,25,238,60,550,45.83,161,61,0.379,62,177,0.35,10,15,0.667,18,31,0.581
Marshall (Sun Belt),12,6-6,810,4293,5.3,31,357.8,818,4509,5.51,38,40,375.8,4,11,15,11,17,28,-13,-1.08,352:41,29:23,57,48,318,81,6.8,30,209,2.5,35,34,0,0,11,1,279,23.2,40,39,1,0,19,0,338,28.2,418,1611,3.85,19,134.2,426,1887,4.43,17,157.2,40,14,7,9,30,0.75,46,9,10,14,33,0.717,28,353,2,12.61,28,353,2,12.61,392,253,17,2682,6.84,10.6,12,223.5,227,392,2622,21,6.69,11.55,218.5,18,312,0,17.33,18,312,0,17.33,85,113,23,221,85,113,23,221,76,697,58.08,161,51,0.317,54,174,0.31,6,23,0.261,12,27,0.444
Massachusetts (FBS Independent),12,3-9,738,4275,5.79,33,356.2,754,5124,6.8,54,61,427.0,8,8,16,6,11,17,-1,-0.08,354:31,29:33,39,30,201,54,4.5,26,190,2.17,35,27,4,0,11,0,278,23.2,61,55,0,0,11,0,454,37.8,390,1706,4.37,19,142.2,468,2650,5.66,30,220.8,30,12,5,8,25,0.833,46,19,11,9,39,0.848,18,351,2,19.5,18,351,2,19.5,348,212,11,2569,7.38,12.12,14,214.1,162,286,2474,24,8.65,15.27,206.2,34,857,1,25.21,34,857,1,25.21,127,100,36,263,127,100,36,263,96,851,70.92,150,55,0.367,59,130,0.454,3,13,0.231,7,15,0.467
Auburn (SEC),12,6-6,753,4266,5.67,38,355.5,764,4333,5.67,31,32,361.1,6,11,17,5,11,16,1,0.08,346:53,28:54,59,24,279,71,5.9,31,157,2.58,41,40,1,0,13,0,327,27.2,32,30,1,0,13,0,263,21.9,478,2381,4.98,21,198.4,431,1913,4.44,14,159.4,38,16,9,8,33,0.868,41,13,8,11,32,0.78,14,74,0,5.29,14,74,0,5.29,275,168,11,1885,6.85,11.22,17,157.1,202,333,2420,17,7.27,11.98,201.7,16,354,0,22.12,16,354,0,22.12,100,98,10,208,100,98,10,208,67,534,44.5,148,50,0.338,48,152,0.316,10,20,0.5,14,26,0.538
Southern Miss. (Sun Belt),12,3-9,848,4241,5.0,31,353.4,749,5049,6.74,51,56,420.8,8,9,17,7,8,15,2,0.17,398:19,33:12,38,38,211,57,4.8,34,250,2.83,33,29,0,0,17,0,278,23.2,56,53,2,0,12,0,429,35.8,485,1953,4.03,16,162.8,424,2145,5.06,28,178.8,43,11,10,15,36,0.837,47,20,13,8,41,0.872,13,111,0,8.54,13,111,0,8.54,363,188,8,2288,6.3,12.17,15,190.7,189,325,2904,23,8.94,15.37,242.0,35,858,2,24.51,35,858,2,24.51,101,123,13,237,101,123,13,237,75,578,48.17,187,71,0.38,55,145,0.379,11,26,0.423,9,18,0.5
Hawaii (Mountain West),13,5-8,862,4582,5.32,33,352.5,812,5009,6.17,50,53,385.3,6,7,13,8,15,23,-10,-0.77,385:15,29:38,53,30,262,68,5.2,39,265,3.0,34,30,1,0,14,0,278,21.4,53,49,2,0,16,0,419,32.2,325,989,3.04,6,76.1,481,2222,4.62,26,170.9,45,6,19,9,34,0.756,47,16,11,11,38,0.809,16,139,0,8.69,16,139,0,8.69,537,337,15,3593,6.69,10.66,27,276.4,204,331,2787,24,8.42,13.66,214.4,12,275,1,22.92,12,275,1,22.92,118,115,28,261,118,115,28,261,80,733,56.38,183,68,0.372,76,168,0.452,16,32,0.5,9,20,0.45
Stanford (Pac-12),12,3-9,838,4219,5.03,26,351.6,843,5540,6.57,61,63,461.7,3,8,11,5,10,15,-4,-0.33,375:26,31:17,41,24,241,53,4.4,41,234,3.42,26,22,0,0,23,0,247,20.6,62,58,2,0,4,0,446,37.2,413,1423,3.45,15,118.6,420,1964,4.68,29,163.7,35,15,3,13,31,0.886,54,22,19,3,44,0.815,16,150,1,9.38,16,150,1,9.38,425,233,10,2796,6.58,12.0,11,233.0,280,423,3576,32,8.45,12.77,298.0,10,188,0,18.8,10,188,0,18.8,126,158,19,303,126,158,19,303,77,709,59.08,183,66,0.361,79,154,0.513,9,27,0.333,13,21,0.619
Old Dominion (Sun Belt),12,6-6,782,4207,5.38,31,350.6,886,4628,5.22,36,38,385.7,7,9,16,7,10,17,-1,-0.08,303:18,25:16,42,60,304,72,6.0,61,362,5.08,33,31,1,0,14,1,275,22.9,38,36,1,0,15,2,315,26.2,443,1798,4.06,12,149.8,494,1769,3.58,13,147.4,31,6,8,8,22,0.71,49,12,14,12,38,0.776,19,223,1,11.74,19,223,1,11.74,339,191,10,2409,7.11,12.61,19,200.8,251,392,2859,23,7.29,11.39,238.2,34,762,0,22.41,34,762,0,22.41,99,136,26,261,99,136,26,261,74,710,59.17,173,62,0.358,63,180,0.35,7,26,0.269,13,26,0.5
Duke (ACC),12,7-5,738,4195,5.68,39,349.6,826,4255,5.15,25,26,354.6,5,9,14,6,7,13,1,0.08,344:51,28:44,49,54,284,76,6.3,15,81,1.25,41,38,2,0,15,0,333,27.8,26,23,2,0,18,0,237,19.8,410,2027,4.94,25,168.9,447,1756,3.93,14,146.3,40,16,10,8,34,0.85,41,12,7,12,31,0.756,18,54,0,3.0,18,54,0,3.0,328,181,7,2168,6.61,11.98,14,180.7,238,379,2499,11,6.59,10.5,208.2,26,525,1,20.19,26,525,1,20.19,106,126,13,245,106,126,13,245,67,545,45.42,151,55,0.364,68,172,0.395,12,19,0.632,11,25,0.44
Ohio (MAC),12,9-3,806,4172,5.18,29,347.7,675,3173,4.7,20,21,264.4,6,12,18,4,9,13,5,0.42,401:01,33:25,57,60,314,87,7.2,15,96,1.25,32,30,1,0,17,0,275,22.9,21,20,0,0,13,0,185,15.4,439,1645,3.75,14,137.1,345,1152,3.34,8,96.0,45,14,10,14,38,0.844,29,7,6,9,22,0.759,11,169,0,15.36,11,169,0,15.36,367,228,9,2527,6.89,11.08,15,210.6,202,330,2021,12,6.12,10.0,168.4,41,720,0,17.56,41,720,0,17.56,62,87,21,170,62,87,21,170,67,613,51.08,169,74,0.438,44,149,0.295,8,15,0.533,12,26,0.462
NC State (ACC),12,9-3,795,4156,5.23,36,346.3,729,3882,5.33,29,30,323.5,7,17,24,3,11,14,10,0.83,392:41,32:43,46,50,331,71,5.9,23,153,1.92,39,38,0,0,16,0,320,26.7,30,27,1,0,11,0,242,20.2,445,1799,4.04,17,149.9,339,1257,3.71,11,104.8,44,15,13,9,37,0.841,30,7,11,7,25,0.833,16,121,0,7.56,16,121,0,7.56,350,210,11,2357,6.73,11.22,19,196.4,224,390,2625,18,6.73,11.72,218.8,17,415,0,24.41,17,415,0,24.41,65,116,18,199,65,116,18,199,72,585,48.75,172,68,0.395,43,155,0.277,8,13,0.615,8,17,0.471
Central Mich. (MAC),12,5-7,780,4129,5.29,36,344.1,771,4885,6.34,44,47,407.1,3,5,8,5,11,16,-8,-0.67,362:31,30:13,44,26,205,57,4.8,26,168,2.17,37,31,1,1,7,0,276,23.2,47,42,2,0,15,0,373,31.1,455,1913,4.2,21,159.4,411,1918,4.67,24,159.8,37,18,9,4,31,0.838,40,22,8,7,37,0.925,18,146,0,8.11,18,146,0,8.11,325,183,11,2216,6.82,12.11,15,184.7,223,360,2967,20,8.24,13.3,247.2,23,465,0,20.22,23,465,0,20.22,101,120,21,242,101,120,21,242,80,697,58.08,166,57,0.343,57,155,0.368,16,23,0.696,12,24,0.5
Kentucky (SEC),12,7-5,663,4015,6.06,39,334.6,800,4229,5.29,35,35,352.4,7,10,17,6,10,16,1,0.08,334:05,27:50,61,24,316,73,6.1,20,146,1.67,45,43,0,0,10,0,343,28.6,35,33,2,0,17,0,298,24.8,316,1570,4.97,16,130.8,411,1367,3.33,15,113.9,40,10,17,5,32,0.8,43,14,12,13,39,0.907,9,61,0,6.78,9,61,0,6.78,347,195,10,2445,7.05,12.54,23,203.8,261,389,2862,20,7.36,10.97,238.5,20,450,0,22.5,20,450,0,22.5,88,135,18,241,88,135,18,241,75,616,51.33,126,48,0.381,75,169,0.444,2,10,0.2,9,16,0.562
Indiana (Big Ten),12,3-9,800,3994,4.99,31,332.8,813,4729,5.82,43,45,394.1,3,10,13,8,10,18,-5,-0.42,353:07,29:26,60,24,266,72,6.0,25,197,2.08,33,31,2,0,11,0,266,22.2,45,39,0,0,16,1,359,29.9,433,1441,3.33,13,120.1,448,1875,4.19,18,156.2,33,11,10,6,27,0.818,45,14,14,12,40,0.889,21,149,1,7.1,21,149,1,7.1,367,215,10,2553,6.96,11.87,18,212.8,222,365,2854,25,7.82,12.86,237.8,19,421,0,22.16,19,421,0,22.16,108,123,21,252,108,123,21,252,65,607,50.58,168,63,0.375,57,158,0.361,10,27,0.37,10,19,0.526
Miami (OH) (MAC),13,11-2,744,4302,5.78,38,330.9,860,4237,4.93,23,24,325.9,4,10,14,7,7,14,0,0.0,389:14,29:56,56,30,321,71,5.5,23,136,1.77,39,38,0,0,26,0,350,26.9,24,16,4,0,14,0,210,16.2,461,2030,4.4,22,156.2,468,1674,3.58,11,128.8,50,18,8,20,46,0.92,36,10,8,10,28,0.778,20,26,0,1.3,20,26,0,1.3,283,159,7,2272,8.03,14.29,16,174.8,231,392,2563,12,6.54,11.1,197.2,14,268,0,19.14,14,268,0,19.14,97,113,23,233,97,113,23,233,64,537,41.31,155,57,0.368,53,179,0.296,4,12,0.333,13,29,0.448
Fla. Atlantic (AAC),12,4-8,781,3969,5.08,35,330.8,889,4768,5.36,35,37,397.3,8,10,18,2,15,17,1,0.08,325:03,27:05,69,36,304,87,7.2,30,212,2.5,38,37,1,0,6,0,285,23.8,37,34,0,0,16,1,306,25.5,369,1383,3.75,16,115.2,477,1791,3.75,12,149.2,41,14,11,6,31,0.756,43,12,15,9,36,0.837,16,195,0,12.19,16,195,0,12.19,412,265,15,2586,6.28,9.76,19,215.5,263,412,2977,23,7.23,11.32,248.1,12,259,0,21.58,12,259,0,21.58,109,140,16,265,109,140,16,265,41,400,33.33,168,57,0.339,65,178,0.365,13,34,0.382,19,38,0.5
Mississippi St. (SEC),12,5-7,749,3943,5.26,27,328.6,789,4207,5.33,35,39,350.6,5,7,12,4,10,14,-2,-0.17,344:47,28:44,47,40,290,67,5.6,26,158,2.17,30,29,1,0,17,0,262,21.8,39,37,0,0,16,0,319,26.6,401,1761,4.39,12,146.8,449,1751,3.9,14,145.9,39,10,10,11,31,0.795,36,13,11,9,33,0.917,9,63,0,7.0,9,63,0,7.0,348,201,10,2182,6.27,10.86,15,181.8,231,340,2456,21,7.22,10.63,204.7,19,418,1,22.0,19,418,1,22.0,98,103,19,220,98,103,19,220,75,682,56.83,159,49,0.308,57,167,0.341,10,24,0.417,16,28,0.571
Bowling Green (MAC),12,7-5,728,3934,5.4,36,327.8,749,3958,5.28,33,36,329.8,11,16,27,5,14,19,8,0.67,369:08,30:46,49,30,354,64,5.3,25,187,2.08,39,40,0,0,12,0,316,26.3,36,31,1,0,11,0,282,23.5,408,1706,4.18,20,142.2,425,1646,3.87,14,137.2,44,19,9,10,38,0.864,33,12,9,6,27,0.818,12,79,0,6.58,12,79,0,6.58,320,193,14,2228,6.96,11.54,16,185.7,194,324,2312,19,7.14,11.92,192.7,43,801,0,18.63,43,801,0,18.63,107,102,18,227,107,102,18,227,85,761,63.42,143,48,0.336,54,142,0.38,13,22,0.591,14,30,0.467
Wake Forest (ACC),12,4-8,789,3933,4.98,27,327.8,794,4640,5.84,37,40,386.7,8,8,16,11,11,22,-6,-0.5,349:04,29:05,51,38,238,70,5.8,49,276,4.08,29,22,1,0,15,0,243,20.2,40,39,0,0,15,0,324,27.0,468,1565,3.34,13,130.4,440,1852,4.21,13,154.3,45,12,9,14,35,0.778,39,10,10,10,30,0.769,16,71,0,4.44,16,71,0,4.44,321,194,11,2368,7.38,12.21,14,197.3,218,354,2788,24,7.88,12.79,232.3,16,339,0,21.19,16,339,0,21.19,91,119,14,224,91,119,14,224,49,466,38.83,161,55,0.342,70,174,0.402,8,19,0.421,12,19,0.632
UConn (FBS Independent),12,3-9,776,3923,5.06,27,326.9,798,4878,6.11,41,46,406.5,7,6,13,10,7,17,-4,-0.33,375:10,31:16,59,22,244,70,5.8,12,93,1.0,29,23,1,0,10,0,229,19.1,46,43,0,0,13,0,358,29.8,395,1639,4.15,15,136.6,420,1772,4.22,22,147.7,32,11,6,8,25,0.781,44,18,7,10,35,0.795,23,235,0,10.22,23,235,0,10.22,381,219,7,2284,5.99,10.43,12,190.3,256,378,3106,19,8.22,12.13,258.8,22,469,0,21.32,22,469,0,21.32,94,140,25,259,94,140,25,259,74,660,55.0,166,59,0.355,66,154,0.429,8,21,0.381,9,18,0.5
Arkansas (SEC),12,4-8,795,3918,4.93,31,326.5,755,4286,5.68,36,40,357.2,5,12,17,10,8,18,-1,-0.08,368:48,30:44,55,40,305,75,6.2,47,338,3.92,37,33,2,0,20,0,319,26.6,40,38,0,0,19,0,335,27.9,472,1668,3.53,9,139.0,437,1853,4.24,13,154.4,37,6,17,11,34,0.919,47,11,16,15,42,0.894,18,345,2,19.17,18,345,2,19.17,323,207,8,2250,6.97,10.87,22,187.5,192,318,2433,23,7.65,12.67,202.8,9,209,0,23.22,9,209,0,23.22,100,103,23,226,100,103,23,226,76,665,55.42,175,67,0.383,59,158,0.373,10,16,0.625,6,12,0.5
San Diego St. (Mountain West),12,4-8,773,3912,5.06,26,326.0,794,4883,6.15,37,38,406.9,6,12,18,7,10,17,1,0.08,391:57,32:40,38,20,180,48,4.0,24,144,2.0,27,25,0,0,19,1,246,20.5,38,34,3,0,17,1,321,26.8,454,1851,4.08,16,154.2,402,1989,4.95,21,165.8,37,13,6,10,29,0.784,39,18,7,10,35,0.897,13,50,0,3.85,13,50,0,3.85,319,202,10,2061,6.46,10.2,10,171.8,222,392,2894,16,7.38,13.04,241.2,27,590,0,21.85,27,590,0,21.85,113,121,18,252,113,121,18,252,59,528,44.0,173,61,0.353,63,152,0.414,13,23,0.565,9,17,0.529
Wyoming (Mountain West),12,8-4,704,3897,5.54,38,324.8,833,4323,5.19,29,31,360.2,11,10,21,5,6,11,10,0.83,354:00,29:30,45,26,250,58,4.8,25,153,2.08,39,37,2,1,10,0,311,26.1,31,25,2,0,20,0,275,22.9,427,1890,4.43,18,157.5,434,1735,4.0,11,144.6,37,12,13,7,32,0.865,45,10,15,13,38,0.844,11,101,0,9.18,11,101,0,9.18,277,168,6,2007,7.25,11.95,20,167.2,239,399,2588,18,6.49,10.83,215.7,18,383,0,21.28,18,383,0,21.28,99,132,13,244,99,132,13,244,49,428,35.67,138,50,0.362,81,178,0.455,5,8,0.625,12,21,0.571
Arizona St. (Pac-12),12,3-9,814,3867,4.75,25,322.2,800,4762,5.95,44,46,396.8,4,5,9,6,14,20,-11,-0.92,363:19,30:17,46,38,316,65,5.4,30,166,2.5,25,20,5,0,11,0,213,17.8,46,44,1,0,20,0,382,31.8,374,1343,3.59,17,111.9,381,1602,4.2,16,133.5,32,17,2,10,29,0.906,54,12,17,15,44,0.815,13,148,1,11.38,13,148,1,11.38,440,243,14,2524,5.74,10.39,8,210.3,271,419,3160,28,7.54,11.66,263.3,15,246,0,16.4,15,246,0,16.4,91,140,19,250,91,140,19,250,68,617,51.42,170,54,0.318,66,161,0.41,18,38,0.474,12,21,0.571
ULM (Sun Belt),12,2-10,760,3851,5.07,22,320.9,887,5350,6.03,49,52,445.8,8,11,19,5,13,18,1,0.08,326:33,27:13,53,40,261,73,6.1,35,208,2.92,25,21,2,0,11,0,208,17.3,52,50,0,0,19,0,419,34.9,415,1753,4.22,7,146.1,490,2051,4.19,21,170.9,37,5,10,8,23,0.622,55,18,16,13,47,0.855,18,106,0,5.89,18,106,0,5.89,345,177,13,2098,6.08,11.85,15,174.8,257,397,3299,28,8.31,12.84,274.9,17,319,0,18.76,17,319,0,18.76,121,153,24,298,121,153,24,298,71,643,53.58,173,56,0.324,89,175,0.509,9,26,0.346,8,14,0.571
