Team,Games,Win-Loss,Off Plays,Off Yards,Off Yards/Play,Off TDs,Off Yards per Game,Def Plays,Yards Allowed,Yards/Play Allowed,Off TDs Allowed,Total TDs Allowed,Yards Per Game Allowed,Fumbles Recovered,Opponents Intercepted,Turnovers Gain,Fumbles Lost,Interceptions Thrown,Turnovers Lost,Turnover Margin,Avg Turnover Margin per Game,Time of Possession,Average Time of Possession per Game,Solo Tackle For Loss,Assist Tackle For Loss,Tackle for Loss Yards,Total Tackle For Loss,Tackle For Loss Per Game,Sacks,Sack Yards,Average Sacks per Game,Touchdowns,PAT,2 Point Conversions,Defensive Points,Feild Goals,Safety,Total Points,Points Per Game,Touchdowns Allowed,Opponent Extra Points,2 Point Conversions Allowed,Opp Deflected Extra Points,Opp Feild Goals Made,Opp Safety,Points Allowed,Avg Points per Game Allowed,Rush Attempts,Rush Yds,Yards/Rush,Rushing TD,Rushing Yards per Game,Opp Rush Attempts,Opp Rush Yards Alloweed,Yds/Rush Allowed,Opp Rush Touchdowns Allowed,Rush Yards Per Game Allowed,Redzone Attempts,Redzone Rush TD,Redzone Pass TD,Redzone Field Goals Made,Redzone Scores,Redzone Points,Opp Redzone Attempts,Opp Redzone Rush TD Allowed,Opp Redzone Pass Touchdowns Allowed,Opp Redzone Field Goals Made,Opp Redzone Scores,Redzone Points Allowed,Punt Returns,Net Punt Return Yards,Punt Return Touchdowns,Avg Yards Per Punt Return,Opp Punt Returns,Opp Net Punt Return Yards,Opp Punt Return Touchdowns Allowed,Avg Yards Allowed per Punt Return,Pass Attempts,Pass Completions,Passing Interceptions Thrown,Pass Yards,Pass Yards/Attempt,Yards/Completion,Pass Touchdowns,Pass Yards Per Game,Opp Completions Allowed,Opp Pass Attempts,Opp Pass Yds Allowed,Opp Pass TDs Allowed,Yards/Attempt Allowed,Yards/Completion Allowed,Pass Yards Per Game Allowed,Kickoffs Returned,Kickoff Return Yards,Kickoff Return Touchdowns,Avg Yard per Kickoff Return,Opp Kickoff Returns,Opponent Kickoff Return Yards,Opp Kickoff Return Touchdowns Allowed,Avg Yards per Kickoff Return Allowed,First Down Runs,First Down Passes,First Down Penalties,First Downs,Opp First Down Runs,Opp First Down Passes,Opp First Down Penalties,Opp First Downs,Penalties,Penalty Yards,Penalty Yards Per Game,3rd Attempts,3rd Conversions,3rd Percent,Opp 3rd Conversion,Opp 3rd Attempt,Opponent 3rd Percent,4th Attempts,4th Conversions,4th Percent,Opp 4th Conversion,Opp 4th Attempt,Opponent 4th Percent
Southern California (Pac-12),12,4-8,901.0,5327.0,5.91,37.0,443.9,767.0,4907.0,6.4,48.0,52.0,408.9,5.0,14.0,19.0,7.0,13.0,20.0,-1.0,-0.08,367:02,30:35,43.0,18.0,185.0,52.0,4.3,18.0,166.0,1.5,39.0,33.0,4.0,0.0,23.0,0.0,344.0,28.7,52.0,51.0,0.0,0.0,6.0,0.0,381.0,31.8,401.0,1747.0,4.36,16.0,145.6,436.0,2005.0,4.6,28.0,167.1,51.0,16.0,12.0,18.0,46.0,0.902,47.0,23.0,11.0,4.0,38.0,0.809,11.0,66.0,0.0,6.0,11.0,66.0,0.0,6.0,500.0,318.0,13.0,3580.0,7.16,11.26,21.0,298.3,216.0,331.0,2902.0,20.0,8.77,13.44,241.8,16.0,409.0,1.0,25.56,16.0,409.0,1.0,25.56,98.0,127.0,36.0,261.0,98.0,127.0,36.0,261.0,96.0,900.0,75.0,179.0,81.0,0.453,59.0,138.0,0.428,10.0,16.0,0.625,13.0,19.0,0.684
Central Mich. (MAC),13,9-4,968.0,5764.0,5.95,49.0,443.4,889.0,4963.0,5.58,40.0,42.0,381.8,10.0,5.0,15.0,4.0,10.0,14.0,1.0,0.08,403:40,31:03,75.0,62.0,462.0,106.0,8.2,27.0,191.0,2.08,53.0,49.0,1.0,0.0,17.0,0.0,420.0,32.3,42.0,35.0,3.0,0.0,14.0,0.0,335.0,25.8,520.0,2314.0,4.45,18.0,178.0,463.0,1540.0,3.33,18.0,118.5,51.0,15.0,20.0,7.0,42.0,0.824,41.0,16.0,9.0,10.0,35.0,0.854,13.0,84.0,1.0,6.46,13.0,84.0,1.0,6.46,448.0,273.0,10.0,3450.0,7.7,12.64,31.0,265.4,261.0,426.0,3423.0,22.0,8.04,13.11,263.3,44.0,845.0,0.0,19.2,44.0,845.0,0.0,19.2,101.0,130.0,16.0,247.0,101.0,130.0,16.0,247.0,82.0,726.0,55.85,191.0,71.0,0.372,56.0,188.0,0.298,17.0,29.0,0.586,14.0,32.0,0.438
Michigan (Big Ten),14,12-2,969.0,6203.0,6.4,60.0,443.1,939.0,4631.0,4.93,28.0,28.0,330.8,8.0,8.0,16.0,5.0,9.0,14.0,2.0,0.14,439:09,31:22,59.0,26.0,318.0,72.0,5.1,14.0,111.0,1.0,62.0,56.0,2.0,0.0,23.0,0.0,501.0,35.8,28.0,23.0,5.0,0.0,14.0,0.0,243.0,17.4,574.0,3001.0,5.23,39.0,214.4,484.0,1769.0,3.65,11.0,126.4,67.0,31.0,10.0,19.0,60.0,0.896,35.0,7.0,9.0,11.0,27.0,0.771,9.0,35.0,0.0,3.89,9.0,35.0,0.0,3.89,395.0,248.0,9.0,3202.0,8.11,12.91,21.0,228.7,258.0,455.0,2862.0,17.0,6.29,11.09,204.4,14.0,170.0,0.0,12.14,14.0,170.0,0.0,12.14,96.0,127.0,14.0,237.0,96.0,127.0,14.0,237.0,68.0,581.0,41.5,190.0,87.0,0.458,75.0,217.0,0.346,14.0,27.0,0.519,16.0,32.0,0.5
Georgia (SEC),15,14-1,952.0,6642.0,6.98,68.0,442.8,970.0,4034.0,4.16,13.0,16.0,268.9,5.0,16.0,21.0,6.0,12.0,18.0,3.0,0.2,458:09,30:33,78.0,38.0,493.0,97.0,6.5,16.0,121.0,1.07,73.0,71.0,0.0,0.0,21.0,2.0,576.0,38.4,16.0,13.0,1.0,0.0,14.0,0.0,153.0,10.2,545.0,2864.0,5.26,29.0,190.9,463.0,1183.0,2.56,3.0,78.9,70.0,22.0,20.0,17.0,59.0,0.843,32.0,3.0,6.0,11.0,20.0,0.625,12.0,120.0,0.0,10.0,12.0,120.0,0.0,10.0,407.0,264.0,12.0,3778.0,9.28,14.31,39.0,251.9,285.0,507.0,2851.0,10.0,5.62,10.0,190.1,15.0,195.0,0.0,13.0,15.0,195.0,0.0,13.0,81.0,119.0,25.0,225.0,81.0,119.0,25.0,225.0,77.0,638.0,42.53,172.0,77.0,0.448,85.0,239.0,0.356,8.0,14.0,0.571,13.0,32.0,0.406
Arkansas (SEC),13,9-4,902.0,5742.0,6.37,48.0,441.7,884.0,4780.0,5.41,33.0,35.0,367.7,4.0,13.0,17.0,6.0,5.0,11.0,6.0,0.46,376:25,28:57,54.0,50.0,263.0,79.0,6.1,30.0,190.0,2.31,49.0,46.0,1.0,0.0,20.0,0.0,402.0,30.9,35.0,31.0,3.0,0.0,17.0,0.0,298.0,22.9,588.0,2961.0,5.04,26.0,227.8,496.0,1996.0,4.02,17.0,153.5,52.0,22.0,11.0,13.0,46.0,0.885,37.0,13.0,5.0,9.0,27.0,0.73,18.0,138.0,1.0,7.67,18.0,138.0,1.0,7.67,314.0,205.0,5.0,2781.0,8.86,13.57,22.0,213.9,227.0,388.0,2784.0,16.0,7.18,12.26,214.2,10.0,211.0,0.0,21.1,10.0,211.0,0.0,21.1,102.0,119.0,29.0,250.0,102.0,119.0,29.0,250.0,104.0,819.0,63.0,174.0,64.0,0.368,62.0,185.0,0.335,12.0,19.0,0.632,15.0,25.0,0.6
Tulsa (AAC),13,7-6,960.0,5740.0,5.98,38.0,441.5,885.0,4821.0,5.45,34.0,42.0,370.8,7.0,11.0,18.0,8.0,16.0,24.0,-6.0,-0.46,400:51,30:50,60.0,26.0,229.0,73.0,5.6,25.0,116.0,1.92,40.0,35.0,1.0,0.0,22.0,0.0,343.0,26.4,42.0,39.0,2.0,0.0,17.0,0.0,346.0,26.6,549.0,2496.0,4.55,20.0,192.0,478.0,1855.0,3.88,19.0,142.7,50.0,15.0,9.0,14.0,38.0,0.76,38.0,16.0,8.0,8.0,32.0,0.842,16.0,229.0,1.0,14.31,16.0,229.0,1.0,14.31,411.0,244.0,16.0,3244.0,7.89,13.3,18.0,249.5,241.0,407.0,2966.0,15.0,7.29,12.31,228.2,47.0,1236.0,4.0,26.3,47.0,1236.0,4.0,26.3,92.0,135.0,29.0,256.0,92.0,135.0,29.0,256.0,97.0,930.0,71.54,190.0,73.0,0.384,70.0,182.0,0.385,9.0,19.0,0.474,11.0,23.0,0.478
Mississippi St. (SEC),13,7-6,974.0,5739.0,5.89,47.0,441.5,807.0,4482.0,5.55,36.0,41.0,344.8,5.0,11.0,16.0,9.0,9.0,18.0,-2.0,-0.15,432:47,33:17,49.0,44.0,300.0,71.0,5.5,34.0,210.0,2.62,48.0,42.0,2.0,0.0,14.0,1.0,378.0,29.1,41.0,38.0,1.0,0.0,17.0,0.0,337.0,25.9,270.0,821.0,3.04,10.0,63.2,406.0,1469.0,3.62,16.0,113.0,58.0,9.0,27.0,13.0,49.0,0.845,37.0,13.0,9.0,10.0,32.0,0.865,15.0,290.0,2.0,19.33,15.0,290.0,2.0,19.33,704.0,518.0,9.0,4918.0,6.99,9.49,37.0,378.3,256.0,401.0,3013.0,20.0,7.51,11.77,231.8,20.0,460.0,0.0,23.0,20.0,460.0,0.0,23.0,84.0,121.0,14.0,219.0,84.0,121.0,14.0,219.0,99.0,760.0,58.46,173.0,79.0,0.457,74.0,179.0,0.413,10.0,16.0,0.625,6.0,15.0,0.4
App State (Sun Belt),14,10-4,980.0,6178.0,6.3,55.0,441.3,923.0,4868.0,5.27,36.0,37.0,347.7,7.0,15.0,22.0,14.0,12.0,26.0,-4.0,-0.29,436:20,31:10,86.0,54.0,390.0,113.0,8.1,17.0,115.0,1.21,61.0,57.0,0.0,0.0,20.0,0.0,483.0,34.5,37.0,35.0,0.0,0.0,17.0,1.0,310.0,22.1,567.0,2691.0,4.75,26.0,192.2,481.0,1760.0,3.66,18.0,125.7,52.0,18.0,12.0,15.0,45.0,0.865,45.0,13.0,9.0,12.0,34.0,0.756,13.0,53.0,0.0,4.08,13.0,53.0,0.0,4.08,413.0,255.0,12.0,3487.0,8.44,13.67,29.0,249.1,251.0,442.0,3108.0,18.0,7.03,12.38,222.0,44.0,850.0,1.0,19.32,44.0,850.0,1.0,19.32,100.0,132.0,25.0,257.0,100.0,132.0,25.0,257.0,85.0,744.0,53.14,189.0,68.0,0.36,68.0,199.0,0.342,24.0,37.0,0.649,9.0,24.0,0.375
UCLA (Pac-12),12,8-4,854.0,5295.0,6.2,54.0,441.2,842.0,4613.0,5.48,39.0,39.0,384.4,9.0,12.0,21.0,6.0,8.0,14.0,7.0,0.58,357:10,29:46,58.0,14.0,280.0,65.0,5.4,23.0,139.0,1.92,57.0,52.0,1.0,0.0,14.0,0.0,438.0,36.5,39.0,35.0,1.0,0.0,16.0,1.0,321.0,26.8,519.0,2581.0,4.97,31.0,215.1,397.0,1491.0,3.76,24.0,124.2,50.0,24.0,13.0,7.0,44.0,0.88,43.0,20.0,7.0,13.0,40.0,0.93,8.0,36.0,0.0,4.5,8.0,36.0,0.0,4.5,335.0,207.0,8.0,2714.0,8.1,13.11,23.0,226.2,278.0,445.0,3122.0,15.0,7.02,11.23,260.2,23.0,571.0,0.0,24.83,23.0,571.0,0.0,24.83,98.0,132.0,28.0,258.0,98.0,132.0,28.0,258.0,85.0,774.0,64.5,163.0,75.0,0.46,71.0,163.0,0.436,20.0,31.0,0.645,10.0,25.0,0.4
Maryland (Big Ten),13,7-6,928.0,5733.0,6.18,47.0,441.0,910.0,5256.0,5.78,46.0,50.0,404.3,6.0,6.0,12.0,6.0,12.0,18.0,-6.0,-0.46,372:11,28:38,56.0,10.0,299.0,61.0,4.7,26.0,243.0,2.0,49.0,41.0,2.0,0.0,14.0,0.0,381.0,29.3,50.0,47.0,1.0,1.0,16.0,0.0,399.0,30.7,439.0,1773.0,4.04,20.0,136.4,500.0,2012.0,4.02,24.0,154.8,60.0,19.0,14.0,12.0,45.0,0.75,56.0,21.0,11.0,13.0,45.0,0.804,20.0,130.0,0.0,6.5,20.0,130.0,0.0,6.5,489.0,339.0,12.0,3960.0,8.1,11.68,27.0,304.6,241.0,410.0,3244.0,22.0,7.91,13.46,249.5,46.0,1197.0,1.0,26.02,46.0,1197.0,1.0,26.02,113.0,130.0,34.0,277.0,113.0,130.0,34.0,277.0,88.0,742.0,57.08,170.0,65.0,0.382,74.0,183.0,0.404,11.0,22.0,0.5,11.0,25.0,0.44
Purdue (Big Ten),13,9-4,967.0,5715.0,5.91,42.0,439.6,857.0,4766.0,5.56,36.0,36.0,366.6,4.0,13.0,17.0,8.0,12.0,20.0,-3.0,-0.23,415:23,31:57,64.0,26.0,295.0,77.0,5.9,29.0,207.0,2.23,44.0,40.0,1.0,0.0,24.0,0.0,378.0,29.1,36.0,34.0,1.0,0.0,13.0,0.0,291.0,22.4,392.0,1095.0,2.79,7.0,84.2,483.0,2053.0,4.25,18.0,157.9,57.0,6.0,21.0,22.0,49.0,0.86,45.0,14.0,10.0,10.0,34.0,0.756,13.0,83.0,0.0,6.38,13.0,83.0,0.0,6.38,575.0,407.0,12.0,4620.0,8.03,11.35,35.0,355.4,222.0,374.0,2713.0,18.0,7.25,12.22,208.7,34.0,676.0,0.0,19.88,34.0,676.0,0.0,19.88,108.0,110.0,18.0,236.0,108.0,110.0,18.0,236.0,58.0,557.0,42.85,188.0,82.0,0.436,66.0,179.0,0.369,8.0,16.0,0.5,8.0,22.0,0.364
UTSA (C-USA),14,12-2,1003.0,6146.0,6.13,57.0,439.0,924.0,5218.0,5.65,42.0,44.0,372.7,13.0,12.0,25.0,7.0,6.0,13.0,12.0,0.86,414:03,29:34,67.0,32.0,370.0,83.0,5.9,21.0,130.0,1.5,63.0,63.0,0.0,0.0,25.0,0.0,516.0,36.9,44.0,37.0,1.0,0.0,14.0,0.0,345.0,24.6,556.0,2569.0,4.62,26.0,183.5,489.0,1606.0,3.28,15.0,114.7,63.0,20.0,19.0,18.0,57.0,0.905,45.0,14.0,11.0,11.0,36.0,0.8,,,,,,,,,447.0,289.0,6.0,3577.0,8.0,12.38,31.0,255.5,257.0,435.0,3612.0,27.0,8.3,14.05,258.0,43.0,1004.0,0.0,23.35,43.0,1004.0,0.0,23.35,105.0,148.0,27.0,280.0,105.0,148.0,27.0,280.0,71.0,708.0,50.57,197.0,86.0,0.437,70.0,187.0,0.374,13.0,23.0,0.565,11.0,21.0,0.524
Liberty (FBS Independent),13,8-5,889.0,5670.0,6.38,59.0,436.2,874.0,4163.0,4.76,33.0,35.0,320.2,2.0,9.0,11.0,5.0,15.0,20.0,-9.0,-0.69,393:33,30:16,70.0,46.0,362.0,93.0,7.2,52.0,355.0,4.0,61.0,52.0,1.0,0.0,5.0,1.0,437.0,33.6,35.0,32.0,0.0,1.0,12.0,0.0,280.0,21.5,508.0,2350.0,4.63,26.0,180.8,520.0,1819.0,3.5,19.0,139.9,45.0,19.0,13.0,4.0,36.0,0.8,40.0,14.0,8.0,7.0,29.0,0.725,11.0,94.0,0.0,8.55,11.0,94.0,0.0,8.55,381.0,226.0,15.0,3320.0,8.71,14.69,33.0,255.4,200.0,354.0,2344.0,14.0,6.62,11.72,180.3,18.0,351.0,0.0,19.5,18.0,351.0,0.0,19.5,116.0,97.0,28.0,241.0,116.0,97.0,28.0,241.0,92.0,865.0,66.54,161.0,69.0,0.429,63.0,186.0,0.339,13.0,30.0,0.433,15.0,30.0,0.5
TCU (Big 12),12,5-7,783.0,5230.0,6.68,40.0,435.8,768.0,5541.0,7.21,54.0,55.0,461.8,2.0,10.0,12.0,10.0,6.0,16.0,-4.0,-0.33,353:37,29:28,43.0,8.0,177.0,47.0,3.9,28.0,187.0,2.33,43.0,42.0,0.0,0.0,14.0,1.0,344.0,28.7,55.0,48.0,1.0,0.0,13.0,0.0,419.0,34.9,473.0,2355.0,4.98,21.0,196.2,460.0,2664.0,5.79,34.0,222.0,46.0,15.0,11.0,12.0,38.0,0.826,51.0,27.0,9.0,10.0,46.0,0.902,6.0,10.0,0.0,1.67,6.0,10.0,0.0,1.67,310.0,200.0,6.0,2875.0,9.27,14.38,19.0,239.6,198.0,308.0,2877.0,20.0,9.34,14.53,239.8,23.0,474.0,0.0,20.61,23.0,474.0,0.0,20.61,124.0,118.0,22.0,264.0,124.0,118.0,22.0,264.0,85.0,737.0,61.42,165.0,76.0,0.461,68.0,145.0,0.469,7.0,18.0,0.389,10.0,18.0,0.556
Toledo (MAC),13,7-6,860.0,5658.0,6.58,51.0,435.2,933.0,4546.0,4.87,28.0,29.0,349.7,6.0,8.0,14.0,4.0,3.0,7.0,7.0,0.54,363:26,27:57,63.0,54.0,352.0,90.0,6.9,36.0,239.0,2.77,56.0,52.0,1.0,0.0,14.0,1.0,434.0,33.4,29.0,26.0,1.0,0.0,27.0,0.0,283.0,21.8,470.0,2550.0,5.43,29.0,196.2,525.0,1969.0,3.75,11.0,151.5,43.0,18.0,8.0,11.0,37.0,0.86,45.0,8.0,12.0,16.0,36.0,0.8,17.0,168.0,1.0,9.88,17.0,168.0,1.0,9.88,390.0,226.0,3.0,3108.0,7.97,13.75,22.0,239.1,228.0,408.0,2577.0,17.0,6.32,11.3,198.2,36.0,649.0,0.0,18.03,36.0,649.0,0.0,18.03,102.0,122.0,35.0,259.0,102.0,122.0,35.0,259.0,130.0,1172.0,90.15,174.0,62.0,0.356,80.0,211.0,0.379,10.0,24.0,0.417,11.0,24.0,0.458
Memphis (AAC),12,6-6,861.0,5219.0,6.06,44.0,434.9,926.0,5018.0,5.42,44.0,44.0,418.2,7.0,9.0,16.0,6.0,11.0,17.0,-1.0,-0.08,319:51,26:39,53.0,26.0,264.0,66.0,5.5,29.0,164.0,2.42,47.0,37.0,3.0,0.0,12.0,0.0,361.0,30.1,44.0,40.0,1.0,0.0,15.0,0.0,351.0,29.2,416.0,1634.0,3.93,18.0,136.2,489.0,2009.0,4.11,22.0,167.4,45.0,15.0,11.0,10.0,36.0,0.8,49.0,18.0,11.0,12.0,41.0,0.837,11.0,73.0,0.0,6.64,11.0,73.0,0.0,6.64,445.0,268.0,11.0,3585.0,8.06,13.38,26.0,298.8,277.0,437.0,3009.0,22.0,6.89,10.86,250.8,23.0,435.0,0.0,18.91,23.0,435.0,0.0,18.91,125.0,138.0,19.0,282.0,125.0,138.0,19.0,282.0,58.0,475.0,39.58,175.0,71.0,0.406,97.0,202.0,0.48,22.0,38.0,0.579,17.0,26.0,0.654
East Carolina (AAC),12,7-5,899.0,5200.0,5.78,41.0,433.3,790.0,4737.0,6.0,37.0,41.0,394.8,6.0,15.0,21.0,11.0,11.0,22.0,-1.0,-0.08,390:36,32:33,50.0,42.0,271.0,71.0,5.9,36.0,221.0,3.0,43.0,39.0,1.0,0.0,19.0,0.0,356.0,29.7,40.0,35.0,2.0,0.0,10.0,0.0,309.0,25.8,475.0,1951.0,4.11,20.0,162.6,412.0,1940.0,4.71,20.0,161.7,45.0,13.0,9.0,17.0,39.0,0.867,41.0,14.0,11.0,7.0,32.0,0.78,8.0,35.0,0.0,4.38,8.0,35.0,0.0,4.38,424.0,261.0,11.0,3249.0,7.66,12.45,21.0,270.8,225.0,378.0,2797.0,17.0,7.4,12.43,233.1,38.0,866.0,2.0,22.79,38.0,866.0,2.0,22.79,100.0,114.0,18.0,232.0,100.0,114.0,18.0,232.0,64.0,585.0,48.75,191.0,66.0,0.346,49.0,152.0,0.322,26.0,37.0,0.703,11.0,17.0,0.647
Utah (Pac-12),14,10-4,946.0,6035.0,6.38,61.0,431.1,912.0,4783.0,5.24,33.0,38.0,341.6,6.0,10.0,16.0,7.0,8.0,15.0,1.0,0.07,431:23,30:49,82.0,30.0,402.0,97.0,6.9,13.0,85.0,0.93,67.0,62.0,2.0,0.0,12.0,1.0,506.0,36.1,38.0,34.0,3.0,0.0,16.0,0.0,316.0,22.6,545.0,3035.0,5.57,37.0,216.8,458.0,1671.0,3.65,11.0,119.4,73.0,31.0,21.0,9.0,61.0,0.836,47.0,9.0,15.0,13.0,37.0,0.787,12.0,82.0,2.0,6.83,12.0,82.0,2.0,6.83,401.0,254.0,8.0,3000.0,7.48,11.81,24.0,214.3,279.0,454.0,3112.0,22.0,6.85,11.15,222.3,45.0,1062.0,3.0,23.6,45.0,1062.0,3.0,23.6,103.0,136.0,21.0,260.0,103.0,136.0,21.0,260.0,67.0,632.0,45.14,170.0,82.0,0.482,74.0,198.0,0.374,11.0,24.0,0.458,17.0,33.0,0.515
North Texas (C-USA),13,6-7,1033.0,5597.0,5.42,44.0,430.5,875.0,4977.0,5.69,43.0,46.0,382.8,12.0,6.0,18.0,4.0,14.0,18.0,0.0,0.0,387:39,29:49,60.0,38.0,373.0,79.0,6.1,15.0,96.0,1.15,46.0,42.0,0.0,0.0,13.0,0.0,357.0,27.5,46.0,45.0,0.0,0.0,12.0,0.0,357.0,27.5,639.0,3035.0,4.75,32.0,233.5,493.0,1981.0,4.02,18.0,152.4,49.0,22.0,4.0,11.0,37.0,0.755,39.0,12.0,9.0,10.0,31.0,0.795,,,,,,,,,394.0,204.0,14.0,2562.0,6.5,12.56,12.0,197.1,228.0,382.0,2996.0,25.0,7.84,13.14,230.5,30.0,571.0,0.0,19.03,30.0,571.0,0.0,19.03,99.0,122.0,31.0,252.0,99.0,122.0,31.0,252.0,93.0,889.0,68.38,211.0,87.0,0.412,73.0,188.0,0.388,16.0,39.0,0.41,13.0,21.0,0.619
Michigan St. (Big Ten),13,11-2,879.0,5581.0,6.35,50.0,429.3,1025.0,5745.0,5.6,37.0,39.0,441.9,10.0,10.0,20.0,7.0,10.0,17.0,3.0,0.23,368:12,28:19,65.0,40.0,387.0,85.0,6.5,21.0,151.0,1.62,54.0,46.0,4.0,0.0,12.0,0.0,414.0,31.8,39.0,36.0,1.0,0.0,19.0,0.0,329.0,25.3,479.0,2283.0,4.77,23.0,175.6,446.0,1523.0,3.41,10.0,117.2,48.0,17.0,14.0,10.0,41.0,0.854,53.0,9.0,17.0,17.0,43.0,0.811,16.0,123.0,0.0,7.69,16.0,123.0,0.0,7.69,400.0,243.0,10.0,3298.0,8.24,13.57,27.0,253.7,380.0,579.0,4222.0,27.0,7.29,11.11,324.8,28.0,496.0,0.0,17.71,28.0,496.0,0.0,17.71,102.0,192.0,25.0,319.0,102.0,192.0,25.0,319.0,90.0,831.0,63.92,180.0,72.0,0.4,86.0,214.0,0.402,14.0,20.0,0.7,24.0,37.0,0.649
Oregon St. (Pac-12),13,7-6,868.0,5581.0,6.43,52.0,429.3,883.0,5036.0,5.7,41.0,41.0,387.4,4.0,15.0,19.0,6.0,12.0,18.0,1.0,0.08,396:24,30:30,44.0,40.0,212.0,64.0,4.9,14.0,113.0,1.08,53.0,48.0,2.0,0.0,12.0,0.0,406.0,31.2,41.0,39.0,1.0,0.0,16.0,0.0,335.0,25.8,521.0,2761.0,5.3,33.0,212.4,452.0,1870.0,4.14,19.0,143.8,57.0,28.0,12.0,8.0,48.0,0.842,54.0,18.0,14.0,12.0,44.0,0.815,7.0,57.0,0.0,8.14,7.0,57.0,0.0,8.14,347.0,218.0,12.0,2820.0,8.13,12.94,19.0,216.9,267.0,431.0,3166.0,22.0,7.35,11.86,243.5,15.0,344.0,0.0,22.93,15.0,344.0,0.0,22.93,118.0,142.0,26.0,286.0,118.0,142.0,26.0,286.0,89.0,820.0,63.08,162.0,79.0,0.488,93.0,185.0,0.503,11.0,23.0,0.478,8.0,21.0,0.381
NIU (MAC),14,9-5,1004.0,6002.0,5.98,51.0,428.7,925.0,6334.0,6.85,60.0,61.0,452.4,8.0,3.0,11.0,9.0,8.0,17.0,-6.0,-0.43,468:57,33:30,45.0,32.0,197.0,61.0,4.4,11.0,65.0,0.79,54.0,46.0,3.0,0.0,25.0,0.0,451.0,32.2,61.0,55.0,2.0,0.0,15.0,1.0,472.0,33.7,649.0,3379.0,5.21,36.0,241.4,517.0,3002.0,5.81,33.0,214.4,56.0,25.0,7.0,19.0,51.0,0.911,49.0,22.0,12.0,6.0,40.0,0.816,17.0,161.0,0.0,9.47,17.0,161.0,0.0,9.47,355.0,205.0,8.0,2623.0,7.39,12.8,15.0,187.4,246.0,408.0,3332.0,27.0,8.17,13.54,238.0,50.0,756.0,0.0,15.12,50.0,756.0,0.0,15.12,159.0,137.0,16.0,312.0,159.0,137.0,16.0,312.0,70.0,634.0,45.29,195.0,74.0,0.379,71.0,172.0,0.413,25.0,30.0,0.833,12.0,29.0,0.414
Notre Dame (FBS Independent),13,11-2,903.0,5541.0,6.14,53.0,426.2,888.0,4674.0,5.26,26.0,28.0,359.5,10.0,15.0,25.0,6.0,10.0,16.0,9.0,0.69,389:00,29:55,74.0,18.0,386.0,83.0,6.4,35.0,216.0,2.69,58.0,54.0,3.0,0.0,16.0,1.0,458.0,35.2,28.0,23.0,1.0,0.0,21.0,0.0,256.0,19.7,452.0,1869.0,4.13,23.0,143.8,457.0,1759.0,3.85,13.0,135.3,50.0,17.0,16.0,11.0,44.0,0.88,47.0,9.0,9.0,19.0,37.0,0.787,13.0,82.0,0.0,6.31,13.0,82.0,0.0,6.31,451.0,289.0,10.0,3672.0,8.14,12.71,30.0,282.5,262.0,431.0,2915.0,13.0,6.76,11.13,224.2,46.0,937.0,0.0,20.37,46.0,937.0,0.0,20.37,105.0,126.0,14.0,245.0,105.0,126.0,14.0,245.0,73.0,642.0,49.38,182.0,77.0,0.423,59.0,184.0,0.321,9.0,17.0,0.529,9.0,16.0,0.562
Kentucky (SEC),13,10-3,862.0,5528.0,6.41,51.0,425.2,804.0,4421.0,5.5,32.0,34.0,340.1,3.0,9.0,12.0,10.0,13.0,23.0,-11.0,-0.85,423:45,32:36,60.0,38.0,284.0,79.0,6.1,25.0,156.0,1.92,55.0,54.0,0.0,0.0,10.0,0.0,414.0,31.8,34.0,31.0,1.0,0.0,15.0,0.0,282.0,21.7,496.0,2594.0,5.23,27.0,199.5,401.0,1579.0,3.94,12.0,121.5,54.0,24.0,15.0,7.0,46.0,0.852,38.0,10.0,15.0,9.0,34.0,0.895,9.0,50.0,0.0,5.56,9.0,50.0,0.0,5.56,366.0,242.0,13.0,2934.0,8.02,12.12,24.0,225.7,268.0,403.0,2842.0,20.0,7.05,10.6,218.6,13.0,276.0,0.0,21.23,13.0,276.0,0.0,21.23,82.0,138.0,21.0,241.0,82.0,138.0,21.0,241.0,63.0,548.0,42.15,151.0,76.0,0.503,64.0,166.0,0.386,6.0,16.0,0.375,5.0,18.0,0.278
Texas (Big 12),12,5-7,803.0,5093.0,6.34,54.0,424.4,847.0,5107.0,6.03,42.0,44.0,425.6,7.0,7.0,14.0,8.0,10.0,18.0,-4.0,-0.33,337:08,28:06,60.0,24.0,223.0,72.0,6.0,26.0,160.0,2.17,55.0,52.0,0.0,0.0,13.0,1.0,423.0,35.2,44.0,39.0,2.0,0.0,22.0,0.0,373.0,31.1,457.0,2388.0,5.23,25.0,199.0,470.0,2419.0,5.15,26.0,201.6,47.0,19.0,16.0,9.0,44.0,0.936,51.0,18.0,11.0,15.0,44.0,0.863,14.0,40.0,0.0,2.86,14.0,40.0,0.0,2.86,346.0,217.0,10.0,2705.0,7.82,12.47,29.0,225.4,255.0,377.0,2688.0,16.0,7.13,10.54,224.0,19.0,498.0,0.0,26.21,19.0,498.0,0.0,26.21,117.0,127.0,14.0,258.0,117.0,127.0,14.0,258.0,69.0,579.0,48.25,160.0,70.0,0.438,72.0,172.0,0.419,9.0,20.0,0.45,11.0,19.0,0.579
