Team,Games,Win-Loss,Off Plays,Off Yards,Off Yards/Play,Off TDs,Off Yards per Game,Def Plays,Yards Allowed,Yards/Play Allowed,Off TDs Allowed,Total TDs Allowed,Yards Per Game Allowed,Fumbles Recovered,Opponents Intercepted,Turnovers Gain,Fumbles Lost,Interceptions Thrown,Turnovers Lost,Turnover Margin,Avg Turnover Margin per Game,Time of Possession,Average Time of Possession per Game,Solo Tackle For Loss,Assist Tackle For Loss,Tackle for Loss Yards,Total Tackle For Loss,Tackle For Loss Per Game,Sacks,Sack Yards,Average Sacks per Game,Touchdowns,PAT,2 Point Conversions,Defensive Points,Feild Goals,Safety,Total Points,Points Per Game,Touchdowns Allowed,Opponent Extra Points,2 Point Conversions Allowed,Opp Deflected Extra Points,Opp Feild Goals Made,Opp Safety,Points Allowed,Avg Points per Game Allowed,Rush Attempts,Rush Yds,Yards/Rush,Rushing TD,Rushing Yards per Game,Opp Rush Attempts,Opp Rush Yards Alloweed,Yds/Rush Allowed,Opp Rush Touchdowns Allowed,Rush Yards Per Game Allowed,Redzone Attempts,Redzone Rush TD,Redzone Pass TD,Redzone Field Goals Made,Redzone Scores,Redzone Points,Opp Redzone Attempts,Opp Redzone Rush TD Allowed,Opp Redzone Pass Touchdowns Allowed,Opp Redzone Field Goals Made,Opp Redzone Scores,Redzone Points Allowed,Punt Returns,Net Punt Return Yards,Punt Return Touchdowns,Avg Yards Per Punt Return,Opp Punt Returns,Opp Net Punt Return Yards,Opp Punt Return Touchdowns Allowed,Avg Yards Allowed per Punt Return,Pass Attempts,Pass Completions,Passing Interceptions Thrown,Pass Yards,Pass Yards/Attempt,Yards/Completion,Pass Touchdowns,Pass Yards Per Game,Opp Completions Allowed,Opp Pass Attempts,Opp Pass Yds Allowed,Opp Pass TDs Allowed,Yards/Attempt Allowed,Yards/Completion Allowed,Pass Yards Per Game Allowed,Kickoffs Returned,Kickoff Return Yards,Kickoff Return Touchdowns,Avg Yard per Kickoff Return,Opp Kickoff Returns,Opponent Kickoff Return Yards,Opp Kickoff Return Touchdowns Allowed,Avg Yards per Kickoff Return Allowed,First Down Runs,First Down Passes,First Down Penalties,First Downs,Opp First Down Runs,Opp First Down Passes,Opp First Down Penalties,Opp First Downs,Penalties,Penalty Yards,Penalty Yards Per Game,3rd Attempts,3rd Conversions,3rd Percent,Opp 3rd Conversion,Opp 3rd Attempt,Opponent 3rd Percent,4th Attempts,4th Conversions,4th Percent,Opp 4th Conversion,Opp 4th Attempt,Opponent 4th Percent
BYU (FBS Independent),13,9-4,917.0,5522.0,6.02,54.0,424.8,918.0,4494.0,4.9,34.0,38.0,345.7,7.0,15.0,22.0,8.0,12.0,20.0,2.0,0.15,374:16,28:47,76.0,44.0,361.0,98.0,7.5,34.0,209.0,2.62,57.0,52.0,1.0,0.0,14.0,0.0,438.0,33.7,38.0,36.0,0.0,0.0,11.0,0.0,297.0,22.8,413.0,1668.0,4.04,28.0,128.3,511.0,1870.0,3.66,22.0,143.8,53.0,22.0,17.0,11.0,50.0,0.943,44.0,18.0,8.0,8.0,34.0,0.773,21.0,260.0,1.0,12.38,21.0,260.0,1.0,12.38,504.0,302.0,12.0,3854.0,7.65,12.76,26.0,296.5,226.0,407.0,2624.0,12.0,6.45,11.61,201.8,44.0,921.0,0.0,20.93,44.0,921.0,0.0,20.93,91.0,132.0,22.0,245.0,91.0,132.0,22.0,245.0,85.0,750.0,57.69,182.0,73.0,0.401,76.0,200.0,0.38,11.0,21.0,0.524,10.0,20.0,0.5
Texas A&M (SEC),13,8-5,987.0,5521.0,5.59,38.0,424.7,912.0,4940.0,5.42,29.0,33.0,380.0,7.0,11.0,18.0,9.0,15.0,24.0,-6.0,-0.46,366:43,28:12,89.0,44.0,390.0,111.0,8.5,37.0,250.0,2.85,42.0,41.0,1.0,0.0,22.0,0.0,361.0,27.8,33.0,31.0,0.0,0.0,19.0,0.0,286.0,22.0,505.0,2198.0,4.35,13.0,169.1,555.0,2778.0,5.01,19.0,213.7,54.0,12.0,18.0,12.0,42.0,0.778,47.0,13.0,8.0,18.0,39.0,0.83,22.0,241.0,0.0,10.95,22.0,241.0,0.0,10.95,482.0,273.0,15.0,3323.0,6.89,12.17,25.0,255.6,207.0,357.0,2162.0,10.0,6.06,10.44,166.3,39.0,742.0,0.0,19.03,39.0,742.0,0.0,19.03,134.0,88.0,25.0,247.0,134.0,88.0,25.0,247.0,83.0,713.0,54.85,208.0,88.0,0.423,65.0,197.0,0.33,6.0,20.0,0.3,3.0,15.0,0.2
Florida St. (ACC),13,10-3,844.0,5512.0,6.53,49.0,424.0,936.0,4380.0,4.68,24.0,26.0,336.9,7.0,8.0,15.0,6.0,9.0,15.0,0.0,0.0,382:24,29:24,61.0,30.0,297.0,76.0,5.8,26.0,222.0,2.0,50.0,49.0,0.0,0.0,21.0,0.0,412.0,31.7,26.0,24.0,0.0,0.0,15.0,1.0,227.0,17.5,425.0,2187.0,5.15,27.0,168.2,493.0,1889.0,3.83,10.0,145.3,46.0,15.0,11.0,15.0,41.0,0.891,35.0,8.0,9.0,12.0,29.0,0.829,21.0,197.0,1.0,9.38,21.0,197.0,1.0,9.38,419.0,264.0,9.0,3325.0,7.94,12.59,22.0,255.8,252.0,443.0,2491.0,14.0,5.62,9.88,191.6,33.0,557.0,0.0,16.88,33.0,557.0,0.0,16.88,107.0,122.0,17.0,246.0,107.0,122.0,17.0,246.0,89.0,702.0,54.0,160.0,61.0,0.381,82.0,209.0,0.392,4.0,9.0,0.444,9.0,19.0,0.474
Tennessee (SEC),13,9-4,988.0,5490.0,5.56,49.0,422.3,904.0,4706.0,5.21,30.0,33.0,362.0,7.0,12.0,19.0,7.0,5.0,12.0,7.0,0.54,397:00,30:32,68.0,14.0,283.0,75.0,5.8,23.0,173.0,1.77,56.0,56.0,0.0,0.0,21.0,1.0,457.0,35.2,33.0,30.0,1.0,0.0,10.0,0.0,260.0,20.0,617.0,2908.0,4.71,32.0,223.7,470.0,1971.0,4.19,13.0,151.6,66.0,29.0,10.0,16.0,55.0,0.833,41.0,12.0,11.0,8.0,31.0,0.756,19.0,214.0,1.0,11.26,19.0,214.0,1.0,11.26,371.0,220.0,5.0,2582.0,6.96,11.74,17.0,198.6,220.0,434.0,2735.0,17.0,6.3,12.43,210.4,45.0,821.0,0.0,18.24,45.0,821.0,0.0,18.24,97.0,120.0,18.0,235.0,97.0,120.0,18.0,235.0,66.0,530.0,40.77,211.0,97.0,0.46,53.0,192.0,0.276,13.0,17.0,0.765,18.0,24.0,0.75
Texas St. (Sun Belt),12,3-9,901.0,5000.0,5.55,39.0,416.7,893.0,6262.0,7.01,59.0,62.0,521.8,11.0,3.0,14.0,9.0,12.0,21.0,-7.0,-0.58,347:25,28:57,46.0,18.0,206.0,55.0,4.6,20.0,126.0,1.67,42.0,32.0,2.0,0.0,11.0,1.0,323.0,26.9,62.0,60.0,1.0,0.0,12.0,0.0,470.0,39.2,470.0,2248.0,4.78,24.0,187.3,542.0,3096.0,5.71,31.0,258.0,46.0,20.0,8.0,7.0,35.0,0.761,53.0,22.0,15.0,9.0,46.0,0.868,20.0,174.0,0.0,8.7,20.0,174.0,0.0,8.7,431.0,249.0,12.0,2752.0,6.39,11.05,15.0,229.3,228.0,351.0,3166.0,28.0,9.02,13.89,263.8,17.0,613.0,1.0,36.06,17.0,613.0,1.0,36.06,139.0,129.0,18.0,286.0,139.0,129.0,18.0,286.0,73.0,671.0,55.92,184.0,67.0,0.364,85.0,173.0,0.491,16.0,26.0,0.615,10.0,20.0,0.5
Louisville (ACC),13,8-5,900.0,5409.0,6.01,44.0,416.1,898.0,4326.0,4.82,34.0,39.0,332.8,9.0,17.0,26.0,12.0,15.0,27.0,-1.0,-0.08,383:14,29:28,78.0,38.0,396.0,97.0,7.5,44.0,311.0,3.38,47.0,46.0,0.0,0.0,15.0,0.0,373.0,28.7,39.0,38.0,0.0,0.0,13.0,1.0,313.0,24.1,491.0,2223.0,4.53,23.0,171.0,477.0,1563.0,3.28,11.0,120.2,58.0,20.0,14.0,14.0,48.0,0.828,34.0,10.0,9.0,9.0,28.0,0.824,12.0,57.0,1.0,4.75,12.0,57.0,1.0,4.75,409.0,227.0,15.0,3186.0,7.79,14.04,21.0,245.1,236.0,421.0,2763.0,23.0,6.56,11.71,212.5,45.0,1028.0,1.0,22.84,45.0,1028.0,1.0,22.84,90.0,112.0,25.0,227.0,90.0,112.0,25.0,227.0,97.0,814.0,62.62,181.0,69.0,0.381,71.0,201.0,0.353,7.0,15.0,0.467,8.0,18.0,0.444
East Carolina (AAC),12,5-7,877.0,4975.0,5.67,40.0,414.6,894.0,4811.0,5.38,38.0,39.0,400.9,8.0,8.0,16.0,7.0,12.0,19.0,-3.0,-0.25,337:20,28:06,47.0,30.0,243.0,62.0,5.2,29.0,184.0,2.42,43.0,41.0,0.0,0.0,10.0,0.0,329.0,27.4,39.0,37.0,0.0,0.0,13.0,1.0,312.0,26.0,404.0,1600.0,3.96,19.0,133.3,518.0,2094.0,4.04,21.0,174.5,44.0,13.0,17.0,9.0,39.0,0.886,44.0,19.0,9.0,9.0,37.0,0.841,14.0,46.0,0.0,3.29,14.0,46.0,0.0,3.29,473.0,321.0,12.0,3375.0,7.14,10.51,21.0,281.3,204.0,376.0,2717.0,17.0,7.23,13.32,226.4,31.0,682.0,0.0,22.0,31.0,682.0,0.0,22.0,117.0,117.0,26.0,260.0,117.0,117.0,26.0,260.0,89.0,825.0,68.75,186.0,80.0,0.43,78.0,192.0,0.406,11.0,17.0,0.647,12.0,23.0,0.522
Ohio (MAC),13,8-5,950.0,5370.0,5.65,40.0,413.1,861.0,4910.0,5.7,38.0,41.0,377.7,10.0,12.0,22.0,4.0,13.0,17.0,5.0,0.38,419:34,32:16,50.0,28.0,245.0,64.0,4.9,28.0,177.0,2.15,44.0,44.0,0.0,0.0,16.0,1.0,358.0,27.5,41.0,39.0,1.0,0.0,14.0,0.0,329.0,25.3,547.0,2351.0,4.3,22.0,180.8,438.0,2187.0,4.99,21.0,168.2,51.0,19.0,8.0,12.0,39.0,0.765,41.0,13.0,11.0,12.0,36.0,0.878,18.0,50.0,0.0,2.78,18.0,50.0,0.0,2.78,403.0,240.0,13.0,3019.0,7.49,12.58,18.0,232.2,251.0,423.0,2723.0,17.0,6.44,10.85,209.5,62.0,1157.0,0.0,18.66,62.0,1157.0,0.0,18.66,97.0,130.0,21.0,248.0,97.0,130.0,21.0,248.0,91.0,931.0,71.62,196.0,80.0,0.408,58.0,175.0,0.331,11.0,20.0,0.55,11.0,21.0,0.524
NC State (ACC),13,7-6,953.0,5367.0,5.63,56.0,412.8,828.0,4559.0,5.51,42.0,43.0,350.7,9.0,13.0,22.0,7.0,6.0,13.0,9.0,0.69,429:42,33:03,65.0,48.0,312.0,89.0,6.8,39.0,227.0,3.0,59.0,55.0,1.0,0.0,7.0,0.0,432.0,33.2,43.0,37.0,1.0,0.0,13.0,0.0,336.0,25.8,540.0,2627.0,4.86,36.0,202.1,444.0,1917.0,4.32,18.0,147.5,54.0,27.0,12.0,7.0,46.0,0.852,30.0,7.0,10.0,9.0,26.0,0.867,18.0,52.0,0.0,2.89,18.0,52.0,0.0,2.89,413.0,246.0,6.0,2740.0,6.63,11.14,20.0,210.8,210.0,384.0,2642.0,24.0,6.88,12.58,203.2,30.0,609.0,0.0,20.3,30.0,609.0,0.0,20.3,92.0,114.0,30.0,236.0,92.0,114.0,30.0,236.0,72.0,687.0,52.85,197.0,81.0,0.411,63.0,179.0,0.352,19.0,31.0,0.613,5.0,11.0,0.455
Iowa St. (Big 12),12,3-9,909.0,4900.0,5.39,36.0,408.3,883.0,5441.0,6.16,49.0,51.0,453.4,8.0,5.0,13.0,12.0,12.0,24.0,-11.0,-0.92,378:24,31:32,61.0,26.0,292.0,74.0,6.2,42.0,229.0,3.5,37.0,36.0,0.0,0.0,14.0,0.0,300.0,25.0,51.0,50.0,0.0,0.0,12.0,0.0,392.0,32.7,498.0,2184.0,4.39,18.0,182.0,479.0,2239.0,4.67,21.0,186.6,40.0,14.0,9.0,8.0,31.0,0.775,43.0,16.0,13.0,8.0,37.0,0.86,15.0,94.0,0.0,6.27,15.0,94.0,0.0,6.27,411.0,237.0,12.0,2716.0,6.61,11.46,18.0,226.3,247.0,404.0,3202.0,28.0,7.93,12.96,266.8,47.0,913.0,1.0,19.43,47.0,913.0,1.0,19.43,120.0,136.0,11.0,267.0,120.0,136.0,11.0,267.0,59.0,489.0,40.75,194.0,78.0,0.402,82.0,175.0,0.469,13.0,29.0,0.448,6.0,14.0,0.429
UNLV (Mountain West),12,3-9,865.0,4861.0,5.62,41.0,405.1,881.0,5487.0,6.23,51.0,53.0,457.3,8.0,13.0,21.0,4.0,13.0,17.0,4.0,0.33,373:03,31:05,41.0,19.0,148.0,51.0,4.2,33.0,157.0,2.75,44.0,43.0,0.0,0.0,12.0,0.0,343.0,28.6,53.0,49.0,2.0,0.0,11.0,0.0,404.0,33.7,500.0,2324.0,4.65,20.0,193.7,462.0,2610.0,5.65,32.0,217.5,46.0,16.0,11.0,9.0,36.0,0.783,46.0,24.0,11.0,7.0,42.0,0.913,13.0,182.0,1.0,14.0,13.0,182.0,1.0,14.0,365.0,196.0,13.0,2537.0,6.95,12.94,21.0,211.4,238.0,419.0,2877.0,19.0,6.87,12.09,239.8,40.0,900.0,0.0,22.5,40.0,900.0,0.0,22.5,121.0,136.0,21.0,278.0,121.0,136.0,21.0,278.0,57.0,538.0,44.83,172.0,62.0,0.36,69.0,171.0,0.404,5.0,19.0,0.263,8.0,21.0,0.381
San Jose St. (Mountain West),13,6-7,922.0,5260.0,5.7,45.0,404.6,832.0,4661.0,5.6,45.0,46.0,358.5,3.0,9.0,12.0,5.0,12.0,17.0,-5.0,-0.38,430:37,33:07,41.0,30.0,188.0,56.0,4.3,38.0,230.0,2.92,48.0,42.0,0.0,0.0,11.0,0.0,363.0,27.9,46.0,41.0,0.0,0.0,11.0,2.0,354.0,27.2,531.0,2378.0,4.48,24.0,182.9,513.0,2610.0,5.09,29.0,200.8,45.0,19.0,13.0,8.0,40.0,0.889,42.0,20.0,8.0,8.0,36.0,0.857,17.0,124.0,0.0,7.29,17.0,124.0,0.0,7.29,391.0,264.0,12.0,2882.0,7.37,10.92,21.0,221.7,175.0,319.0,2051.0,16.0,6.43,11.72,157.8,38.0,974.0,0.0,25.63,38.0,974.0,0.0,25.63,134.0,95.0,12.0,241.0,134.0,95.0,12.0,241.0,57.0,464.0,35.69,182.0,87.0,0.478,62.0,169.0,0.367,10.0,23.0,0.435,13.0,19.0,0.684
Washington (Pac-12),13,7-6,873.0,5240.0,6.0,44.0,403.1,933.0,4574.0,4.9,26.0,28.0,351.8,12.0,15.0,27.0,11.0,11.0,22.0,5.0,0.38,389:56,29:59,71.0,40.0,396.0,91.0,7.0,33.0,219.0,2.54,50.0,50.0,0.0,0.0,16.0,0.0,398.0,30.6,28.0,25.0,0.0,0.0,17.0,0.0,244.0,18.8,477.0,2130.0,4.47,27.0,163.8,495.0,1629.0,3.29,15.0,125.3,53.0,21.0,10.0,13.0,44.0,0.83,39.0,14.0,3.0,14.0,31.0,0.795,12.0,80.0,0.0,6.67,12.0,80.0,0.0,6.67,396.0,245.0,11.0,3110.0,7.85,12.69,17.0,239.2,254.0,438.0,2945.0,11.0,6.72,11.59,226.5,49.0,1079.0,0.0,22.02,49.0,1079.0,0.0,22.02,91.0,134.0,23.0,248.0,91.0,134.0,23.0,248.0,71.0,651.0,50.08,169.0,64.0,0.379,75.0,204.0,0.368,8.0,19.0,0.421,12.0,23.0,0.522
Rice (C-USA),12,5-7,906.0,4822.0,5.32,41.0,401.8,753.0,5369.0,7.13,57.0,59.0,447.4,8.0,2.0,10.0,13.0,9.0,22.0,-12.0,-1.0,,,47.0,28.0,200.0,61.0,5.1,,,,41.0,40.0,0.0,0.0,9.0,0.0,313.0,26.1,59.0,55.0,0.0,0.0,7.0,0.0,430.0,35.8,533.0,2131.0,4.0,21.0,177.6,444.0,2283.0,5.14,21.0,190.3,44.0,15.0,12.0,8.0,35.0,0.795,42.0,17.0,13.0,7.0,37.0,0.881,,,,,,,,,373.0,212.0,9.0,2691.0,7.21,12.69,20.0,224.3,185.0,309.0,3086.0,36.0,9.99,16.68,257.2,,,,,,,,,101.0,119.0,23.0,243.0,101.0,119.0,23.0,243.0,,,,189.0,94.0,0.497,66.0,149.0,0.443,,,,,,
Central Mich. (MAC),13,7-6,915.0,5222.0,5.71,41.0,401.7,841.0,4319.0,5.14,34.0,37.0,332.2,11.0,7.0,18.0,5.0,11.0,16.0,2.0,0.15,428:19,32:56,51.0,20.0,183.0,61.0,4.7,28.0,211.0,2.15,41.0,38.0,0.0,0.0,16.0,2.0,336.0,25.8,37.0,32.0,1.0,0.0,10.0,0.0,286.0,22.0,420.0,1317.0,3.14,16.0,101.3,453.0,1810.0,4.0,17.0,139.2,53.0,16.0,19.0,12.0,47.0,0.887,42.0,14.0,10.0,8.0,32.0,0.762,20.0,104.0,0.0,5.2,20.0,104.0,0.0,5.2,495.0,326.0,11.0,3905.0,7.89,11.98,25.0,300.4,226.0,388.0,2509.0,17.0,6.47,11.1,193.0,40.0,932.0,1.0,23.3,40.0,932.0,1.0,23.3,92.0,120.0,11.0,223.0,92.0,120.0,11.0,223.0,81.0,703.0,54.08,192.0,84.0,0.438,63.0,177.0,0.356,10.0,16.0,0.625,11.0,23.0,0.478
Marshall (C-USA),13,10-3,967.0,5205.0,5.38,44.0,400.4,997.0,4680.0,4.69,27.0,28.0,360.0,13.0,15.0,28.0,11.0,13.0,24.0,4.0,0.31,,,53.0,68.0,324.0,87.0,6.7,,,,50.0,49.0,1.0,0.0,18.0,1.0,407.0,31.3,28.0,25.0,1.0,0.0,12.0,0.0,231.0,17.8,496.0,2196.0,4.43,19.0,168.9,547.0,2185.0,3.99,12.0,168.1,62.0,15.0,19.0,16.0,50.0,0.806,41.0,9.0,11.0,10.0,30.0,0.732,,,,,,,,,471.0,275.0,13.0,3009.0,6.39,10.94,25.0,231.5,224.0,450.0,2495.0,15.0,5.54,11.14,191.9,,,,,,,,,128.0,111.0,31.0,270.0,128.0,111.0,31.0,270.0,,,,198.0,78.0,0.394,73.0,213.0,0.343,,,,,,
Massachusetts (MAC),12,3-9,887.0,4797.0,5.41,33.0,399.8,947.0,5374.0,5.67,44.0,45.0,447.8,5.0,13.0,18.0,6.0,13.0,19.0,-1.0,-0.08,323:49,26:59,43.0,48.0,220.0,67.0,5.6,29.0,173.0,2.42,34.0,32.0,0.0,0.0,10.0,0.0,266.0,22.2,45.0,43.0,0.0,1.0,20.0,1.0,377.0,31.4,392.0,1707.0,4.35,15.0,142.3,530.0,2315.0,4.37,22.0,192.9,42.0,11.0,11.0,7.0,29.0,0.69,55.0,16.0,15.0,18.0,49.0,0.891,22.0,214.0,1.0,9.73,22.0,214.0,1.0,9.73,495.0,281.0,13.0,3090.0,6.24,11.0,18.0,257.5,259.0,417.0,3059.0,22.0,7.34,11.81,254.9,33.0,743.0,0.0,22.52,33.0,743.0,0.0,22.52,118.0,152.0,21.0,291.0,118.0,152.0,21.0,291.0,89.0,767.0,63.92,184.0,64.0,0.348,93.0,198.0,0.47,12.0,32.0,0.375,7.0,15.0,0.467
NIU (MAC),14,8-6,1047.0,5579.0,5.33,53.0,398.5,1131.0,5857.0,5.18,42.0,45.0,418.4,7.0,22.0,29.0,17.0,10.0,27.0,2.0,0.14,369:48,26:24,59.0,24.0,261.0,71.0,5.1,32.0,193.0,2.29,57.0,52.0,0.0,0.0,14.0,0.0,436.0,31.1,45.0,40.0,0.0,0.0,25.0,1.0,387.0,27.6,643.0,2661.0,4.14,31.0,190.1,612.0,2446.0,4.0,17.0,174.7,48.0,22.0,12.0,8.0,42.0,0.875,52.0,12.0,11.0,20.0,43.0,0.827,16.0,113.0,0.0,7.06,16.0,113.0,0.0,7.06,404.0,240.0,10.0,2918.0,7.22,12.16,22.0,208.4,299.0,519.0,3411.0,25.0,6.57,11.41,243.6,59.0,996.0,0.0,16.88,59.0,996.0,0.0,16.88,141.0,155.0,21.0,317.0,141.0,155.0,21.0,317.0,80.0,695.0,49.64,224.0,84.0,0.375,99.0,242.0,0.409,17.0,33.0,0.515,15.0,29.0,0.517
Colorado (Pac-12),13,4-9,1008.0,5159.0,5.12,36.0,396.8,948.0,5420.0,5.72,43.0,44.0,416.9,8.0,14.0,22.0,9.0,12.0,21.0,1.0,0.08,403:37,31:02,64.0,10.0,248.0,69.0,5.3,41.0,288.0,3.15,38.0,36.0,1.0,0.0,18.0,0.0,320.0,24.6,44.0,43.0,1.0,0.0,16.0,0.0,357.0,27.5,542.0,2031.0,3.75,23.0,156.2,513.0,2583.0,5.04,19.0,198.7,54.0,20.0,6.0,12.0,38.0,0.704,46.0,13.0,13.0,14.0,40.0,0.87,20.0,130.0,0.0,6.5,20.0,130.0,0.0,6.5,466.0,286.0,12.0,3128.0,6.71,10.94,13.0,240.6,249.0,435.0,2837.0,24.0,6.52,11.39,218.2,47.0,1050.0,0.0,22.34,47.0,1050.0,0.0,22.34,112.0,134.0,22.0,268.0,112.0,134.0,22.0,268.0,80.0,724.0,55.69,208.0,75.0,0.361,87.0,206.0,0.422,15.0,27.0,0.556,9.0,19.0,0.474
Miami (FL) (ACC),13,8-5,873.0,5154.0,5.9,38.0,396.5,911.0,5263.0,5.78,41.0,43.0,404.8,10.0,15.0,25.0,5.0,9.0,14.0,11.0,0.85,388:57,29:55,50.0,32.0,260.0,66.0,5.1,19.0,148.0,1.46,41.0,40.0,0.0,0.0,25.0,0.0,361.0,27.8,43.0,36.0,4.0,0.0,20.0,2.0,366.0,28.2,423.0,1548.0,3.66,20.0,119.1,496.0,2608.0,5.26,25.0,200.6,60.0,18.0,12.0,19.0,49.0,0.817,50.0,19.0,10.0,16.0,45.0,0.9,18.0,228.0,1.0,12.67,18.0,228.0,1.0,12.67,450.0,269.0,9.0,3606.0,8.01,13.41,18.0,277.4,249.0,415.0,2655.0,16.0,6.4,10.66,204.2,41.0,870.0,0.0,21.22,41.0,870.0,0.0,21.22,134.0,127.0,35.0,296.0,134.0,127.0,35.0,296.0,121.0,1087.0,83.62,183.0,64.0,0.35,64.0,163.0,0.393,13.0,18.0,0.722,7.0,16.0,0.438
Michigan (Big Ten),13,10-3,906.0,5147.0,5.68,48.0,395.9,818.0,3649.0,4.46,20.0,24.0,280.7,2.0,10.0,12.0,6.0,10.0,16.0,-4.0,-0.31,435:01,33:27,71.0,34.0,376.0,88.0,6.8,18.0,95.0,1.38,50.0,46.0,4.0,0.0,18.0,0.0,408.0,31.4,24.0,22.0,1.0,0.0,15.0,0.0,213.0,16.4,491.0,2057.0,4.19,27.0,158.2,437.0,1589.0,3.64,12.0,122.2,56.0,23.0,14.0,15.0,52.0,0.929,34.0,10.0,4.0,13.0,27.0,0.794,15.0,161.0,1.0,10.73,15.0,161.0,1.0,10.73,415.0,258.0,10.0,3090.0,7.45,11.98,21.0,237.7,181.0,381.0,2060.0,8.0,5.41,11.38,158.5,41.0,840.0,1.0,20.49,41.0,840.0,1.0,20.49,91.0,95.0,31.0,217.0,91.0,95.0,31.0,217.0,87.0,778.0,59.85,186.0,86.0,0.462,50.0,181.0,0.276,6.0,16.0,0.375,9.0,24.0,0.375
New Mexico (Mountain West),13,7-6,868.0,5046.0,5.81,48.0,388.2,932.0,5689.0,6.1,45.0,45.0,437.6,11.0,14.0,25.0,7.0,14.0,21.0,4.0,0.31,404:12,31:05,75.0,34.0,347.0,92.0,7.1,13.0,91.0,1.0,52.0,49.0,1.0,0.0,8.0,1.0,389.0,29.9,45.0,43.0,1.0,0.0,18.0,0.0,369.0,28.4,638.0,3278.0,5.14,42.0,252.2,552.0,2505.0,4.54,22.0,192.7,43.0,25.0,1.0,7.0,33.0,0.767,49.0,13.0,8.0,13.0,34.0,0.694,20.0,72.0,0.0,3.6,20.0,72.0,0.0,3.6,230.0,118.0,14.0,1768.0,7.69,14.98,6.0,136.0,221.0,380.0,3184.0,23.0,8.38,14.41,244.9,21.0,474.0,0.0,22.57,21.0,474.0,0.0,22.57,126.0,133.0,29.0,288.0,126.0,133.0,29.0,288.0,89.0,840.0,64.62,184.0,70.0,0.38,82.0,195.0,0.421,16.0,22.0,0.727,8.0,23.0,0.348
Buffalo (MAC),12,5-7,880.0,4637.0,5.27,33.0,386.4,876.0,4961.0,5.66,41.0,43.0,413.4,7.0,13.0,20.0,4.0,16.0,20.0,0.0,0.0,372:55,31:04,51.0,26.0,266.0,64.0,5.3,16.0,120.0,1.33,41.0,31.0,1.0,0.0,13.0,1.0,320.0,26.7,43.0,42.0,0.0,0.0,9.0,2.0,331.0,27.6,425.0,1643.0,3.87,17.0,136.9,491.0,2233.0,4.55,23.0,186.1,43.0,14.0,11.0,11.0,36.0,0.837,39.0,18.0,11.0,6.0,35.0,0.897,22.0,187.0,0.0,8.5,22.0,187.0,0.0,8.5,455.0,283.0,16.0,2994.0,6.58,10.58,16.0,249.5,217.0,385.0,2728.0,18.0,7.09,12.57,227.3,40.0,894.0,0.0,22.35,40.0,894.0,0.0,22.35,108.0,116.0,21.0,245.0,108.0,116.0,21.0,245.0,84.0,768.0,64.0,186.0,68.0,0.366,70.0,178.0,0.393,15.0,23.0,0.652,12.0,28.0,0.429
Iowa (Big Ten),14,12-2,937.0,5406.0,5.77,52.0,386.1,962.0,4774.0,4.96,28.0,32.0,341.0,8.0,19.0,27.0,11.0,5.0,16.0,11.0,0.79,442:51,31:37,47.0,30.0,281.0,62.0,4.4,30.0,221.0,2.14,56.0,49.0,0.0,0.0,16.0,0.0,433.0,30.9,32.0,31.0,1.0,0.0,20.0,0.0,285.0,20.4,568.0,2544.0,4.48,35.0,181.7,469.0,1700.0,3.62,11.0,121.4,54.0,28.0,7.0,11.0,46.0,0.852,36.0,9.0,9.0,11.0,29.0,0.806,13.0,180.0,2.0,13.85,13.0,180.0,2.0,13.85,369.0,227.0,5.0,2862.0,7.76,12.61,17.0,204.4,265.0,493.0,3074.0,17.0,6.24,11.6,219.6,36.0,848.0,1.0,23.56,36.0,848.0,1.0,23.56,99.0,145.0,26.0,270.0,99.0,145.0,26.0,270.0,73.0,683.0,48.79,192.0,80.0,0.417,77.0,210.0,0.367,9.0,14.0,0.643,15.0,27.0,0.556
Michigan St. (Big Ten),14,12-2,992.0,5397.0,5.44,50.0,385.5,895.0,4898.0,5.47,36.0,39.0,349.9,13.0,15.0,28.0,6.0,8.0,14.0,14.0,1.0,460:03,32:51,70.0,50.0,366.0,95.0,6.8,21.0,135.0,1.5,55.0,51.0,0.0,0.0,12.0,0.0,417.0,29.8,39.0,34.0,0.0,0.0,12.0,0.0,304.0,21.7,552.0,2118.0,3.84,24.0,151.3,449.0,1624.0,3.62,16.0,116.0,51.0,20.0,15.0,8.0,43.0,0.843,41.0,15.0,11.0,9.0,35.0,0.854,21.0,269.0,2.0,12.81,21.0,269.0,2.0,12.81,440.0,244.0,8.0,3279.0,7.45,13.44,26.0,234.2,270.0,446.0,3274.0,20.0,7.34,12.13,233.9,48.0,1038.0,1.0,21.63,48.0,1038.0,1.0,21.63,90.0,136.0,23.0,249.0,90.0,136.0,23.0,249.0,75.0,600.0,42.86,204.0,99.0,0.485,65.0,186.0,0.349,8.0,19.0,0.421,16.0,31.0,0.516
