Team,Games,Win-Loss,Off Plays,Off Yards,Off Yards/Play,Off TDs,Off Yards per Game,Def Plays,Yards Allowed,Yards/Play Allowed,Off TDs Allowed,Total TDs Allowed,Yards Per Game Allowed,Fumbles Recovered,Opponents Intercepted,Turnovers Gain,Fumbles Lost,Interceptions Thrown,Turnovers Lost,Turnover Margin,Avg Turnover Margin per Game,Time of Possession,Average Time of Possession per Game,Solo Tackle For Loss,Assist Tackle For Loss,Tackle for Loss Yards,Total Tackle For Loss,Tackle For Loss Per Game,Sacks,Sack Yards,Average Sacks per Game,Touchdowns,PAT,2 Point Conversions,Defensive Points,Feild Goals,Safety,Total Points,Points Per Game,Touchdowns Allowed,Opponent Extra Points,2 Point Conversions Allowed,Opp Deflected Extra Points,Opp Feild Goals Made,Opp Safety,Points Allowed,Avg Points per Game Allowed,Rush Attempts,Rush Yds,Yards/Rush,Rushing TD,Rushing Yards per Game,Opp Rush Attempts,Opp Rush Yards Alloweed,Yds/Rush Allowed,Opp Rush Touchdowns Allowed,Rush Yards Per Game Allowed,Redzone Attempts,Redzone Rush TD,Redzone Pass TD,Redzone Field Goals Made,Redzone Scores,Redzone Points,Opp Redzone Attempts,Opp Redzone Rush TD Allowed,Opp Redzone Pass Touchdowns Allowed,Opp Redzone Field Goals Made,Opp Redzone Scores,Redzone Points Allowed,Punt Returns,Net Punt Return Yards,Punt Return Touchdowns,Avg Yards Per Punt Return,Opp Punt Returns,Opp Net Punt Return Yards,Opp Punt Return Touchdowns Allowed,Avg Yards Allowed per Punt Return,Pass Attempts,Pass Completions,Passing Interceptions Thrown,Pass Yards,Pass Yards/Attempt,Yards/Completion,Pass Touchdowns,Pass Yards Per Game,Opp Completions Allowed,Opp Pass Attempts,Opp Pass Yds Allowed,Opp Pass TDs Allowed,Yards/Attempt Allowed,Yards/Completion Allowed,Pass Yards Per Game Allowed,Kickoffs Returned,Kickoff Return Yards,Kickoff Return Touchdowns,Avg Yard per Kickoff Return,Opp Kickoff Returns,Opponent Kickoff Return Yards,Opp Kickoff Return Touchdowns Allowed,Avg Yards per Kickoff Return Allowed,First Down Runs,First Down Passes,First Down Penalties,First Downs,Opp First Down Runs,Opp First Down Passes,Opp First Down Penalties,Opp First Downs,Penalties,Penalty Yards,Penalty Yards Per Game,3rd Attempts,3rd Conversions,3rd Percent,Opp 3rd Conversion,Opp 3rd Attempt,Opponent 3rd Percent,4th Attempts,4th Conversions,4th Percent,Opp 4th Conversion,Opp 4th Attempt,Opponent 4th Percent
Colorado (Pac-12),6,4-2,454.0,2483.0,5.47,21.0,413.8,416.0,2522.0,6.06,21.0,22.0,420.3,4.0,4.0,8.0,4.0,7.0,11.0,-3.0,-0.5,189:22,31:34,38.0,22.0,146.0,49.0,8.2,7.0,40.0,1.17,22.0,21.0,0.0,0.0,6.0,0.0,171.0,28.5,22.0,19.0,3.0,0.0,11.0,0.0,190.0,31.7,276.0,1274.0,4.62,15.0,212.3,200.0,1087.0,5.44,9.0,181.2,23.0,15.0,2.0,4.0,21.0,0.913,20.0,5.0,6.0,5.0,16.0,0.8,12.0,103.0,0.0,8.58,12.0,103.0,0.0,8.58,178.0,98.0,7.0,1209.0,6.79,12.34,6.0,201.5,120.0,216.0,1435.0,12.0,6.64,11.96,239.2,16.0,365.0,0.0,22.81,16.0,365.0,0.0,22.81,45.0,63.0,20.0,128.0,45.0,63.0,20.0,128.0,34.0,338.0,56.33,96.0,41.0,0.427,27.0,85.0,0.318,3.0,7.0,0.429,1.0,10.0,0.1
Oregon (Pac-12),7,4-3,428.0,2890.0,6.75,28.0,412.9,531.0,2841.0,5.35,24.0,25.0,405.9,2.0,5.0,7.0,10.0,6.0,16.0,-9.0,-1.29,183:14,26:11,31.0,8.0,129.0,35.0,5.0,11.0,56.0,1.57,29.0,28.0,1.0,0.0,5.0,0.0,219.0,31.3,25.0,22.0,1.0,0.0,8.0,0.0,198.0,28.3,237.0,1167.0,4.92,13.0,166.7,284.0,1187.0,4.18,16.0,169.6,30.0,12.0,11.0,3.0,26.0,0.867,31.0,15.0,5.0,6.0,26.0,0.839,9.0,67.0,0.0,7.44,9.0,67.0,0.0,7.44,191.0,121.0,6.0,1723.0,9.02,14.24,15.0,246.1,151.0,247.0,1654.0,8.0,6.7,10.95,236.3,24.0,512.0,0.0,21.33,24.0,512.0,0.0,21.33,58.0,84.0,14.0,156.0,58.0,84.0,14.0,156.0,41.0,356.0,50.86,74.0,32.0,0.432,48.0,116.0,0.414,3.0,6.0,0.5,15.0,23.0,0.652
West Virginia (Big 12),10,6-4,759.0,4126.0,5.44,31.0,412.6,626.0,2914.0,4.65,23.0,26.0,291.4,2.0,11.0,13.0,7.0,4.0,11.0,2.0,0.2,319:59,32:00,58.0,14.0,242.0,65.0,6.5,21.0,142.0,2.1,32.0,29.0,1.0,0.0,14.0,0.0,265.0,26.5,26.0,25.0,0.0,0.0,8.0,0.0,205.0,20.5,358.0,1351.0,3.77,15.0,135.1,372.0,1318.0,3.54,11.0,131.8,41.0,14.0,11.0,11.0,36.0,0.878,20.0,7.0,5.0,5.0,17.0,0.85,12.0,33.0,0.0,2.75,12.0,33.0,0.0,2.75,401.0,253.0,4.0,2775.0,6.92,10.97,16.0,277.5,157.0,254.0,1596.0,12.0,6.28,10.17,159.6,36.0,686.0,1.0,19.06,36.0,686.0,1.0,19.06,72.0,65.0,23.0,160.0,72.0,65.0,23.0,160.0,82.0,741.0,74.1,161.0,67.0,0.416,55.0,140.0,0.393,12.0,22.0,0.545,6.0,11.0,0.545
TCU (Big 12),10,6-4,685.0,4110.0,6.0,34.0,411.0,659.0,3509.0,5.32,27.0,29.0,350.9,7.0,8.0,15.0,8.0,5.0,13.0,2.0,0.2,301:27,30:09,70.0,20.0,321.0,80.0,8.0,23.0,158.0,2.3,39.0,36.0,1.0,0.0,12.0,0.0,308.0,30.8,29.0,19.0,4.0,0.0,13.0,1.0,242.0,24.2,412.0,2147.0,5.21,23.0,214.7,351.0,1275.0,3.63,9.0,127.5,32.0,14.0,3.0,10.0,27.0,0.844,28.0,5.0,8.0,9.0,22.0,0.786,9.0,58.0,0.0,6.44,9.0,58.0,0.0,6.44,273.0,164.0,5.0,1963.0,7.19,11.97,11.0,196.3,167.0,308.0,2234.0,18.0,7.25,13.38,223.4,27.0,577.0,0.0,21.37,27.0,577.0,0.0,21.37,58.0,89.0,15.0,162.0,58.0,89.0,15.0,162.0,77.0,615.0,61.5,144.0,54.0,0.375,51.0,155.0,0.329,7.0,13.0,0.538,8.0,13.0,0.615
Tulsa (AAC),9,6-3,662.0,3694.0,5.58,28.0,410.4,638.0,2997.0,4.7,19.0,21.0,333.0,10.0,6.0,16.0,7.0,11.0,18.0,-2.0,-0.22,258:25,28:43,58.0,22.0,240.0,69.0,7.7,21.0,132.0,2.33,30.0,26.0,0.0,0.0,12.0,1.0,244.0,27.1,21.0,21.0,0.0,0.0,15.0,1.0,194.0,21.6,356.0,1419.0,3.99,13.0,157.7,358.0,1291.0,3.61,9.0,143.4,35.0,11.0,7.0,10.0,28.0,0.8,32.0,6.0,7.0,11.0,24.0,0.75,13.0,203.0,0.0,15.62,13.0,203.0,0.0,15.62,306.0,173.0,11.0,2275.0,7.43,13.15,15.0,252.8,170.0,280.0,1706.0,10.0,6.09,10.04,189.6,36.0,859.0,0.0,23.86,36.0,859.0,0.0,23.86,76.0,75.0,23.0,174.0,76.0,75.0,23.0,174.0,81.0,742.0,82.44,139.0,58.0,0.417,45.0,137.0,0.328,9.0,17.0,0.529,8.0,16.0,0.5
Utah (Pac-12),5,3-2,347.0,2049.0,5.9,15.0,409.8,332.0,1825.0,5.5,15.0,16.0,365.0,6.0,7.0,13.0,6.0,7.0,13.0,0.0,0.0,166:39,33:20,30.0,6.0,135.0,33.0,6.6,7.0,49.0,1.4,18.0,17.0,1.0,0.0,8.0,0.0,151.0,30.2,16.0,16.0,0.0,0.0,6.0,0.0,130.0,26.0,191.0,970.0,5.08,9.0,194.0,141.0,539.0,3.82,7.0,107.8,20.0,7.0,5.0,5.0,17.0,0.85,18.0,7.0,4.0,4.0,15.0,0.833,4.0,92.0,1.0,23.0,4.0,92.0,1.0,23.0,156.0,95.0,7.0,1079.0,6.92,11.36,6.0,215.8,110.0,191.0,1286.0,8.0,6.73,11.69,257.2,18.0,404.0,0.0,22.44,18.0,404.0,0.0,22.44,25.0,57.0,9.0,91.0,25.0,57.0,9.0,91.0,26.0,238.0,47.6,69.0,26.0,0.377,23.0,67.0,0.343,5.0,11.0,0.455,2.0,10.0,0.2
Maryland (Big Ten),5,2-3,310.0,2045.0,6.6,14.0,409.0,401.0,2150.0,5.36,20.0,20.0,430.0,2.0,2.0,4.0,2.0,9.0,11.0,-7.0,-1.4,126:54,25:23,25.0,16.0,138.0,33.0,6.6,16.0,119.0,3.2,15.0,14.0,1.0,0.0,4.0,0.0,118.0,23.6,20.0,15.0,1.0,0.0,7.0,1.0,160.0,32.0,151.0,725.0,4.8,5.0,145.0,236.0,1150.0,4.87,14.0,230.0,11.0,2.0,3.0,3.0,8.0,0.727,24.0,11.0,4.0,5.0,20.0,0.833,6.0,31.0,0.0,5.17,6.0,31.0,0.0,5.17,159.0,98.0,9.0,1320.0,8.3,13.47,9.0,264.0,93.0,165.0,1000.0,6.0,6.06,10.75,200.0,14.0,278.0,0.0,19.86,14.0,278.0,0.0,19.86,58.0,53.0,15.0,126.0,58.0,53.0,15.0,126.0,44.0,398.0,79.6,66.0,25.0,0.379,35.0,84.0,0.417,1.0,1.0,1.0,8.0,12.0,0.667
Houston (AAC),8,3-5,590.0,3271.0,5.54,27.0,408.9,552.0,3188.0,5.78,28.0,33.0,398.5,3.0,3.0,6.0,6.0,10.0,16.0,-10.0,-1.25,250:20,31:18,48.0,22.0,224.0,59.0,7.4,18.0,108.0,2.25,31.0,28.0,1.0,0.0,8.0,0.0,240.0,30.0,33.0,30.0,2.0,0.0,8.0,0.0,256.0,32.0,293.0,1145.0,3.91,12.0,143.1,314.0,1340.0,4.27,12.0,167.5,26.0,11.0,7.0,5.0,23.0,0.885,31.0,10.0,11.0,6.0,27.0,0.871,4.0,-5.0,0.0,-1.25,4.0,-5.0,0.0,-1.25,297.0,175.0,10.0,2126.0,7.16,12.15,15.0,265.8,140.0,238.0,1848.0,16.0,7.76,13.2,231.0,11.0,313.0,1.0,28.45,11.0,313.0,1.0,28.45,72.0,79.0,15.0,166.0,72.0,79.0,15.0,166.0,61.0,546.0,68.25,120.0,48.0,0.4,44.0,116.0,0.379,14.0,19.0,0.737,7.0,13.0,0.538
Oregon St. (Pac-12),7,2-5,491.0,2862.0,5.83,26.0,408.9,477.0,3096.0,6.49,28.0,29.0,442.3,1.0,5.0,6.0,3.0,5.0,8.0,-2.0,-0.29,195:41,27:57,19.0,16.0,88.0,27.0,3.9,12.0,82.0,1.71,27.0,19.0,3.0,0.0,5.0,0.0,202.0,28.9,29.0,24.0,1.0,0.0,11.0,0.0,233.0,33.3,258.0,1383.0,5.36,15.0,197.6,274.0,1523.0,5.56,18.0,217.6,28.0,13.0,8.0,4.0,25.0,0.893,28.0,12.0,5.0,8.0,25.0,0.893,7.0,145.0,1.0,20.71,7.0,145.0,1.0,20.71,233.0,134.0,5.0,1479.0,6.35,11.04,11.0,211.3,128.0,203.0,1573.0,10.0,7.75,12.29,224.7,18.0,357.0,0.0,19.83,18.0,357.0,0.0,19.83,75.0,66.0,14.0,155.0,75.0,66.0,14.0,155.0,42.0,342.0,48.86,99.0,40.0,0.404,42.0,90.0,0.467,12.0,19.0,0.632,5.0,9.0,0.556
Washington (Pac-12),4,3-1,267.0,1611.0,6.03,15.0,402.8,259.0,1385.0,5.35,13.0,14.0,346.2,5.0,3.0,8.0,0.0,3.0,3.0,5.0,1.25,127:27,31:52,15.0,4.0,91.0,17.0,4.2,1.0,2.0,0.25,15.0,13.0,0.0,0.0,6.0,0.0,121.0,30.2,14.0,13.0,0.0,0.0,1.0,0.0,100.0,25.0,156.0,705.0,4.52,11.0,176.2,142.0,645.0,4.54,8.0,161.2,18.0,8.0,2.0,6.0,16.0,0.889,14.0,8.0,3.0,0.0,11.0,0.786,3.0,64.0,1.0,21.33,3.0,64.0,1.0,21.33,111.0,68.0,3.0,906.0,8.16,13.32,4.0,226.5,74.0,117.0,740.0,5.0,6.32,10.0,185.0,13.0,332.0,0.0,25.54,13.0,332.0,0.0,25.54,36.0,39.0,5.0,80.0,36.0,39.0,5.0,80.0,21.0,162.0,40.5,54.0,26.0,0.481,22.0,52.0,0.423,5.0,6.0,0.833,4.0,8.0,0.5
East Carolina (AAC),9,3-6,655.0,3624.0,5.53,30.0,402.7,648.0,4026.0,6.21,40.0,42.0,447.3,8.0,10.0,18.0,12.0,9.0,21.0,-3.0,-0.33,279:43,31:05,37.0,24.0,166.0,49.0,5.4,23.0,145.0,2.56,33.0,30.0,1.0,0.0,14.0,0.0,272.0,30.2,42.0,38.0,1.0,0.0,9.0,0.0,319.0,35.4,362.0,1564.0,4.32,11.0,173.8,351.0,1812.0,5.16,23.0,201.3,35.0,8.0,11.0,10.0,29.0,0.829,40.0,17.0,9.0,9.0,35.0,0.875,10.0,70.0,0.0,7.0,10.0,70.0,0.0,7.0,293.0,176.0,9.0,2060.0,7.03,11.7,19.0,228.9,194.0,297.0,2214.0,17.0,7.45,11.41,246.0,14.0,284.0,0.0,20.29,14.0,284.0,0.0,20.29,86.0,104.0,13.0,203.0,86.0,104.0,13.0,203.0,57.0,524.0,58.22,129.0,43.0,0.333,45.0,121.0,0.372,10.0,18.0,0.556,8.0,17.0,0.471
Missouri (SEC),10,5-5,714.0,4020.0,5.63,30.0,402.0,669.0,4080.0,6.1,40.0,42.0,408.0,5.0,4.0,9.0,8.0,6.0,14.0,-5.0,-0.5,307:54,30:47,44.0,12.0,184.0,50.0,5.0,16.0,138.0,1.6,31.0,28.0,1.0,0.0,17.0,0.0,267.0,26.7,42.0,39.0,1.0,0.0,10.0,0.0,323.0,32.3,351.0,1352.0,3.85,21.0,135.2,358.0,1622.0,4.53,19.0,162.2,34.0,17.0,3.0,12.0,32.0,0.941,37.0,18.0,12.0,4.0,34.0,0.919,9.0,21.0,0.0,2.33,9.0,21.0,0.0,2.33,363.0,246.0,6.0,2668.0,7.35,10.85,9.0,266.8,182.0,311.0,2458.0,21.0,7.9,13.51,245.8,3.0,51.0,0.0,17.0,3.0,51.0,0.0,17.0,92.0,108.0,19.0,219.0,92.0,108.0,19.0,219.0,58.0,499.0,49.9,141.0,61.0,0.433,47.0,125.0,0.376,10.0,18.0,0.556,13.0,18.0,0.722
UAB (C-USA),9,6-3,610.0,3612.0,5.92,31.0,401.3,597.0,2800.0,4.69,20.0,23.0,311.1,6.0,8.0,14.0,7.0,9.0,16.0,-2.0,-0.22,291:58,32:26,50.0,20.0,225.0,60.0,6.7,4.0,24.0,0.44,32.0,31.0,0.0,0.0,11.0,0.0,256.0,28.4,23.0,22.0,0.0,0.0,11.0,0.0,193.0,21.4,366.0,1800.0,4.92,17.0,200.0,312.0,1241.0,3.98,5.0,137.9,36.0,13.0,11.0,9.0,33.0,0.917,24.0,4.0,9.0,8.0,21.0,0.875,,,,,,,,,244.0,136.0,9.0,1812.0,7.43,13.32,14.0,201.3,150.0,285.0,1559.0,15.0,5.47,10.39,173.2,31.0,753.0,1.0,24.29,31.0,753.0,1.0,24.29,,,,,,,,,,,,130.0,55.0,0.423,39.0,131.0,0.298,,,,,,
Eastern Mich. (MAC),6,2-4,418.0,2402.0,5.75,23.0,400.3,460.0,2941.0,6.39,26.0,27.0,490.2,9.0,3.0,12.0,6.0,6.0,12.0,0.0,0.0,175:14,29:12,17.0,18.0,79.0,26.0,4.3,17.0,90.0,2.83,24.0,18.0,2.0,0.0,11.0,0.0,199.0,33.2,27.0,24.0,2.0,0.0,8.0,1.0,216.0,36.0,219.0,745.0,3.4,11.0,124.2,274.0,1432.0,5.23,12.0,238.7,28.0,11.0,9.0,8.0,28.0,1.0,28.0,11.0,6.0,3.0,20.0,0.714,4.0,3.0,0.0,0.75,4.0,3.0,0.0,0.75,199.0,126.0,6.0,1657.0,8.33,13.15,12.0,276.2,124.0,186.0,1509.0,14.0,8.11,12.17,251.5,27.0,487.0,0.0,18.04,27.0,487.0,0.0,18.04,88.0,58.0,14.0,160.0,88.0,58.0,14.0,160.0,29.0,263.0,43.83,81.0,34.0,0.42,28.0,75.0,0.373,11.0,14.0,0.786,13.0,15.0,0.867
Florida St. (ACC),9,3-6,644.0,3570.0,5.54,29.0,396.7,635.0,4107.0,6.47,41.0,43.0,456.3,6.0,8.0,14.0,4.0,13.0,17.0,-3.0,-0.33,274:55,30:33,35.0,26.0,153.0,48.0,5.3,29.0,213.0,3.22,30.0,26.0,0.0,0.0,8.0,1.0,232.0,25.8,43.0,40.0,1.0,0.0,8.0,0.0,324.0,36.0,352.0,1799.0,5.11,19.0,199.9,350.0,1793.0,5.12,25.0,199.2,31.0,13.0,6.0,4.0,23.0,0.742,42.0,21.0,7.0,7.0,35.0,0.833,14.0,67.0,0.0,4.79,14.0,67.0,0.0,4.79,292.0,159.0,13.0,1771.0,6.07,11.14,10.0,196.8,189.0,285.0,2314.0,16.0,8.12,12.24,257.1,23.0,495.0,0.0,21.52,23.0,495.0,0.0,21.52,91.0,96.0,28.0,215.0,91.0,96.0,28.0,215.0,80.0,700.0,77.78,132.0,47.0,0.356,53.0,114.0,0.465,15.0,28.0,0.536,6.0,13.0,0.462
Tulane (AAC),12,6-6,829.0,4725.0,5.7,53.0,393.8,900.0,5064.0,5.63,43.0,45.0,422.0,10.0,9.0,19.0,4.0,10.0,14.0,5.0,0.42,343:38,28:38,84.0,34.0,405.0,101.0,8.4,35.0,229.0,2.92,56.0,51.0,1.0,0.0,9.0,0.0,416.0,34.7,45.0,34.0,2.0,0.0,9.0,1.0,337.0,28.1,516.0,2605.0,5.05,32.0,217.1,505.0,1720.0,3.41,16.0,143.3,47.0,23.0,11.0,6.0,40.0,0.851,41.0,14.0,11.0,6.0,31.0,0.756,22.0,147.0,0.0,6.68,22.0,147.0,0.0,6.68,313.0,165.0,10.0,2120.0,6.77,12.85,21.0,176.7,239.0,395.0,3344.0,27.0,8.47,13.99,278.7,29.0,632.0,1.0,21.79,29.0,632.0,1.0,21.79,110.0,124.0,21.0,255.0,110.0,124.0,21.0,255.0,75.0,629.0,52.42,150.0,51.0,0.34,78.0,195.0,0.4,12.0,22.0,0.545,16.0,33.0,0.485
New Mexico (Mountain West),7,2-5,504.0,2756.0,5.47,20.0,393.7,460.0,3130.0,6.8,27.0,28.0,447.1,7.0,6.0,13.0,3.0,6.0,9.0,4.0,0.57,213:44,30:32,25.0,14.0,139.0,32.0,4.6,16.0,108.0,2.29,20.0,20.0,0.0,0.0,9.0,0.0,167.0,23.9,28.0,26.0,2.0,0.0,10.0,0.0,228.0,32.6,289.0,1370.0,4.74,12.0,195.7,241.0,1149.0,4.77,9.0,164.1,19.0,9.0,2.0,4.0,15.0,0.789,19.0,5.0,3.0,8.0,16.0,0.842,8.0,64.0,0.0,8.0,8.0,64.0,0.0,8.0,215.0,122.0,6.0,1386.0,6.45,11.36,8.0,198.0,143.0,219.0,1981.0,18.0,9.05,13.85,283.0,23.0,481.0,0.0,20.91,23.0,481.0,0.0,20.91,57.0,74.0,14.0,145.0,57.0,74.0,14.0,145.0,41.0,390.0,55.71,107.0,46.0,0.43,38.0,89.0,0.427,2.0,8.0,0.25,6.0,11.0,0.545
Troy (Sun Belt),11,5-6,784.0,4321.0,5.51,33.0,392.8,806.0,4456.0,5.53,33.0,34.0,405.1,6.0,8.0,14.0,5.0,13.0,18.0,-4.0,-0.36,295:45,26:53,51.0,30.0,262.0,66.0,6.0,22.0,161.0,2.0,37.0,34.0,1.0,0.0,13.0,2.0,301.0,27.4,34.0,31.0,0.0,0.0,16.0,0.0,283.0,25.7,328.0,1129.0,3.44,11.0,102.6,448.0,1833.0,4.09,17.0,166.6,46.0,11.0,14.0,8.0,33.0,0.717,40.0,13.0,10.0,11.0,34.0,0.85,11.0,32.0,0.0,2.91,11.0,32.0,0.0,2.91,456.0,299.0,13.0,3192.0,7.0,10.68,22.0,290.2,240.0,358.0,2623.0,16.0,7.33,10.93,238.5,17.0,313.0,0.0,18.41,17.0,313.0,0.0,18.41,101.0,120.0,21.0,242.0,101.0,120.0,21.0,242.0,55.0,509.0,46.27,164.0,75.0,0.457,61.0,160.0,0.381,10.0,17.0,0.588,13.0,28.0,0.464
Arkansas (SEC),10,3-7,678.0,3915.0,5.77,31.0,391.5,799.0,4517.0,5.65,39.0,43.0,451.7,5.0,13.0,18.0,7.0,6.0,13.0,5.0,0.5,252:49,25:17,37.0,26.0,177.0,50.0,5.0,34.0,186.0,3.4,34.0,27.0,1.0,0.0,8.0,0.0,257.0,25.7,43.0,42.0,1.0,0.0,15.0,1.0,349.0,34.9,394.0,1513.0,3.84,11.0,151.3,416.0,1921.0,4.62,21.0,192.1,33.0,10.0,13.0,7.0,30.0,0.909,46.0,17.0,13.0,6.0,36.0,0.783,23.0,263.0,2.0,11.43,23.0,263.0,2.0,11.43,284.0,183.0,6.0,2402.0,8.46,13.13,20.0,240.2,254.0,383.0,2596.0,18.0,6.78,10.22,259.6,14.0,345.0,0.0,24.64,14.0,345.0,0.0,24.64,103.0,134.0,18.0,255.0,103.0,134.0,18.0,255.0,64.0,457.0,45.7,136.0,46.0,0.338,74.0,158.0,0.468,7.0,11.0,0.636,14.0,24.0,0.583
Nebraska (Big Ten),8,3-5,563.0,3132.0,5.56,20.0,391.5,566.0,3092.0,5.46,25.0,27.0,386.5,2.0,5.0,7.0,9.0,9.0,18.0,-11.0,-1.38,229:36,28:42,42.0,22.0,179.0,53.0,6.6,16.0,105.0,2.0,21.0,20.0,0.0,0.0,13.0,0.0,185.0,23.1,27.0,26.0,1.0,0.0,15.0,0.0,235.0,29.4,334.0,1611.0,4.82,15.0,201.4,325.0,1356.0,4.17,15.0,169.5,35.0,14.0,4.0,12.0,30.0,0.857,35.0,11.0,7.0,12.0,30.0,0.857,12.0,146.0,0.0,12.17,12.0,146.0,0.0,12.17,229.0,156.0,9.0,1521.0,6.64,9.75,5.0,190.1,152.0,241.0,1736.0,10.0,7.2,11.42,217.0,22.0,498.0,1.0,22.64,22.0,498.0,1.0,22.64,69.0,83.0,14.0,166.0,69.0,83.0,14.0,166.0,54.0,485.0,60.62,104.0,38.0,0.365,47.0,116.0,0.405,8.0,13.0,0.615,13.0,20.0,0.65
Marshall (C-USA),10,7-3,668.0,3913.0,5.86,37.0,391.3,635.0,2794.0,4.4,14.0,15.0,279.4,10.0,5.0,15.0,2.0,10.0,12.0,3.0,0.3,298:24,29:50,26.0,48.0,209.0,50.0,5.0,12.0,89.0,1.2,38.0,36.0,0.0,0.0,7.0,0.0,285.0,28.5,15.0,13.0,0.0,0.0,9.0,0.0,130.0,13.0,387.0,1784.0,4.61,18.0,178.4,343.0,955.0,2.78,6.0,95.5,37.0,15.0,10.0,6.0,31.0,0.838,24.0,6.0,6.0,4.0,16.0,0.667,,,,,,,,,281.0,171.0,10.0,2129.0,7.58,12.45,19.0,212.9,182.0,292.0,1839.0,8.0,6.3,10.1,183.9,29.0,464.0,0.0,16.0,29.0,464.0,0.0,16.0,,,,,,,,,,,,128.0,58.0,0.453,48.0,139.0,0.345,,,,,,
Minnesota (Big Ten),7,3-4,482.0,2737.0,5.68,26.0,391.0,422.0,2911.0,6.9,27.0,28.0,415.9,2.0,5.0,7.0,2.0,5.0,7.0,0.0,0.0,239:22,34:12,15.0,6.0,89.0,18.0,2.6,13.0,92.0,1.86,26.0,23.0,0.0,0.0,4.0,0.0,191.0,27.3,28.0,26.0,1.0,0.0,5.0,0.0,211.0,30.1,298.0,1343.0,4.51,19.0,191.9,230.0,1450.0,6.3,16.0,207.1,35.0,18.0,6.0,4.0,28.0,0.8,34.0,13.0,8.0,5.0,26.0,0.765,2.0,7.0,0.0,3.5,2.0,7.0,0.0,3.5,184.0,107.0,5.0,1394.0,7.58,13.03,7.0,199.1,123.0,192.0,1461.0,11.0,7.61,11.88,208.7,22.0,300.0,0.0,13.64,22.0,300.0,0.0,13.64,69.0,64.0,10.0,143.0,69.0,64.0,10.0,143.0,32.0,293.0,41.86,86.0,41.0,0.477,29.0,71.0,0.408,7.0,13.0,0.538,3.0,5.0,0.6
Purdue (Big Ten),6,2-4,411.0,2343.0,5.7,19.0,390.5,445.0,2394.0,5.38,21.0,22.0,399.0,5.0,3.0,8.0,3.0,4.0,7.0,1.0,0.17,165:35,27:36,32.0,2.0,105.0,33.0,5.5,12.0,99.0,2.0,20.0,20.0,0.0,0.0,7.0,1.0,163.0,27.2,22.0,20.0,0.0,0.0,9.0,0.0,179.0,29.8,150.0,489.0,3.26,4.0,81.5,253.0,869.0,3.43,12.0,144.8,28.0,4.0,11.0,6.0,21.0,0.75,32.0,12.0,7.0,7.0,26.0,0.812,7.0,117.0,0.0,16.71,7.0,117.0,0.0,16.71,261.0,176.0,4.0,1854.0,7.1,10.53,15.0,309.0,126.0,192.0,1525.0,9.0,7.94,12.1,254.2,13.0,356.0,1.0,27.38,13.0,356.0,1.0,27.38,50.0,67.0,14.0,131.0,50.0,67.0,14.0,131.0,42.0,359.0,59.83,80.0,30.0,0.375,38.0,87.0,0.437,6.0,11.0,0.545,6.0,13.0,0.462
Georgia Tech (ACC),10,3-7,691.0,3899.0,5.64,32.0,389.9,784.0,4593.0,5.86,43.0,46.0,459.3,12.0,6.0,18.0,12.0,13.0,25.0,-7.0,-0.7,270:53,27:05,49.0,26.0,247.0,62.0,6.2,23.0,146.0,2.3,34.0,26.0,0.0,0.0,3.0,0.0,239.0,23.9,46.0,43.0,1.0,0.0,15.0,1.0,368.0,36.8,408.0,1908.0,4.68,18.0,190.8,428.0,1892.0,4.42,21.0,189.2,30.0,11.0,6.0,3.0,20.0,0.667,48.0,17.0,12.0,12.0,41.0,0.854,8.0,83.0,0.0,10.38,8.0,83.0,0.0,10.38,283.0,152.0,13.0,1991.0,7.04,13.1,14.0,199.1,209.0,356.0,2701.0,22.0,7.59,12.92,270.1,33.0,686.0,0.0,20.79,33.0,686.0,0.0,20.79,101.0,117.0,23.0,241.0,101.0,117.0,23.0,241.0,89.0,749.0,74.9,146.0,60.0,0.411,71.0,152.0,0.467,9.0,25.0,0.36,11.0,23.0,0.478
Air Force (Mountain West),6,3-3,373.0,2336.0,6.26,19.0,389.3,360.0,1820.0,5.06,11.0,12.0,303.3,3.0,5.0,8.0,5.0,3.0,8.0,0.0,0.0,195:00,32:30,11.0,12.0,74.0,17.0,2.8,2.0,19.0,0.33,19.0,17.0,0.0,0.0,5.0,0.0,146.0,24.3,12.0,12.0,0.0,0.0,2.0,0.0,90.0,15.0,312.0,1834.0,5.88,16.0,305.7,217.0,819.0,3.77,4.0,136.5,24.0,13.0,1.0,3.0,17.0,0.708,13.0,4.0,3.0,2.0,9.0,0.692,4.0,15.0,0.0,3.75,4.0,15.0,0.0,3.75,61.0,34.0,3.0,502.0,8.23,14.76,3.0,83.7,88.0,143.0,1001.0,7.0,7.0,11.38,166.8,14.0,324.0,1.0,23.14,14.0,324.0,1.0,23.14,52.0,46.0,8.0,106.0,52.0,46.0,8.0,106.0,27.0,245.0,40.83,68.0,33.0,0.485,34.0,73.0,0.466,8.0,11.0,0.727,3.0,10.0,0.3
