Team,Games,Win-Loss,Off Plays,Off Yards,Off Yards/Play,Off TDs,Off Yards per Game,Def Plays,Yards Allowed,Yards/Play Allowed,Off TDs Allowed,Total TDs Allowed,Yards Per Game Allowed,Fumbles Recovered,Opponents Intercepted,Turnovers Gain,Fumbles Lost,Interceptions Thrown,Turnovers Lost,Turnover Margin,Avg Turnover Margin per Game,Time of Possession,Average Time of Possession per Game,Solo Tackle For Loss,Assist Tackle For Loss,Tackle for Loss Yards,Total Tackle For Loss,Tackle For Loss Per Game,Sacks,Sack Yards,Average Sacks per Game,Touchdowns,PAT,2 Point Conversions,Defensive Points,Feild Goals,Safety,Total Points,Points Per Game,Touchdowns Allowed,Opponent Extra Points,2 Point Conversions Allowed,Opp Deflected Extra Points,Opp Feild Goals Made,Opp Safety,Points Allowed,Avg Points per Game Allowed,Rush Attempts,Rush Yds,Yards/Rush,Rushing TD,Rushing Yards per Game,Opp Rush Attempts,Opp Rush Yards Alloweed,Yds/Rush Allowed,Opp Rush Touchdowns Allowed,Rush Yards Per Game Allowed,Redzone Attempts,Redzone Rush TD,Redzone Pass TD,Redzone Field Goals Made,Redzone Scores,Redzone Points,Opp Redzone Attempts,Opp Redzone Rush TD Allowed,Opp Redzone Pass Touchdowns Allowed,Opp Redzone Field Goals Made,Opp Redzone Scores,Redzone Points Allowed,Punt Returns,Net Punt Return Yards,Punt Return Touchdowns,Avg Yards Per Punt Return,Opp Punt Returns,Opp Net Punt Return Yards,Opp Punt Return Touchdowns Allowed,Avg Yards Allowed per Punt Return,Pass Attempts,Pass Completions,Passing Interceptions Thrown,Pass Yards,Pass Yards/Attempt,Yards/Completion,Pass Touchdowns,Pass Yards Per Game,Opp Completions Allowed,Opp Pass Attempts,Opp Pass Yds Allowed,Opp Pass TDs Allowed,Yards/Attempt Allowed,Yards/Completion Allowed,Pass Yards Per Game Allowed,Kickoffs Returned,Kickoff Return Yards,Kickoff Return Touchdowns,Avg Yard per Kickoff Return,Opp Kickoff Returns,Opponent Kickoff Return Yards,Opp Kickoff Return Touchdowns Allowed,Avg Yards per Kickoff Return Allowed,First Down Runs,First Down Passes,First Down Penalties,First Downs,Opp First Down Runs,Opp First Down Passes,Opp First Down Penalties,Opp First Downs,Penalties,Penalty Yards,Penalty Yards Per Game,3rd Attempts,3rd Conversions,3rd Percent,Opp 3rd Conversion,Opp 3rd Attempt,Opponent 3rd Percent,4th Attempts,4th Conversions,4th Percent,Opp 4th Conversion,Opp 4th Attempt,Opponent 4th Percent
Syracuse (ACC),12,4-8,1027.0,5476.0,5.33,36.0,456.3,832.0,5328.0,6.4,47.0,49.0,444.0,8.0,4.0,12.0,8.0,16.0,24.0,-12.0,-1.0,361:53,30:09,54.0,26.0,224.0,67.0,5.6,32.0,194.0,2.67,37.0,35.0,1.0,1.0,22.0,1.0,329.0,27.4,49.0,46.0,1.0,0.0,14.0,1.0,386.0,32.2,479.0,1938.0,4.05,16.0,161.5,451.0,2360.0,5.23,28.0,196.7,47.0,14.0,9.0,16.0,39.0,0.83,32.0,14.0,6.0,6.0,26.0,0.813,9.0,24.0,0.0,2.67,9.0,24.0,0.0,2.67,548.0,320.0,16.0,3538.0,6.46,11.06,20.0,294.8,232.0,381.0,2968.0,19.0,7.79,12.79,247.3,32.0,708.0,0.0,22.13,32.0,708.0,0.0,22.13,109.0,122.0,17.0,248.0,109.0,122.0,17.0,248.0,74.0,593.0,49.42,224.0,89.0,0.397,51.0,164.0,0.311,22.0,38.0,0.579,10.0,20.0,0.5
North Texas (C-USA),14,9-5,1037.0,6371.0,6.14,60.0,455.1,1013.0,6040.0,5.96,59.0,63.0,431.4,8.0,8.0,16.0,12.0,15.0,27.0,-11.0,-0.79,423:38,30:15,60.0,32.0,269.0,76.0,5.4,39.0,289.0,2.79,63.0,55.0,2.0,0.0,20.0,0.0,497.0,35.5,63.0,57.0,4.0,0.0,15.0,1.0,490.0,35.0,517.0,2285.0,4.42,28.0,163.2,590.0,2835.0,4.81,35.0,202.5,54.0,23.0,15.0,10.0,48.0,0.889,54.0,29.0,10.0,10.0,49.0,0.907,,,,,,,,,520.0,328.0,15.0,4086.0,7.86,12.46,32.0,291.9,233.0,423.0,3205.0,24.0,7.58,13.76,228.9,53.0,1223.0,2.0,23.08,53.0,1223.0,2.0,23.08,,,,,,,,,,,,194.0,84.0,0.433,93.0,212.0,0.439,,,,,,
NC State (ACC),13,9-4,981.0,5873.0,5.99,52.0,451.8,898.0,4995.0,5.56,37.0,40.0,384.2,7.0,14.0,21.0,7.0,6.0,13.0,8.0,0.62,425:39,32:44,66.0,38.0,339.0,85.0,6.5,13.0,87.0,1.0,56.0,49.0,2.0,0.0,10.0,0.0,419.0,32.2,40.0,36.0,1.0,0.0,16.0,1.0,328.0,25.2,496.0,2293.0,4.62,35.0,176.4,435.0,1703.0,3.91,15.0,131.0,60.0,27.0,9.0,8.0,44.0,0.733,44.0,12.0,12.0,11.0,35.0,0.795,18.0,237.0,1.0,13.17,18.0,237.0,1.0,13.17,485.0,316.0,6.0,3580.0,7.38,11.33,17.0,275.4,261.0,463.0,3292.0,22.0,7.11,12.61,253.2,54.0,1085.0,1.0,20.09,54.0,1085.0,1.0,20.09,99.0,136.0,19.0,254.0,99.0,136.0,19.0,254.0,78.0,712.0,54.77,188.0,84.0,0.447,80.0,191.0,0.419,14.0,25.0,0.56,10.0,21.0,0.476
Auburn (SEC),14,10-4,1024.0,6323.0,6.17,55.0,451.6,957.0,4471.0,4.67,27.0,31.0,319.4,13.0,6.0,19.0,14.0,6.0,20.0,-1.0,-0.07,439:03,31:21,65.0,32.0,341.0,81.0,5.8,36.0,224.0,2.57,58.0,57.0,0.0,0.0,23.0,0.0,474.0,33.9,31.0,29.0,1.0,0.0,14.0,0.0,259.0,18.5,642.0,3056.0,4.76,34.0,218.3,529.0,1918.0,3.63,11.0,137.0,59.0,29.0,9.0,14.0,52.0,0.881,36.0,8.0,12.0,10.0,30.0,0.833,14.0,160.0,1.0,11.43,14.0,160.0,1.0,11.43,382.0,255.0,6.0,3267.0,8.55,12.81,21.0,233.4,232.0,428.0,2553.0,16.0,5.96,11.0,182.4,25.0,680.0,1.0,27.2,25.0,680.0,1.0,27.2,100.0,111.0,22.0,233.0,100.0,111.0,22.0,233.0,63.0,537.0,38.36,209.0,95.0,0.455,73.0,222.0,0.329,7.0,15.0,0.467,14.0,30.0,0.467
Notre Dame (FBS Independent),13,10-3,912.0,5827.0,6.39,55.0,448.2,951.0,4799.0,5.05,32.0,34.0,369.2,10.0,10.0,20.0,7.0,10.0,17.0,3.0,0.23,358:53,27:36,58.0,42.0,251.0,79.0,6.1,30.0,143.0,2.31,57.0,55.0,2.0,0.0,14.0,1.0,445.0,34.2,34.0,31.0,1.0,0.0,14.0,0.0,279.0,21.5,560.0,3501.0,6.25,35.0,269.3,506.0,2008.0,3.97,9.0,154.5,46.0,24.0,11.0,7.0,42.0,0.913,48.0,8.0,17.0,13.0,38.0,0.792,27.0,227.0,1.0,8.41,27.0,227.0,1.0,8.41,352.0,182.0,10.0,2326.0,6.61,12.78,20.0,178.9,252.0,445.0,2791.0,23.0,6.27,11.08,214.7,57.0,1286.0,0.0,22.56,57.0,1286.0,0.0,22.56,110.0,131.0,19.0,260.0,110.0,131.0,19.0,260.0,75.0,633.0,48.69,192.0,84.0,0.438,73.0,207.0,0.353,10.0,18.0,0.556,11.0,24.0,0.458
New Mexico St. (Independent),13,7-6,998.0,5810.0,5.82,47.0,446.9,972.0,5211.0,5.36,46.0,50.0,400.8,11.0,16.0,27.0,7.0,22.0,29.0,-2.0,-0.15,367:33,28:16,75.0,42.0,379.0,96.0,7.4,32.0,208.0,2.46,50.0,40.0,1.0,0.0,13.0,0.0,381.0,29.3,50.0,43.0,1.0,1.0,13.0,0.0,386.0,29.7,357.0,1388.0,3.89,18.0,106.8,520.0,2164.0,4.16,25.0,166.5,50.0,13.0,17.0,11.0,41.0,0.82,46.0,17.0,10.0,10.0,37.0,0.804,32.0,200.0,0.0,6.25,32.0,200.0,0.0,6.25,641.0,397.0,22.0,4422.0,6.9,11.14,29.0,340.2,264.0,452.0,3047.0,21.0,6.74,11.54,234.4,38.0,1019.0,2.0,26.82,38.0,1019.0,2.0,26.82,114.0,145.0,26.0,285.0,114.0,145.0,26.0,285.0,89.0,729.0,56.08,210.0,92.0,0.438,55.0,186.0,0.296,7.0,13.0,0.538,11.0,19.0,0.579
Alabama (SEC),14,13-1,944.0,6217.0,6.59,64.0,444.1,913.0,3646.0,3.99,17.0,18.0,260.4,5.0,19.0,24.0,7.0,3.0,10.0,14.0,1.0,416:33,29:45,85.0,32.0,414.0,101.0,7.2,27.0,154.0,1.93,66.0,64.0,1.0,0.0,19.0,0.0,519.0,37.1,18.0,15.0,0.0,0.0,14.0,1.0,167.0,11.9,612.0,3509.0,5.73,36.0,250.6,487.0,1326.0,2.72,9.0,94.7,68.0,29.0,17.0,12.0,58.0,0.853,32.0,9.0,6.0,9.0,24.0,0.75,6.0,39.0,0.0,6.5,6.0,39.0,0.0,6.5,332.0,204.0,3.0,2708.0,8.16,13.27,28.0,193.4,229.0,426.0,2320.0,8.0,5.45,10.13,165.7,52.0,973.0,0.0,18.71,52.0,973.0,0.0,18.71,76.0,114.0,25.0,215.0,76.0,114.0,25.0,215.0,70.0,569.0,40.64,178.0,72.0,0.404,74.0,214.0,0.346,15.0,18.0,0.833,7.0,19.0,0.368
Oregon (Pac-12),13,7-6,939.0,5732.0,6.1,58.0,440.9,946.0,4799.0,5.07,44.0,47.0,369.2,10.0,15.0,25.0,13.0,12.0,25.0,0.0,0.0,367:11,28:14,75.0,38.0,351.0,94.0,7.2,25.0,164.0,1.92,63.0,63.0,0.0,0.0,9.0,0.0,468.0,36.0,47.0,47.0,0.0,0.0,16.0,0.0,377.0,29.0,628.0,3263.0,5.2,40.0,251.0,481.0,1671.0,3.47,19.0,128.5,56.0,33.0,11.0,6.0,50.0,0.893,46.0,15.0,12.0,11.0,38.0,0.826,20.0,131.0,2.0,6.55,20.0,131.0,2.0,6.55,311.0,203.0,12.0,2469.0,7.94,12.16,18.0,189.9,256.0,465.0,3128.0,25.0,6.73,12.22,240.6,42.0,930.0,0.0,22.14,42.0,930.0,0.0,22.14,93.0,132.0,45.0,270.0,93.0,132.0,45.0,270.0,122.0,1148.0,88.31,178.0,73.0,0.41,66.0,198.0,0.333,7.0,17.0,0.412,10.0,24.0,0.417
App State (Sun Belt),13,9-4,886.0,5718.0,6.45,55.0,439.8,839.0,4453.0,5.31,28.0,30.0,342.5,8.0,18.0,26.0,8.0,6.0,14.0,12.0,0.92,407:09,31:19,67.0,46.0,361.0,90.0,6.9,8.0,55.0,0.62,55.0,52.0,0.0,0.0,17.0,1.0,435.0,33.5,30.0,29.0,0.0,0.0,18.0,0.0,263.0,20.2,530.0,2907.0,5.48,27.0,223.6,459.0,1787.0,3.89,14.0,137.5,57.0,22.0,14.0,12.0,48.0,0.842,39.0,13.0,6.0,13.0,32.0,0.821,16.0,131.0,0.0,8.19,16.0,131.0,0.0,8.19,356.0,215.0,6.0,2811.0,7.9,13.07,28.0,216.2,219.0,380.0,2666.0,14.0,7.02,12.17,205.1,50.0,989.0,1.0,19.78,50.0,989.0,1.0,19.78,95.0,109.0,18.0,222.0,95.0,109.0,18.0,222.0,91.0,831.0,63.92,176.0,71.0,0.403,60.0,181.0,0.331,13.0,24.0,0.542,6.0,12.0,0.5
Georgia (SEC),15,13-2,975.0,6529.0,6.7,66.0,435.3,943.0,4424.0,4.69,27.0,28.0,294.9,8.0,12.0,20.0,7.0,9.0,16.0,4.0,0.27,481:48,32:07,74.0,38.0,388.0,93.0,6.2,22.0,150.0,1.47,67.0,64.0,1.0,0.0,21.0,0.0,531.0,35.4,28.0,27.0,0.0,0.0,17.0,0.0,246.0,16.4,670.0,3876.0,5.79,42.0,258.4,506.0,1890.0,3.74,8.0,126.0,55.0,25.0,14.0,14.0,53.0,0.964,40.0,7.0,12.0,12.0,31.0,0.775,17.0,101.0,0.0,5.94,17.0,101.0,0.0,5.94,305.0,186.0,9.0,2653.0,8.7,14.26,24.0,176.9,244.0,437.0,2534.0,19.0,5.8,10.39,168.9,29.0,566.0,0.0,19.52,29.0,566.0,0.0,19.52,108.0,103.0,23.0,234.0,108.0,103.0,23.0,234.0,95.0,835.0,55.67,195.0,89.0,0.456,71.0,216.0,0.329,7.0,12.0,0.583,5.0,17.0,0.294
Washington St. (Pac-12),13,9-4,1016.0,5653.0,5.56,45.0,434.8,820.0,4203.0,5.13,37.0,41.0,323.3,13.0,15.0,28.0,11.0,20.0,31.0,-3.0,-0.23,421:30,32:25,78.0,50.0,380.0,103.0,7.9,44.0,317.0,3.38,48.0,46.0,0.0,0.0,20.0,0.0,394.0,30.3,41.0,40.0,1.0,0.0,15.0,1.0,335.0,25.8,303.0,884.0,2.92,8.0,68.0,469.0,1981.0,4.22,26.0,152.4,54.0,7.0,26.0,14.0,47.0,0.87,41.0,19.0,7.0,10.0,36.0,0.878,18.0,52.0,0.0,2.89,18.0,52.0,0.0,2.89,713.0,487.0,20.0,4769.0,6.69,9.79,37.0,366.8,190.0,351.0,2222.0,11.0,6.33,11.69,170.9,44.0,1039.0,0.0,23.61,44.0,1039.0,0.0,23.61,102.0,93.0,18.0,213.0,102.0,93.0,18.0,213.0,73.0,666.0,51.23,202.0,86.0,0.426,49.0,172.0,0.285,10.0,18.0,0.556,8.0,19.0,0.421
Ohio (MAC),13,9-4,875.0,5630.0,6.43,64.0,433.1,912.0,4831.0,5.3,36.0,38.0,371.6,8.0,9.0,17.0,12.0,9.0,21.0,-4.0,-0.31,402:00,30:55,52.0,46.0,276.0,75.0,5.8,16.0,93.0,1.23,66.0,61.0,1.0,0.0,15.0,2.0,508.0,39.1,38.0,32.0,1.0,0.0,17.0,1.0,315.0,24.2,554.0,3179.0,5.74,44.0,244.5,416.0,1436.0,3.45,11.0,110.5,62.0,35.0,15.0,7.0,57.0,0.919,42.0,10.0,14.0,13.0,37.0,0.881,18.0,105.0,0.0,5.83,18.0,105.0,0.0,5.83,321.0,178.0,9.0,2451.0,7.64,13.77,20.0,188.5,280.0,496.0,3395.0,25.0,6.84,12.13,261.2,73.0,1272.0,0.0,17.42,73.0,1272.0,0.0,17.42,74.0,142.0,20.0,236.0,74.0,142.0,20.0,236.0,67.0,590.0,45.38,163.0,67.0,0.411,58.0,194.0,0.299,8.0,12.0,0.667,12.0,30.0,0.4
Massachusetts (FBS Independent),12,4-8,865.0,5194.0,6.0,45.0,432.8,844.0,4859.0,5.76,44.0,47.0,404.9,7.0,13.0,20.0,11.0,6.0,17.0,3.0,0.25,350:37,29:13,62.0,42.0,305.0,83.0,6.9,46.0,263.0,3.83,47.0,42.0,1.0,0.0,13.0,1.0,367.0,30.6,47.0,45.0,1.0,0.0,17.0,1.0,382.0,31.8,418.0,1624.0,3.89,19.0,135.3,480.0,2375.0,4.95,27.0,197.9,47.0,15.0,14.0,10.0,39.0,0.83,52.0,22.0,14.0,11.0,47.0,0.904,32.0,429.0,1.0,13.41,32.0,429.0,1.0,13.41,447.0,272.0,6.0,3570.0,7.99,13.13,26.0,297.5,194.0,364.0,2484.0,17.0,6.82,12.8,207.0,45.0,1050.0,1.0,23.33,45.0,1050.0,1.0,23.33,112.0,98.0,18.0,228.0,112.0,98.0,18.0,228.0,79.0,679.0,56.58,173.0,60.0,0.347,67.0,180.0,0.372,15.0,24.0,0.625,9.0,21.0,0.429
Buffalo (MAC),12,6-6,828.0,5183.0,6.26,42.0,431.9,870.0,4778.0,5.49,39.0,39.0,398.2,6.0,8.0,14.0,7.0,6.0,13.0,1.0,0.08,357:29,29:47,45.0,16.0,213.0,53.0,4.4,17.0,124.0,1.42,43.0,37.0,1.0,0.0,15.0,0.0,342.0,28.5,39.0,35.0,1.0,0.0,9.0,0.0,298.0,24.8,428.0,1693.0,3.96,18.0,141.1,534.0,2338.0,4.38,21.0,194.8,55.0,17.0,12.0,13.0,42.0,0.764,39.0,16.0,7.0,6.0,29.0,0.744,11.0,92.0,0.0,8.36,11.0,92.0,0.0,8.36,400.0,234.0,6.0,3490.0,8.73,14.91,24.0,290.8,199.0,336.0,2440.0,18.0,7.26,12.26,203.3,38.0,768.0,0.0,20.21,38.0,768.0,0.0,20.21,136.0,105.0,17.0,258.0,136.0,105.0,17.0,258.0,67.0,597.0,49.75,169.0,70.0,0.414,77.0,184.0,0.418,8.0,12.0,0.667,11.0,20.0,0.55
Arizona St. (Pac-12),13,7-6,981.0,5600.0,5.71,48.0,430.8,924.0,5846.0,6.33,51.0,54.0,449.7,6.0,11.0,17.0,6.0,9.0,15.0,2.0,0.15,408:12,31:24,67.0,28.0,334.0,81.0,6.2,41.0,240.0,3.15,51.0,49.0,0.0,0.0,19.0,1.0,414.0,31.8,54.0,49.0,0.0,0.0,18.0,0.0,427.0,32.8,565.0,2276.0,4.03,27.0,175.1,465.0,2272.0,4.89,31.0,174.8,53.0,26.0,14.0,11.0,51.0,0.962,55.0,21.0,11.0,13.0,45.0,0.818,28.0,156.0,0.0,5.57,28.0,156.0,0.0,5.57,416.0,264.0,9.0,3324.0,7.99,12.59,21.0,255.7,289.0,459.0,3574.0,20.0,7.79,12.37,274.9,22.0,511.0,1.0,23.23,22.0,511.0,1.0,23.23,112.0,155.0,23.0,290.0,112.0,155.0,23.0,290.0,50.0,487.0,37.46,208.0,93.0,0.447,76.0,180.0,0.422,10.0,18.0,0.556,7.0,18.0,0.389
Clemson (ACC),14,12-2,1048.0,6014.0,5.74,57.0,429.6,908.0,3874.0,4.27,21.0,22.0,276.7,6.0,14.0,20.0,7.0,9.0,16.0,4.0,0.29,429:24,30:40,90.0,38.0,384.0,109.0,7.8,31.0,203.0,2.21,62.0,58.0,0.0,0.0,12.0,0.0,466.0,33.3,22.0,22.0,0.0,0.0,12.0,0.0,190.0,13.6,578.0,2717.0,4.7,40.0,194.1,512.0,1608.0,3.14,5.0,114.9,51.0,29.0,8.0,9.0,46.0,0.902,29.0,4.0,9.0,10.0,23.0,0.793,21.0,206.0,0.0,9.81,21.0,206.0,0.0,9.81,470.0,309.0,9.0,3297.0,7.01,10.67,17.0,235.5,208.0,396.0,2266.0,16.0,5.72,10.89,161.9,59.0,1159.0,0.0,19.64,59.0,1159.0,0.0,19.64,99.0,89.0,19.0,207.0,99.0,89.0,19.0,207.0,69.0,608.0,43.43,218.0,101.0,0.463,65.0,222.0,0.293,13.0,18.0,0.722,15.0,26.0,0.577
Navy (AAC),13,7-6,924.0,5573.0,6.03,52.0,428.7,780.0,4814.0,6.17,41.0,43.0,370.3,9.0,7.0,16.0,9.0,10.0,19.0,-3.0,-0.23,471:56,36:18,44.0,30.0,204.0,59.0,4.5,13.0,78.0,1.0,52.0,48.0,1.0,0.0,10.0,2.0,396.0,30.5,43.0,37.0,3.0,1.0,13.0,0.0,342.0,26.3,822.0,4568.0,5.56,42.0,351.4,447.0,2009.0,4.49,18.0,154.5,51.0,29.0,6.0,8.0,43.0,0.843,45.0,17.0,13.0,10.0,40.0,0.889,14.0,69.0,0.0,4.93,14.0,69.0,0.0,4.93,102.0,42.0,10.0,1005.0,9.85,23.93,10.0,77.3,204.0,333.0,2805.0,23.0,8.42,13.75,215.8,50.0,929.0,1.0,18.58,50.0,929.0,1.0,18.58,101.0,115.0,17.0,233.0,101.0,115.0,17.0,233.0,53.0,528.0,40.62,187.0,85.0,0.455,68.0,160.0,0.425,23.0,35.0,0.657,9.0,18.0,0.5
Houston (AAC),12,7-5,857.0,5138.0,6.0,41.0,428.2,944.0,5066.0,5.37,29.0,32.0,422.2,6.0,15.0,21.0,11.0,12.0,23.0,-2.0,-0.17,336:31,28:02,69.0,22.0,285.0,80.0,6.7,17.0,109.0,1.42,43.0,43.0,0.0,0.0,12.0,1.0,339.0,28.3,32.0,31.0,0.0,0.0,21.0,0.0,286.0,23.8,446.0,2002.0,4.49,25.0,166.8,471.0,1775.0,3.77,19.0,147.9,48.0,21.0,11.0,10.0,42.0,0.875,48.0,18.0,5.0,14.0,37.0,0.771,9.0,48.0,0.0,5.33,9.0,48.0,0.0,5.33,411.0,281.0,12.0,3136.0,7.63,11.16,16.0,261.3,295.0,473.0,3291.0,10.0,6.96,11.16,274.3,36.0,767.0,1.0,21.31,36.0,767.0,1.0,21.31,107.0,147.0,20.0,274.0,107.0,147.0,20.0,274.0,72.0,646.0,53.83,178.0,81.0,0.455,79.0,202.0,0.391,8.0,18.0,0.444,14.0,22.0,0.636
UNLV (Mountain West),12,5-7,827.0,5125.0,6.2,39.0,427.1,878.0,5504.0,6.27,48.0,49.0,458.7,12.0,7.0,19.0,6.0,9.0,15.0,4.0,0.33,374:15,31:11,44.0,18.0,219.0,53.0,4.4,24.0,145.0,2.0,40.0,38.0,1.0,0.0,22.0,0.0,346.0,28.8,49.0,44.0,1.0,0.0,13.0,1.0,381.0,31.8,528.0,2882.0,5.46,29.0,240.2,530.0,2872.0,5.42,32.0,239.3,50.0,21.0,6.0,16.0,43.0,0.86,63.0,27.0,10.0,13.0,50.0,0.794,16.0,228.0,0.0,14.25,16.0,228.0,0.0,14.25,299.0,162.0,9.0,2243.0,7.5,13.85,10.0,186.9,215.0,348.0,2632.0,16.0,7.56,12.24,219.3,50.0,1072.0,0.0,21.44,50.0,1072.0,0.0,21.44,158.0,116.0,14.0,288.0,158.0,116.0,14.0,288.0,56.0,479.0,39.92,172.0,70.0,0.407,70.0,160.0,0.438,12.0,20.0,0.6,14.0,26.0,0.538
East Carolina (AAC),12,3-9,939.0,5107.0,5.44,36.0,425.6,842.0,6500.0,7.72,67.0,73.0,541.7,4.0,7.0,11.0,5.0,16.0,21.0,-10.0,-0.83,374:16,31:11,29.0,20.0,148.0,39.0,3.3,15.0,112.0,1.25,36.0,35.0,0.0,0.0,16.0,0.0,299.0,24.9,73.0,69.0,0.0,0.0,11.0,0.0,540.0,45.0,396.0,1292.0,3.26,10.0,107.7,501.0,2946.0,5.88,36.0,245.5,44.0,9.0,15.0,9.0,33.0,0.75,56.0,25.0,16.0,9.0,50.0,0.893,17.0,204.0,1.0,12.0,17.0,204.0,1.0,12.0,543.0,307.0,16.0,3815.0,7.03,12.43,26.0,317.9,227.0,341.0,3554.0,31.0,10.42,15.66,296.2,20.0,533.0,1.0,26.65,20.0,533.0,1.0,26.65,140.0,136.0,20.0,296.0,140.0,136.0,20.0,296.0,80.0,705.0,58.75,199.0,82.0,0.412,78.0,150.0,0.52,17.0,29.0,0.586,8.0,13.0,0.615
Southern Miss. (C-USA),13,8-5,937.0,5520.0,5.89,43.0,424.6,855.0,4315.0,5.05,37.0,40.0,331.9,9.0,9.0,18.0,12.0,7.0,19.0,-1.0,-0.08,393:52,30:17,68.0,56.0,319.0,96.0,7.4,14.0,99.0,1.08,47.0,42.0,2.0,0.0,17.0,0.0,379.0,29.2,40.0,33.0,0.0,0.0,15.0,0.0,318.0,24.5,498.0,2399.0,4.82,19.0,184.5,478.0,1800.0,3.77,21.0,138.5,44.0,12.0,11.0,13.0,36.0,0.818,42.0,18.0,11.0,6.0,35.0,0.833,,,,,,,,,439.0,246.0,7.0,3121.0,7.11,12.69,24.0,240.1,198.0,377.0,2515.0,16.0,6.67,12.7,193.5,32.0,781.0,0.0,24.41,32.0,781.0,0.0,24.41,,,,,,,,,,,,193.0,72.0,0.373,65.0,188.0,0.346,,,,,,
Tulsa (AAC),12,2-10,884.0,5044.0,5.71,42.0,420.3,868.0,6347.0,7.31,56.0,58.0,528.9,7.0,7.0,14.0,5.0,8.0,13.0,1.0,0.08,336:14,28:01,49.0,18.0,207.0,58.0,4.8,26.0,153.0,2.17,45.0,44.0,0.0,1.0,12.0,0.0,352.0,29.3,58.0,50.0,1.0,1.0,16.0,0.0,450.0,37.5,592.0,2967.0,5.01,36.0,247.3,543.0,3180.0,5.86,32.0,265.0,43.0,31.0,1.0,6.0,38.0,0.884,53.0,23.0,9.0,13.0,45.0,0.849,24.0,204.0,1.0,8.5,24.0,204.0,1.0,8.5,292.0,156.0,8.0,2077.0,7.11,13.31,6.0,173.1,213.0,325.0,3167.0,24.0,9.74,14.87,263.9,37.0,747.0,0.0,20.19,37.0,747.0,0.0,20.19,142.0,128.0,23.0,293.0,142.0,128.0,23.0,293.0,84.0,720.0,60.0,190.0,83.0,0.437,70.0,158.0,0.443,14.0,23.0,0.609,8.0,17.0,0.471
TCU (Big 12),14,11-3,963.0,5869.0,6.09,55.0,419.2,916.0,4640.0,5.07,31.0,32.0,331.4,7.0,13.0,20.0,9.0,8.0,17.0,3.0,0.21,429:36,30:41,79.0,32.0,422.0,95.0,6.8,18.0,128.0,1.29,62.0,56.0,0.0,0.0,14.0,0.0,470.0,33.6,32.0,30.0,0.0,0.0,14.0,1.0,266.0,19.0,533.0,2438.0,4.57,27.0,174.1,480.0,1455.0,3.03,8.0,103.9,54.0,21.0,15.0,12.0,48.0,0.889,36.0,5.0,11.0,9.0,25.0,0.694,8.0,66.0,0.0,8.25,8.0,66.0,0.0,8.25,430.0,285.0,8.0,3431.0,7.98,12.04,28.0,245.1,229.0,436.0,3185.0,23.0,7.31,13.91,227.5,48.0,910.0,0.0,18.96,48.0,910.0,0.0,18.96,79.0,128.0,26.0,233.0,79.0,128.0,26.0,233.0,89.0,750.0,53.57,199.0,91.0,0.457,66.0,211.0,0.313,5.0,14.0,0.357,12.0,25.0,0.48
Troy (Sun Belt),13,11-2,872.0,5442.0,6.24,49.0,418.6,916.0,4381.0,4.78,27.0,30.0,337.0,9.0,17.0,26.0,12.0,7.0,19.0,7.0,0.54,358:45,27:35,75.0,74.0,427.0,112.0,8.6,15.0,85.0,1.15,54.0,47.0,3.0,0.0,11.0,0.0,410.0,31.5,30.0,23.0,1.0,0.0,11.0,1.0,240.0,18.5,412.0,1937.0,4.7,30.0,149.0,479.0,1374.0,2.87,7.0,105.7,55.0,23.0,12.0,10.0,45.0,0.818,44.0,6.0,13.0,8.0,27.0,0.614,17.0,160.0,1.0,9.41,17.0,160.0,1.0,9.41,460.0,293.0,7.0,3505.0,7.62,11.96,19.0,269.6,262.0,437.0,3007.0,20.0,6.88,11.48,231.3,49.0,1053.0,0.0,21.49,49.0,1053.0,0.0,21.49,93.0,136.0,19.0,248.0,93.0,136.0,19.0,248.0,91.0,751.0,57.77,175.0,75.0,0.429,81.0,208.0,0.389,12.0,19.0,0.632,14.0,30.0,0.467
Mississippi St. (SEC),13,9-4,987.0,5442.0,5.51,47.0,418.6,761.0,3982.0,5.23,31.0,34.0,306.3,8.0,13.0,21.0,8.0,14.0,22.0,-1.0,-0.08,434:00,33:23,59.0,54.0,360.0,86.0,6.6,13.0,76.0,1.0,53.0,50.0,1.0,0.0,14.0,2.0,416.0,32.0,34.0,33.0,0.0,1.0,11.0,0.0,272.0,20.9,634.0,3272.0,5.16,30.0,251.7,448.0,1711.0,3.82,18.0,131.6,58.0,25.0,13.0,12.0,50.0,0.862,30.0,13.0,4.0,7.0,24.0,0.8,9.0,43.0,0.0,4.78,9.0,43.0,0.0,4.78,353.0,191.0,14.0,2170.0,6.15,11.36,17.0,166.9,159.0,313.0,2271.0,13.0,7.26,14.28,174.7,29.0,520.0,0.0,17.93,29.0,520.0,0.0,17.93,80.0,72.0,23.0,175.0,80.0,72.0,23.0,175.0,80.0,710.0,54.62,197.0,91.0,0.462,52.0,171.0,0.304,13.0,25.0,0.52,6.0,16.0,0.375
