Team,Games,Win-Loss,Off Plays,Off Yards,Off Yards/Play,Off TDs,Off Yards per Game,Def Plays,Yards Allowed,Yards/Play Allowed,Off TDs Allowed,Total TDs Allowed,Yards Per Game Allowed,Fumbles Recovered,Opponents Intercepted,Turnovers Gain,Fumbles Lost,Interceptions Thrown,Turnovers Lost,Turnover Margin,Avg Turnover Margin per Game,Time of Possession,Average Time of Possession per Game,Solo Tackle For Loss,Assist Tackle For Loss,Tackle for Loss Yards,Total Tackle For Loss,Tackle For Loss Per Game,Sacks,Sack Yards,Average Sacks per Game,Touchdowns,PAT,2 Point Conversions,Defensive Points,Feild Goals,Safety,Total Points,Points Per Game,Touchdowns Allowed,Opponent Extra Points,2 Point Conversions Allowed,Opp Deflected Extra Points,Opp Feild Goals Made,Opp Safety,Points Allowed,Avg Points per Game Allowed,Rush Attempts,Rush Yds,Yards/Rush,Rushing TD,Rushing Yards per Game,Opp Rush Attempts,Opp Rush Yards Alloweed,Yds/Rush Allowed,Opp Rush Touchdowns Allowed,Rush Yards Per Game Allowed,Redzone Attempts,Redzone Rush TD,Redzone Pass TD,Redzone Field Goals Made,Redzone Scores,Redzone Points,Opp Redzone Attempts,Opp Redzone Rush TD Allowed,Opp Redzone Pass Touchdowns Allowed,Opp Redzone Field Goals Made,Opp Redzone Scores,Redzone Points Allowed,Punt Returns,Net Punt Return Yards,Punt Return Touchdowns,Avg Yards Per Punt Return,Opp Punt Returns,Opp Net Punt Return Yards,Opp Punt Return Touchdowns Allowed,Avg Yards Allowed per Punt Return,Pass Attempts,Pass Completions,Passing Interceptions Thrown,Pass Yards,Pass Yards/Attempt,Yards/Completion,Pass Touchdowns,Pass Yards Per Game,Opp Completions Allowed,Opp Pass Attempts,Opp Pass Yds Allowed,Opp Pass TDs Allowed,Yards/Attempt Allowed,Yards/Completion Allowed,Pass Yards Per Game Allowed,Kickoffs Returned,Kickoff Return Yards,Kickoff Return Touchdowns,Avg Yard per Kickoff Return,Opp Kickoff Returns,Opponent Kickoff Return Yards,Opp Kickoff Return Touchdowns Allowed,Avg Yards per Kickoff Return Allowed,First Down Runs,First Down Passes,First Down Penalties,First Downs,Opp First Down Runs,Opp First Down Passes,Opp First Down Penalties,Opp First Downs,Penalties,Penalty Yards,Penalty Yards Per Game,3rd Attempts,3rd Conversions,3rd Percent,Opp 3rd Conversion,Opp 3rd Attempt,Opponent 3rd Percent,4th Attempts,4th Conversions,4th Percent,Opp 4th Conversion,Opp 4th Attempt,Opponent 4th Percent
Colorado (Pac-12),12,4-8,832.0,4439.0,5.34,31.0,369.9,924.0,5616.0,6.08,55.0,58.0,468.0,11.0,10.0,21.0,9.0,15.0,24.0,-3.0,-0.25,345:56,28:49,64.0,12.0,247.0,70.0,5.8,20.0,154.0,1.67,36.0,30.0,4.0,0.0,17.0,0.0,305.0,25.4,58.0,55.0,2.0,0.0,16.0,2.0,459.0,38.3,421.0,1450.0,3.44,10.0,120.8,506.0,2502.0,4.94,31.0,208.5,32.0,7.0,7.0,12.0,26.0,0.813,64.0,27.0,16.0,10.0,53.0,0.828,20.0,182.0,1.0,9.1,20.0,182.0,1.0,9.1,411.0,235.0,15.0,2989.0,7.27,12.72,21.0,249.1,247.0,418.0,3114.0,24.0,7.45,12.61,259.5,31.0,721.0,0.0,23.26,31.0,721.0,0.0,23.26,118.0,141.0,12.0,271.0,118.0,141.0,12.0,271.0,52.0,461.0,38.42,172.0,58.0,0.337,73.0,188.0,0.388,4.0,14.0,0.286,15.0,25.0,0.6
Kent St. (MAC),12,4-8,797.0,4427.0,5.55,30.0,368.9,813.0,4919.0,6.05,40.0,40.0,409.9,4.0,9.0,13.0,8.0,9.0,17.0,-4.0,-0.33,367:24,30:37,39.0,28.0,211.0,53.0,4.4,14.0,86.0,1.17,31.0,29.0,2.0,0.0,10.0,0.0,249.0,20.8,40.0,38.0,0.0,0.0,15.0,0.0,323.0,26.9,434.0,2189.0,5.04,16.0,182.4,489.0,2386.0,4.88,21.0,198.8,34.0,12.0,7.0,7.0,26.0,0.765,53.0,19.0,13.0,12.0,44.0,0.83,11.0,24.0,0.0,2.18,11.0,24.0,0.0,2.18,363.0,209.0,9.0,2238.0,6.17,10.71,14.0,186.5,176.0,324.0,2533.0,19.0,7.82,14.39,211.1,39.0,856.0,0.0,21.95,39.0,856.0,0.0,21.95,136.0,107.0,16.0,259.0,136.0,107.0,16.0,259.0,74.0,641.0,53.42,172.0,68.0,0.395,64.0,151.0,0.424,9.0,19.0,0.474,4.0,13.0,0.308
Virginia (ACC),12,2-10,995.0,4421.0,4.44,27.0,368.4,856.0,4843.0,5.66,47.0,51.0,403.6,11.0,10.0,21.0,9.0,17.0,26.0,-5.0,-0.42,400:34,33:22,60.0,58.0,367.0,89.0,7.4,24.0,187.0,2.0,27.0,24.0,2.0,0.0,15.0,1.0,237.0,19.8,51.0,47.0,2.0,0.0,14.0,0.0,399.0,33.3,489.0,1879.0,3.84,18.0,156.6,470.0,2048.0,4.36,28.0,170.7,41.0,14.0,7.0,12.0,33.0,0.805,46.0,19.0,10.0,12.0,41.0,0.891,22.0,222.0,1.0,10.09,22.0,222.0,1.0,10.09,506.0,277.0,17.0,2542.0,5.02,9.18,9.0,211.8,195.0,386.0,2795.0,19.0,7.24,14.33,232.9,35.0,783.0,0.0,22.37,35.0,783.0,0.0,22.37,98.0,108.0,20.0,226.0,98.0,108.0,20.0,226.0,81.0,659.0,54.92,229.0,87.0,0.38,58.0,181.0,0.32,6.0,25.0,0.24,6.0,14.0,0.429
Idaho (FBS Independent),12,1-11,925.0,4420.0,4.78,27.0,368.3,917.0,6353.0,6.93,72.0,76.0,529.4,9.0,10.0,19.0,14.0,13.0,27.0,-8.0,-0.67,375:00,31:15,66.0,10.0,278.0,71.0,5.9,53.0,368.0,4.42,27.0,26.0,0.0,0.0,10.0,0.0,218.0,18.2,76.0,73.0,0.0,0.0,10.0,1.0,561.0,46.8,501.0,1650.0,3.29,12.0,137.5,467.0,2563.0,5.49,32.0,213.6,36.0,11.0,8.0,8.0,27.0,0.75,61.0,26.0,20.0,5.0,51.0,0.836,33.0,390.0,0.0,11.82,33.0,390.0,0.0,11.82,424.0,224.0,13.0,2770.0,6.53,12.37,15.0,230.8,304.0,450.0,3790.0,40.0,8.42,12.47,315.8,26.0,797.0,1.0,30.65,26.0,797.0,1.0,30.65,131.0,159.0,21.0,311.0,131.0,159.0,21.0,311.0,77.0,608.0,50.67,209.0,69.0,0.33,80.0,171.0,0.468,15.0,34.0,0.441,13.0,19.0,0.684
Air Force (Mountain West),12,2-10,811.0,4411.0,5.44,38.0,367.6,918.0,5883.0,6.41,67.0,67.0,490.3,5.0,4.0,9.0,9.0,4.0,13.0,-4.0,-0.33,330:49,27:34,31.0,22.0,170.0,42.0,3.5,9.0,79.0,0.75,38.0,35.0,0.0,0.0,11.0,0.0,296.0,24.7,67.0,55.0,4.0,0.0,5.0,0.0,480.0,40.0,637.0,3152.0,4.95,30.0,262.7,592.0,3007.0,5.08,41.0,250.6,37.0,26.0,3.0,6.0,35.0,0.946,57.0,35.0,13.0,2.0,50.0,0.877,9.0,35.0,0.0,3.89,9.0,35.0,0.0,3.89,174.0,93.0,4.0,1259.0,7.24,13.54,8.0,104.9,237.0,326.0,2876.0,26.0,8.82,12.14,239.7,22.0,422.0,0.0,19.18,22.0,422.0,0.0,19.18,174.0,143.0,13.0,330.0,174.0,143.0,13.0,330.0,53.0,428.0,35.67,172.0,76.0,0.442,96.0,163.0,0.589,16.0,27.0,0.593,11.0,19.0,0.579
Boston College (ACC),13,7-6,791.0,4774.0,6.04,41.0,367.2,941.0,5577.0,5.93,45.0,48.0,429.0,11.0,9.0,20.0,9.0,8.0,17.0,3.0,0.23,380:13,29:14,70.0,34.0,368.0,87.0,6.7,22.0,150.0,1.69,43.0,40.0,1.0,0.0,20.0,0.0,360.0,27.7,48.0,47.0,0.0,1.0,13.0,0.0,376.0,28.9,523.0,2762.0,5.28,24.0,212.5,518.0,2088.0,4.03,19.0,160.6,33.0,10.0,9.0,13.0,32.0,0.97,46.0,16.0,14.0,6.0,36.0,0.783,28.0,157.0,0.0,5.61,28.0,157.0,0.0,5.61,268.0,164.0,8.0,2012.0,7.51,12.27,17.0,154.8,283.0,423.0,3489.0,26.0,8.25,12.33,268.4,21.0,425.0,0.0,20.24,21.0,425.0,0.0,20.24,118.0,150.0,11.0,279.0,118.0,150.0,11.0,279.0,47.0,399.0,30.69,176.0,61.0,0.347,80.0,189.0,0.423,5.0,9.0,0.556,8.0,16.0,0.5
Vanderbilt (SEC),13,9-4,880.0,4765.0,5.41,49.0,366.5,909.0,4612.0,5.07,37.0,40.0,354.8,11.0,18.0,29.0,7.0,16.0,23.0,6.0,0.46,411:58,31:41,74.0,28.0,334.0,88.0,6.8,33.0,178.0,2.54,49.0,48.0,1.0,1.0,15.0,0.0,391.0,30.1,40.0,37.0,2.0,0.0,13.0,0.0,320.0,24.6,504.0,1807.0,3.59,34.0,139.0,460.0,1922.0,4.18,19.0,147.8,56.0,31.0,6.0,13.0,50.0,0.893,46.0,18.0,11.0,11.0,40.0,0.87,23.0,152.0,0.0,6.61,23.0,152.0,0.0,6.61,376.0,243.0,16.0,2958.0,7.87,12.17,15.0,227.5,272.0,449.0,2690.0,18.0,5.99,9.89,206.9,25.0,460.0,0.0,18.4,25.0,460.0,0.0,18.4,110.0,133.0,17.0,260.0,110.0,133.0,17.0,260.0,63.0,518.0,39.85,181.0,60.0,0.331,68.0,185.0,0.368,22.0,28.0,0.786,14.0,24.0,0.583
Louisiana Tech (C-USA),12,4-8,858.0,4394.0,5.12,24.0,366.2,925.0,4899.0,5.3,37.0,39.0,408.3,8.0,18.0,26.0,14.0,15.0,29.0,-3.0,-0.25,310:59,25:54,52.0,40.0,203.0,72.0,6.0,30.0,209.0,2.5,25.0,22.0,1.0,0.0,18.0,1.0,230.0,19.2,39.0,39.0,0.0,0.0,14.0,0.0,315.0,26.3,410.0,1922.0,4.69,14.0,160.2,568.0,2337.0,4.11,25.0,194.8,43.0,13.0,8.0,13.0,34.0,0.791,45.0,25.0,2.0,10.0,37.0,0.822,,,,,,,,,448.0,254.0,15.0,2472.0,5.52,9.73,10.0,206.0,204.0,357.0,2562.0,12.0,7.18,12.56,213.5,,,,,,,,,136.0,116.0,9.0,261.0,136.0,116.0,9.0,261.0,57.0,494.0,41.17,184.0,66.0,0.359,92.0,203.0,0.453,5.0,16.0,0.313,10.0,19.0,0.526
Rutgers (AAC),13,6-7,897.0,4747.0,5.29,39.0,365.2,944.0,5366.0,5.68,48.0,49.0,412.8,10.0,8.0,18.0,8.0,22.0,30.0,-12.0,-0.92,381:03,29:18,56.0,52.0,315.0,82.0,6.3,35.0,230.0,2.69,44.0,40.0,1.0,0.0,13.0,0.0,345.0,26.5,49.0,46.0,1.0,0.0,15.0,0.0,387.0,29.8,455.0,1684.0,3.7,17.0,129.5,423.0,1310.0,3.1,17.0,100.8,55.0,14.0,16.0,12.0,42.0,0.764,48.0,15.0,17.0,10.0,42.0,0.875,16.0,102.0,0.0,6.38,16.0,102.0,0.0,6.38,442.0,240.0,22.0,3063.0,6.93,12.76,22.0,235.6,331.0,521.0,4056.0,31.0,7.79,12.25,312.0,51.0,942.0,0.0,18.47,51.0,942.0,0.0,18.47,79.0,181.0,15.0,275.0,79.0,181.0,15.0,275.0,84.0,699.0,53.77,184.0,65.0,0.353,82.0,197.0,0.416,21.0,27.0,0.778,13.0,17.0,0.765
Iowa St. (Big 12),12,3-9,903.0,4356.0,4.82,35.0,363.0,918.0,5557.0,6.05,50.0,56.0,463.1,13.0,8.0,21.0,8.0,14.0,22.0,-1.0,-0.08,373:19,31:06,46.0,28.0,192.0,60.0,5.0,38.0,225.0,3.17,37.0,35.0,1.0,0.0,13.0,0.0,298.0,24.8,56.0,54.0,0.0,0.0,14.0,0.0,432.0,36.0,488.0,1726.0,3.54,16.0,143.8,502.0,2688.0,5.35,33.0,224.0,39.0,14.0,10.0,11.0,35.0,0.897,51.0,22.0,9.0,10.0,41.0,0.804,16.0,182.0,2.0,11.38,16.0,182.0,2.0,11.38,415.0,232.0,14.0,2630.0,6.34,11.34,19.0,219.2,239.0,416.0,2869.0,17.0,6.9,12.0,239.1,34.0,642.0,1.0,18.88,34.0,642.0,1.0,18.88,116.0,131.0,17.0,264.0,116.0,131.0,17.0,264.0,66.0,564.0,47.0,203.0,70.0,0.345,71.0,185.0,0.384,13.0,19.0,0.684,13.0,23.0,0.565
Pittsburgh (ACC),13,7-6,853.0,4708.0,5.52,41.0,362.2,865.0,4778.0,5.52,39.0,43.0,367.5,8.0,8.0,16.0,8.0,9.0,17.0,-1.0,-0.08,400:17,30:47,77.0,18.0,340.0,86.0,6.6,43.0,361.0,3.31,43.0,40.0,1.0,0.0,14.0,0.0,342.0,26.3,43.0,41.0,0.0,0.0,18.0,0.0,353.0,27.2,452.0,1634.0,3.62,20.0,125.7,479.0,1937.0,4.04,19.0,149.0,45.0,16.0,13.0,9.0,38.0,0.844,40.0,16.0,8.0,13.0,37.0,0.925,24.0,390.0,3.0,16.25,24.0,390.0,3.0,16.25,401.0,244.0,9.0,3074.0,7.67,12.6,21.0,236.5,225.0,386.0,2841.0,20.0,7.36,12.63,218.5,53.0,1139.0,1.0,21.49,53.0,1139.0,1.0,21.49,105.0,119.0,19.0,243.0,105.0,119.0,19.0,243.0,75.0,605.0,46.54,173.0,66.0,0.382,70.0,183.0,0.383,5.0,10.0,0.5,7.0,19.0,0.368
ULM (Sun Belt),12,6-6,860.0,4324.0,5.03,32.0,360.3,880.0,5122.0,5.82,41.0,46.0,426.8,6.0,13.0,19.0,9.0,14.0,23.0,-4.0,-0.33,352:25,29:22,51.0,38.0,186.0,70.0,5.8,27.0,139.0,2.25,36.0,34.0,1.0,0.0,5.0,0.0,267.0,22.3,46.0,42.0,1.0,0.0,14.0,0.0,362.0,30.2,389.0,1474.0,3.79,10.0,122.8,472.0,2271.0,4.81,19.0,189.3,38.0,8.0,13.0,4.0,25.0,0.658,43.0,17.0,9.0,7.0,33.0,0.767,26.0,240.0,1.0,9.23,26.0,240.0,1.0,9.23,471.0,262.0,14.0,2850.0,6.05,10.88,22.0,237.5,220.0,408.0,2851.0,22.0,6.99,12.96,237.6,22.0,421.0,0.0,19.14,22.0,421.0,0.0,19.14,113.0,127.0,15.0,255.0,113.0,127.0,15.0,255.0,61.0,503.0,41.92,203.0,77.0,0.379,74.0,184.0,0.402,6.0,20.0,0.3,4.0,12.0,0.333
Arkansas (SEC),12,3-9,775.0,4286.0,5.53,29.0,357.2,814.0,4961.0,6.09,46.0,49.0,413.4,6.0,8.0,14.0,12.0,11.0,23.0,-9.0,-0.75,365:17,30:26,52.0,30.0,294.0,67.0,5.6,8.0,75.0,0.67,30.0,29.0,0.0,0.0,13.0,0.0,248.0,20.7,49.0,48.0,0.0,0.0,9.0,0.0,369.0,30.8,474.0,2504.0,5.28,14.0,208.7,458.0,2141.0,4.67,21.0,178.4,38.0,11.0,12.0,7.0,30.0,0.789,45.0,14.0,15.0,8.0,37.0,0.822,19.0,250.0,1.0,13.16,19.0,250.0,1.0,13.16,301.0,150.0,11.0,1782.0,5.92,11.88,15.0,148.5,231.0,356.0,2820.0,25.0,7.92,12.21,235.0,12.0,291.0,0.0,24.25,12.0,291.0,0.0,24.25,127.0,127.0,12.0,266.0,127.0,127.0,12.0,266.0,49.0,461.0,38.42,156.0,65.0,0.417,66.0,152.0,0.434,7.0,15.0,0.467,9.0,14.0,0.643
Tulsa (C-USA),12,3-9,912.0,4274.0,4.69,27.0,356.2,934.0,5155.0,5.52,46.0,52.0,429.6,9.0,15.0,24.0,15.0,19.0,34.0,-10.0,-0.83,338:38,28:13,55.0,40.0,314.0,75.0,6.3,10.0,82.0,0.83,29.0,25.0,3.0,0.0,16.0,0.0,253.0,21.1,52.0,50.0,0.0,0.0,15.0,0.0,407.0,33.9,483.0,1977.0,4.09,15.0,164.8,520.0,2387.0,4.59,21.0,198.9,47.0,15.0,7.0,15.0,37.0,0.787,51.0,18.0,15.0,12.0,45.0,0.882,,,,,,,,,429.0,210.0,19.0,2297.0,5.35,10.94,12.0,191.4,241.0,414.0,2768.0,25.0,6.69,11.49,230.7,,,,,,,,,119.0,133.0,5.0,257.0,119.0,133.0,5.0,257.0,37.0,305.0,25.42,203.0,71.0,0.35,85.0,193.0,0.44,17.0,30.0,0.567,7.0,12.0,0.583
Virginia Tech (ACC),13,8-5,925.0,4628.0,5.0,33.0,356.0,810.0,3687.0,4.55,25.0,31.0,283.6,7.0,19.0,26.0,4.0,15.0,19.0,7.0,0.54,433:01,33:18,66.0,60.0,412.0,96.0,7.4,33.0,247.0,2.54,35.0,32.0,1.0,0.0,15.0,2.0,293.0,22.5,31.0,29.0,0.0,0.0,12.0,0.0,251.0,19.3,493.0,1557.0,3.16,17.0,119.8,449.0,1442.0,3.21,13.0,110.9,42.0,15.0,8.0,8.0,31.0,0.738,28.0,11.0,6.0,6.0,23.0,0.821,33.0,384.0,2.0,11.64,33.0,384.0,2.0,11.64,432.0,243.0,15.0,3071.0,7.11,12.64,16.0,236.2,175.0,361.0,2245.0,12.0,6.22,12.83,172.7,43.0,899.0,1.0,20.91,43.0,899.0,1.0,20.91,74.0,101.0,16.0,191.0,74.0,101.0,16.0,191.0,86.0,672.0,51.69,201.0,65.0,0.323,55.0,185.0,0.297,10.0,17.0,0.588,6.0,16.0,0.375
Tennessee (SEC),12,5-7,804.0,4240.0,5.27,30.0,353.3,827.0,5021.0,6.07,43.0,46.0,418.4,11.0,14.0,25.0,7.0,17.0,24.0,1.0,0.08,345:49,28:49,56.0,18.0,216.0,65.0,5.4,15.0,110.0,1.25,35.0,34.0,0.0,0.0,14.0,0.0,286.0,23.8,46.0,45.0,0.0,0.0,9.0,0.0,348.0,29.0,460.0,2261.0,4.92,18.0,188.4,473.0,2488.0,5.26,25.0,207.3,44.0,15.0,10.0,9.0,34.0,0.773,49.0,20.0,9.0,7.0,36.0,0.735,22.0,218.0,1.0,9.91,22.0,218.0,1.0,9.91,344.0,191.0,17.0,1979.0,5.75,10.36,12.0,164.9,200.0,354.0,2533.0,18.0,7.16,12.67,211.1,40.0,1017.0,1.0,25.43,40.0,1017.0,1.0,25.43,129.0,112.0,14.0,255.0,129.0,112.0,14.0,255.0,55.0,455.0,37.92,159.0,57.0,0.358,71.0,167.0,0.425,5.0,11.0,0.455,9.0,12.0,0.75
UTEP (C-USA),12,2-10,826.0,4175.0,5.05,31.0,347.9,756.0,5620.0,7.43,61.0,62.0,468.3,9.0,3.0,12.0,8.0,10.0,18.0,-6.0,-0.5,389:18,32:26,33.0,24.0,158.0,45.0,3.8,27.0,176.0,2.25,34.0,32.0,1.0,0.0,7.0,1.0,261.0,21.8,62.0,59.0,2.0,0.0,11.0,2.0,472.0,39.3,534.0,2216.0,4.15,17.0,184.7,483.0,2974.0,6.16,35.0,247.8,36.0,13.0,7.0,5.0,25.0,0.694,50.0,25.0,11.0,9.0,45.0,0.9,,,,,,,,,292.0,169.0,10.0,1959.0,6.71,11.59,14.0,163.3,161.0,273.0,2646.0,26.0,9.69,16.43,220.5,,,,,,,,,139.0,108.0,15.0,262.0,139.0,108.0,15.0,262.0,48.0,409.0,34.08,187.0,75.0,0.401,67.0,143.0,0.469,14.0,21.0,0.667,8.0,11.0,0.727
TCU (Big 12),12,4-8,822.0,4138.0,5.03,34.0,344.8,886.0,4277.0,4.83,28.0,33.0,356.4,9.0,19.0,28.0,13.0,17.0,30.0,-2.0,-0.17,364:37,30:23,83.0,30.0,360.0,98.0,8.2,23.0,165.0,1.92,37.0,37.0,0.0,0.0,14.0,0.0,301.0,25.1,33.0,33.0,0.0,0.0,24.0,0.0,303.0,25.3,403.0,1423.0,3.53,20.0,118.6,474.0,1570.0,3.31,14.0,130.8,41.0,19.0,7.0,10.0,36.0,0.878,43.0,11.0,7.0,18.0,36.0,0.837,17.0,183.0,1.0,10.76,17.0,183.0,1.0,10.76,419.0,240.0,17.0,2715.0,6.48,11.31,14.0,226.3,213.0,412.0,2707.0,14.0,6.57,12.71,225.6,28.0,711.0,1.0,25.39,28.0,711.0,1.0,25.39,87.0,114.0,21.0,222.0,87.0,114.0,21.0,222.0,79.0,649.0,54.08,175.0,56.0,0.32,73.0,203.0,0.36,6.0,15.0,0.4,8.0,13.0,0.615
Minnesota (Big Ten),13,8-5,853.0,4463.0,5.23,35.0,343.3,858.0,4852.0,5.66,35.0,36.0,373.2,9.0,10.0,19.0,9.0,7.0,16.0,3.0,0.23,427:33,32:53,57.0,32.0,286.0,73.0,5.6,27.0,170.0,2.08,42.0,36.0,2.0,0.0,14.0,0.0,334.0,25.7,36.0,31.0,0.0,0.0,14.0,0.0,289.0,22.2,586.0,2538.0,4.33,23.0,195.2,453.0,2056.0,4.54,19.0,158.2,37.0,20.0,5.0,8.0,33.0,0.892,50.0,17.0,9.0,11.0,37.0,0.74,26.0,271.0,0.0,10.42,26.0,271.0,0.0,10.42,267.0,137.0,7.0,1925.0,7.21,14.05,12.0,148.1,247.0,405.0,2796.0,16.0,6.9,11.32,215.1,46.0,946.0,0.0,20.57,46.0,946.0,0.0,20.57,108.0,123.0,14.0,245.0,108.0,123.0,14.0,245.0,57.0,469.0,36.08,182.0,77.0,0.423,64.0,174.0,0.368,14.0,20.0,0.7,13.0,22.0,0.591
Akron (MAC),12,5-7,837.0,4104.0,4.9,30.0,342.0,865.0,4764.0,5.51,43.0,44.0,397.0,6.0,13.0,19.0,11.0,10.0,21.0,-2.0,-0.17,352:08,29:20,51.0,32.0,251.0,67.0,5.6,27.0,185.0,2.25,31.0,29.0,0.0,0.0,9.0,0.0,242.0,20.2,44.0,39.0,1.0,0.0,12.0,1.0,343.0,28.6,418.0,1471.0,3.52,12.0,122.6,480.0,1969.0,4.1,16.0,164.1,32.0,10.0,9.0,6.0,25.0,0.781,51.0,15.0,18.0,10.0,43.0,0.843,15.0,109.0,0.0,7.27,15.0,109.0,0.0,7.27,419.0,234.0,10.0,2633.0,6.28,11.25,18.0,219.4,238.0,385.0,2795.0,27.0,7.26,11.74,232.9,39.0,716.0,0.0,18.36,39.0,716.0,0.0,18.36,106.0,133.0,19.0,258.0,106.0,133.0,19.0,258.0,78.0,642.0,53.5,183.0,72.0,0.393,75.0,175.0,0.429,7.0,18.0,0.389,7.0,17.0,0.412
Kentucky (SEC),12,2-10,774.0,4094.0,5.29,30.0,341.2,819.0,5126.0,6.26,48.0,49.0,427.2,12.0,3.0,15.0,9.0,6.0,15.0,0.0,0.0,336:00,28:00,42.0,24.0,216.0,54.0,4.5,37.0,236.0,3.08,30.0,28.0,0.0,0.0,12.0,1.0,246.0,20.5,49.0,46.0,1.0,1.0,10.0,0.0,374.0,31.2,431.0,1775.0,4.12,16.0,147.9,483.0,2368.0,4.9,26.0,197.3,35.0,13.0,6.0,9.0,28.0,0.8,52.0,18.0,16.0,8.0,42.0,0.808,25.0,155.0,0.0,6.2,25.0,155.0,0.0,6.2,343.0,204.0,6.0,2319.0,6.76,11.37,14.0,193.3,221.0,336.0,2758.0,22.0,8.21,12.48,229.8,40.0,792.0,0.0,19.8,40.0,792.0,0.0,19.8,122.0,117.0,16.0,255.0,122.0,117.0,16.0,255.0,69.0,591.0,49.25,165.0,51.0,0.309,71.0,159.0,0.447,17.0,28.0,0.607,11.0,16.0,0.688
Central Mich. (MAC),12,6-6,756.0,4093.0,5.41,31.0,341.1,831.0,4862.0,5.85,39.0,43.0,405.2,8.0,14.0,22.0,10.0,17.0,27.0,-5.0,-0.42,358:27,29:52,50.0,48.0,261.0,74.0,6.2,31.0,198.0,2.58,35.0,33.0,0.0,0.0,12.0,0.0,279.0,23.3,43.0,38.0,1.0,0.0,15.0,0.0,343.0,28.6,410.0,1593.0,3.89,16.0,132.8,505.0,2415.0,4.78,23.0,201.3,43.0,12.0,10.0,11.0,33.0,0.767,50.0,18.0,12.0,12.0,42.0,0.84,24.0,259.0,2.0,10.79,24.0,259.0,2.0,10.79,346.0,192.0,17.0,2500.0,7.23,13.02,15.0,208.3,200.0,326.0,2447.0,16.0,7.51,12.24,203.9,42.0,832.0,0.0,19.81,42.0,832.0,0.0,19.81,128.0,110.0,14.0,252.0,128.0,110.0,14.0,252.0,52.0,500.0,41.67,154.0,66.0,0.429,73.0,163.0,0.448,3.0,10.0,0.3,8.0,19.0,0.421
Eastern Mich. (MAC),12,2-10,781.0,4033.0,5.16,27.0,336.1,806.0,6130.0,7.61,66.0,71.0,510.8,4.0,7.0,11.0,9.0,14.0,23.0,-12.0,-1.0,364:15,30:21,34.0,24.0,199.0,46.0,3.8,28.0,143.0,2.33,30.0,24.0,2.0,0.0,6.0,0.0,226.0,18.8,71.0,69.0,1.0,0.0,15.0,0.0,542.0,45.2,445.0,1896.0,4.26,13.0,158.0,494.0,3099.0,6.27,43.0,258.3,32.0,11.0,9.0,4.0,24.0,0.75,54.0,24.0,10.0,13.0,47.0,0.87,11.0,241.0,0.0,21.91,11.0,241.0,0.0,21.91,336.0,178.0,14.0,2137.0,6.36,12.01,14.0,178.1,204.0,312.0,3031.0,23.0,9.71,14.86,252.6,39.0,858.0,3.0,22.0,39.0,858.0,3.0,22.0,139.0,125.0,18.0,282.0,139.0,125.0,18.0,282.0,63.0,511.0,42.58,162.0,55.0,0.34,64.0,135.0,0.474,12.0,21.0,0.571,8.0,10.0,0.8
Western Mich. (MAC),12,1-11,827.0,3926.0,4.75,22.0,327.2,865.0,5030.0,5.82,46.0,55.0,419.2,10.0,8.0,18.0,8.0,18.0,26.0,-8.0,-0.67,344:27,28:42,37.0,48.0,151.0,61.0,5.1,22.0,154.0,1.83,23.0,20.0,0.0,0.0,16.0,0.0,206.0,17.2,55.0,46.0,2.0,0.0,15.0,0.0,425.0,35.4,389.0,1394.0,3.58,10.0,116.2,558.0,3000.0,5.38,30.0,250.0,36.0,9.0,7.0,13.0,29.0,0.806,52.0,22.0,9.0,12.0,43.0,0.827,28.0,322.0,2.0,11.5,28.0,322.0,2.0,11.5,438.0,215.0,18.0,2532.0,5.78,11.78,12.0,211.0,167.0,307.0,2030.0,16.0,6.61,12.16,169.2,38.0,827.0,1.0,21.76,38.0,827.0,1.0,21.76,154.0,95.0,20.0,269.0,154.0,95.0,20.0,269.0,83.0,724.0,60.33,188.0,58.0,0.309,79.0,173.0,0.457,10.0,22.0,0.455,11.0,17.0,0.647
Texas St. (Sun Belt),12,6-6,771.0,3915.0,5.08,33.0,326.3,880.0,4760.0,5.41,38.0,41.0,396.7,8.0,11.0,19.0,6.0,11.0,17.0,2.0,0.17,382:53,31:54,50.0,14.0,221.0,57.0,4.8,21.0,135.0,1.75,37.0,34.0,2.0,0.0,9.0,0.0,287.0,23.9,41.0,41.0,0.0,0.0,13.0,1.0,328.0,27.3,471.0,2058.0,4.37,22.0,171.5,425.0,1769.0,4.16,20.0,147.4,37.0,18.0,7.0,5.0,30.0,0.811,45.0,16.0,11.0,11.0,38.0,0.844,23.0,286.0,0.0,12.43,23.0,286.0,0.0,12.43,300.0,166.0,11.0,1857.0,6.19,11.19,11.0,154.8,271.0,455.0,2991.0,18.0,6.57,11.04,249.3,18.0,395.0,0.0,21.94,18.0,395.0,0.0,21.94,93.0,121.0,15.0,229.0,93.0,121.0,15.0,229.0,87.0,751.0,62.58,171.0,58.0,0.339,75.0,190.0,0.395,11.0,21.0,0.524,9.0,29.0,0.31
