Team,Games,Win-Loss,Off Plays,Off Yards,Off Yards/Play,Off TDs,Off Yards per Game,Def Plays,Yards Allowed,Yards/Play Allowed,Off TDs Allowed,Total TDs Allowed,Yards Per Game Allowed,Fumbles Recovered,Opponents Intercepted,Turnovers Gain,Fumbles Lost,Interceptions Thrown,Turnovers Lost,Turnover Margin,Avg Turnover Margin per Game,Time of Possession,Average Time of Possession per Game,Solo Tackle For Loss,Assist Tackle For Loss,Tackle for Loss Yards,Total Tackle For Loss,Tackle For Loss Per Game,Sacks,Sack Yards,Average Sacks per Game,Touchdowns,PAT,2 Point Conversions,Defensive Points,Feild Goals,Safety,Total Points,Points Per Game,Touchdowns Allowed,Opponent Extra Points,2 Point Conversions Allowed,Opp Deflected Extra Points,Opp Feild Goals Made,Opp Safety,Points Allowed,Avg Points per Game Allowed,Rush Attempts,Rush Yds,Yards/Rush,Rushing TD,Rushing Yards per Game,Opp Rush Attempts,Opp Rush Yards Alloweed,Yds/Rush Allowed,Opp Rush Touchdowns Allowed,Rush Yards Per Game Allowed,Redzone Attempts,Redzone Rush TD,Redzone Pass TD,Redzone Field Goals Made,Redzone Scores,Redzone Points,Opp Redzone Attempts,Opp Redzone Rush TD Allowed,Opp Redzone Pass Touchdowns Allowed,Opp Redzone Field Goals Made,Opp Redzone Scores,Redzone Points Allowed,Punt Returns,Net Punt Return Yards,Punt Return Touchdowns,Avg Yards Per Punt Return,Opp Punt Returns,Opp Net Punt Return Yards,Opp Punt Return Touchdowns Allowed,Avg Yards Allowed per Punt Return,Pass Attempts,Pass Completions,Passing Interceptions Thrown,Pass Yards,Pass Yards/Attempt,Yards/Completion,Pass Touchdowns,Pass Yards Per Game,Opp Completions Allowed,Opp Pass Attempts,Opp Pass Yds Allowed,Opp Pass TDs Allowed,Yards/Attempt Allowed,Yards/Completion Allowed,Pass Yards Per Game Allowed,Kickoffs Returned,Kickoff Return Yards,Kickoff Return Touchdowns,Avg Yard per Kickoff Return,Opp Kickoff Returns,Opponent Kickoff Return Yards,Opp Kickoff Return Touchdowns Allowed,Avg Yards per Kickoff Return Allowed,First Down Runs,First Down Passes,First Down Penalties,First Downs,Opp First Down Runs,Opp First Down Passes,Opp First Down Penalties,Opp First Downs,Penalties,Penalty Yards,Penalty Yards Per Game,3rd Attempts,3rd Conversions,3rd Percent,Opp 3rd Conversion,Opp 3rd Attempt,Opponent 3rd Percent,4th Attempts,4th Conversions,4th Percent,Opp 4th Conversion,Opp 4th Attempt,Opponent 4th Percent
Penn St. (Big Ten),14,11-3,931.0,6056.0,6.5,63.0,,1023.0,5151.0,5.04,40.0,42.0,367.9,11.0,10.0,21.0,12.0,8.0,20.0,1.0,0.07,388:17,27:44,79.0,68.0,442.0,113.0,8.1,24.0,161.0,1.71,66.0,62.0,1.0,0.0,22.0,0.0,526.0,37.6,42.0,40.0,1.0,0.0,20.0,1.0,356.0,25.4,540.0,2406.0,4.46,34.0,171.9,551.0,2118.0,3.84,22.0,151.3,67.0,26.0,11.0,21.0,58.0,0.866,48.0,18.0,11.0,14.0,43.0,0.896,21.0,146.0,0.0,6.95,21.0,146.0,0.0,6.95,391.0,226.0,8.0,3650.0,9.34,16.15,29.0,260.7,292.0,472.0,3033.0,18.0,6.43,10.39,216.6,50.0,941.0,0.0,18.82,50.0,941.0,0.0,18.82,109.0,140.0,25.0,274.0,109.0,140.0,25.0,274.0,68.0,622.0,44.43,172.0,56.0,0.326,84.0,219.0,0.384,10.0,20.0,0.5,8.0,21.0,0.381
Old Dominion (C-USA),13,10-3,874.0,5601.0,6.41,58.0,,921.0,4987.0,5.41,46.0,47.0,383.6,12.0,11.0,23.0,4.0,6.0,10.0,13.0,1.0,,,65.0,28.0,341.0,79.0,6.1,19.0,114.0,1.46,60.0,52.0,2.0,0.0,12.0,2.0,456.0,35.1,47.0,45.0,1.0,2.0,7.0,0.0,354.0,27.2,500.0,2559.0,5.12,27.0,196.8,503.0,2043.0,4.06,25.0,157.2,54.0,18.0,16.0,12.0,46.0,0.852,51.0,24.0,15.0,6.0,45.0,0.882,,,,,,,,,374.0,220.0,6.0,3042.0,8.13,13.83,31.0,234.0,245.0,418.0,2944.0,21.0,7.04,12.02,226.5,,,,,,,,,,,,,,,,,,,,172.0,64.0,0.372,70.0,186.0,0.376,18.0,31.0,0.581,,,
Utah (Pac-12),13,9-4,969.0,5599.0,5.78,41.0,,895.0,4979.0,5.56,36.0,39.0,383.0,13.0,18.0,31.0,17.0,8.0,25.0,6.0,0.46,439:28,33:48,89.0,24.0,389.0,101.0,7.8,27.0,163.0,2.08,46.0,43.0,1.0,0.0,21.0,2.0,388.0,29.8,39.0,35.0,0.0,0.0,14.0,0.0,311.0,23.9,570.0,2782.0,4.88,26.0,214.0,428.0,1673.0,3.91,13.0,128.7,54.0,19.0,8.0,15.0,42.0,0.778,37.0,11.0,12.0,9.0,32.0,0.865,21.0,157.0,1.0,7.48,21.0,157.0,1.0,7.48,399.0,212.0,8.0,2817.0,7.06,13.29,15.0,216.7,254.0,467.0,3306.0,23.0,7.08,13.02,254.3,39.0,802.0,1.0,20.56,39.0,802.0,1.0,20.56,89.0,145.0,20.0,254.0,89.0,145.0,20.0,254.0,90.0,785.0,60.38,193.0,74.0,0.383,73.0,188.0,0.388,13.0,22.0,0.591,6.0,12.0,0.5
App State (Sun Belt),13,10-3,912.0,5589.0,6.13,45.0,,859.0,4286.0,4.99,27.0,28.0,329.7,1.0,20.0,21.0,5.0,8.0,13.0,8.0,0.62,436:46,33:35,64.0,24.0,286.0,76.0,5.8,16.0,96.0,1.23,48.0,47.0,0.0,0.0,15.0,0.0,380.0,29.2,28.0,28.0,0.0,0.0,12.0,0.0,232.0,17.8,578.0,3262.0,5.64,29.0,250.9,415.0,1637.0,3.94,15.0,125.9,47.0,19.0,9.0,13.0,41.0,0.872,37.0,11.0,8.0,8.0,27.0,0.73,12.0,150.0,0.0,12.5,12.0,150.0,0.0,12.5,334.0,203.0,8.0,2327.0,6.97,11.46,16.0,179.0,255.0,444.0,2649.0,12.0,5.97,10.39,203.8,27.0,643.0,0.0,23.81,27.0,643.0,0.0,23.81,83.0,125.0,24.0,232.0,83.0,125.0,24.0,232.0,79.0,750.0,57.69,175.0,59.0,0.337,60.0,180.0,0.333,16.0,29.0,0.552,5.0,23.0,0.217
Troy (Sun Belt),13,10-3,977.0,5585.0,5.72,53.0,,944.0,4765.0,5.05,33.0,36.0,366.5,8.0,22.0,30.0,7.0,13.0,20.0,10.0,0.77,402:15,30:56,77.0,30.0,358.0,92.0,7.1,8.0,61.0,0.62,55.0,50.0,2.0,0.0,18.0,0.0,438.0,33.7,36.0,35.0,0.0,0.0,12.0,0.0,287.0,22.1,485.0,2199.0,4.53,28.0,169.2,462.0,1562.0,3.38,13.0,120.2,55.0,21.0,15.0,12.0,48.0,0.873,35.0,8.0,12.0,8.0,28.0,0.8,19.0,142.0,0.0,7.47,19.0,142.0,0.0,7.47,492.0,315.0,13.0,3386.0,6.88,10.75,25.0,260.5,254.0,482.0,3203.0,20.0,6.65,12.61,246.4,49.0,867.0,0.0,17.69,49.0,867.0,0.0,17.69,92.0,136.0,22.0,250.0,92.0,136.0,22.0,250.0,88.0,803.0,61.77,192.0,71.0,0.37,72.0,204.0,0.353,17.0,26.0,0.654,18.0,33.0,0.545
Arkansas (SEC),13,7-6,923.0,5569.0,6.03,47.0,,822.0,5546.0,6.75,51.0,54.0,426.6,11.0,10.0,21.0,10.0,15.0,25.0,-4.0,-0.31,451:28,34:43,36.0,46.0,286.0,59.0,4.5,35.0,264.0,2.69,51.0,45.0,2.0,0.0,13.0,0.0,394.0,30.3,54.0,51.0,1.0,0.0,9.0,0.0,404.0,31.1,517.0,2135.0,4.13,21.0,164.2,452.0,2671.0,5.91,39.0,205.5,58.0,14.0,21.0,11.0,46.0,0.793,48.0,28.0,7.0,6.0,41.0,0.854,18.0,101.0,0.0,5.61,18.0,101.0,0.0,5.61,406.0,247.0,15.0,3434.0,8.46,13.9,26.0,264.2,218.0,370.0,2875.0,12.0,7.77,13.19,221.2,54.0,1115.0,0.0,20.65,54.0,1115.0,0.0,20.65,114.0,124.0,11.0,249.0,114.0,124.0,11.0,249.0,80.0,680.0,52.31,176.0,70.0,0.398,74.0,165.0,0.448,10.0,18.0,0.556,8.0,13.0,0.615
SMU (AAC),12,5-7,934.0,5127.0,5.49,36.0,,906.0,5436.0,6.0,52.0,56.0,453.0,8.0,18.0,26.0,7.0,17.0,24.0,2.0,0.17,367:33,30:37,62.0,20.0,343.0,72.0,6.0,26.0,168.0,2.17,40.0,38.0,0.0,0.0,18.0,0.0,332.0,27.7,56.0,52.0,0.0,0.0,15.0,1.0,435.0,36.3,478.0,1959.0,4.1,14.0,163.3,498.0,2526.0,5.07,30.0,210.5,52.0,10.0,14.0,16.0,40.0,0.769,47.0,22.0,11.0,9.0,42.0,0.894,19.0,177.0,0.0,9.32,19.0,177.0,0.0,9.32,456.0,248.0,17.0,3168.0,6.95,12.77,22.0,264.0,239.0,408.0,2910.0,22.0,7.13,12.18,242.5,47.0,1118.0,1.0,23.79,47.0,1118.0,1.0,23.79,128.0,124.0,16.0,268.0,128.0,124.0,16.0,268.0,69.0,624.0,52.0,208.0,90.0,0.433,69.0,183.0,0.377,6.0,16.0,0.375,14.0,23.0,0.609
Indiana (Big Ten),13,6-7,990.0,5538.0,5.59,39.0,,971.0,4941.0,5.09,37.0,42.0,380.1,10.0,13.0,23.0,11.0,18.0,29.0,-6.0,-0.46,365:36,28:07,81.0,32.0,354.0,97.0,7.5,29.0,235.0,2.23,41.0,33.0,1.0,0.0,16.0,3.0,335.0,25.8,42.0,37.0,0.0,0.0,21.0,1.0,354.0,27.2,534.0,1979.0,3.71,18.0,152.2,554.0,2085.0,3.76,20.0,160.4,49.0,14.0,10.0,11.0,35.0,0.714,43.0,17.0,6.0,16.0,39.0,0.907,32.0,195.0,1.0,6.09,32.0,195.0,1.0,6.09,456.0,263.0,18.0,3559.0,7.8,13.53,21.0,273.8,219.0,417.0,2856.0,17.0,6.85,13.04,219.7,35.0,688.0,0.0,19.66,35.0,688.0,0.0,19.66,112.0,123.0,18.0,253.0,112.0,123.0,18.0,253.0,79.0,686.0,52.77,203.0,81.0,0.399,68.0,207.0,0.329,7.0,27.0,0.259,17.0,27.0,0.63
Miami (FL) (ACC),13,9-4,861.0,5537.0,6.43,51.0,,945.0,4492.0,4.75,27.0,28.0,345.5,11.0,8.0,19.0,3.0,7.0,10.0,9.0,0.69,363:44,27:58,77.0,62.0,409.0,108.0,8.3,25.0,173.0,1.92,55.0,53.0,0.0,0.0,21.0,0.0,446.0,34.3,28.0,28.0,0.0,0.0,15.0,0.0,241.0,18.5,435.0,1973.0,4.54,24.0,151.8,499.0,1713.0,3.43,10.0,131.8,54.0,15.0,16.0,13.0,44.0,0.815,39.0,7.0,13.0,11.0,31.0,0.795,20.0,158.0,0.0,7.9,20.0,158.0,0.0,7.9,426.0,263.0,7.0,3564.0,8.37,13.55,27.0,274.2,262.0,446.0,2779.0,17.0,6.23,10.61,213.8,33.0,763.0,1.0,23.12,33.0,763.0,1.0,23.12,102.0,123.0,20.0,245.0,102.0,123.0,20.0,245.0,95.0,876.0,67.38,171.0,62.0,0.363,81.0,210.0,0.386,6.0,13.0,0.462,7.0,24.0,0.292
Michigan (Big Ten),13,10-3,944.0,5524.0,5.85,61.0,,809.0,3403.0,4.21,20.0,22.0,261.8,6.0,13.0,19.0,5.0,7.0,12.0,7.0,0.54,429:38,33:02,88.0,66.0,497.0,121.0,9.3,22.0,145.0,1.69,66.0,63.0,2.0,2.0,19.0,0.0,524.0,40.3,22.0,17.0,1.0,0.0,10.0,1.0,183.0,14.1,574.0,2768.0,4.82,41.0,212.9,481.0,1550.0,3.22,9.0,119.2,68.0,32.0,12.0,18.0,62.0,0.912,28.0,7.0,7.0,6.0,20.0,0.714,21.0,137.0,0.0,6.52,21.0,137.0,0.0,6.52,370.0,228.0,7.0,2756.0,7.45,12.09,20.0,212.0,143.0,328.0,1853.0,11.0,5.65,12.96,142.5,42.0,928.0,0.0,22.1,42.0,928.0,0.0,22.1,91.0,71.0,24.0,186.0,91.0,71.0,24.0,186.0,63.0,593.0,45.62,183.0,79.0,0.432,37.0,176.0,0.21,13.0,20.0,0.65,11.0,27.0,0.407
LSU (SEC),12,8-4,757.0,5077.0,6.71,42.0,,793.0,3773.0,4.76,16.0,16.0,314.4,8.0,9.0,17.0,10.0,7.0,17.0,0.0,0.0,373:33,31:07,51.0,52.0,341.0,77.0,6.4,19.0,112.0,1.58,44.0,41.0,0.0,0.0,11.0,1.0,340.0,28.3,16.0,12.0,3.0,0.0,25.0,0.0,189.0,15.8,459.0,2796.0,6.09,30.0,233.0,429.0,1407.0,3.28,7.0,117.3,40.0,19.0,6.0,8.0,33.0,0.825,33.0,6.0,2.0,19.0,27.0,0.818,11.0,38.0,0.0,3.45,11.0,38.0,0.0,3.45,298.0,174.0,7.0,2281.0,7.65,13.11,12.0,190.1,194.0,364.0,2366.0,9.0,6.5,12.2,197.2,49.0,919.0,0.0,18.76,49.0,919.0,0.0,18.76,77.0,100.0,15.0,192.0,77.0,100.0,15.0,192.0,58.0,492.0,41.0,152.0,66.0,0.434,61.0,189.0,0.323,1.0,8.0,0.125,10.0,19.0,0.526
Iowa St. (Big 12),12,3-9,856.0,5059.0,5.91,39.0,,911.0,5435.0,5.97,48.0,48.0,452.9,4.0,9.0,13.0,8.0,8.0,16.0,-3.0,-0.25,355:53,29:39,63.0,34.0,234.0,80.0,6.7,32.0,188.0,2.67,41.0,36.0,0.0,0.0,16.0,1.0,332.0,27.7,48.0,47.0,0.0,0.0,13.0,1.0,376.0,31.3,458.0,1953.0,4.26,18.0,162.8,526.0,2618.0,4.98,23.0,218.2,41.0,15.0,9.0,14.0,38.0,0.927,51.0,20.0,13.0,13.0,46.0,0.902,15.0,66.0,0.0,4.4,15.0,66.0,0.0,4.4,398.0,235.0,8.0,3106.0,7.8,13.22,21.0,258.8,235.0,385.0,2817.0,25.0,7.32,11.99,234.8,30.0,629.0,0.0,20.97,30.0,629.0,0.0,20.97,147.0,126.0,20.0,293.0,147.0,126.0,20.0,293.0,76.0,681.0,56.75,177.0,76.0,0.429,78.0,174.0,0.448,11.0,23.0,0.478,9.0,15.0,0.6
Kentucky (SEC),13,7-6,872.0,5463.0,6.26,47.0,,928.0,5645.0,6.08,45.0,50.0,434.2,8.0,13.0,21.0,16.0,12.0,28.0,-7.0,-0.54,388:06,29:51,54.0,30.0,277.0,69.0,5.3,28.0,189.0,2.15,49.0,44.0,2.0,0.0,16.0,0.0,390.0,30.0,50.0,48.0,1.0,0.0,19.0,0.0,407.0,31.3,560.0,3044.0,5.44,30.0,234.2,576.0,2966.0,5.15,25.0,228.2,42.0,19.0,6.0,11.0,36.0,0.857,47.0,19.0,8.0,11.0,38.0,0.809,23.0,125.0,0.0,5.43,23.0,125.0,0.0,5.43,312.0,170.0,12.0,2419.0,7.75,14.23,17.0,186.1,202.0,352.0,2679.0,20.0,7.61,13.26,206.1,51.0,997.0,0.0,19.55,51.0,997.0,0.0,19.55,157.0,123.0,15.0,295.0,157.0,123.0,15.0,295.0,66.0,605.0,46.54,184.0,72.0,0.391,80.0,180.0,0.444,12.0,16.0,0.75,7.0,13.0,0.538
Notre Dame (FBS Independent),12,4-8,826.0,5011.0,6.07,45.0,,842.0,4546.0,5.4,37.0,44.0,378.8,6.0,8.0,14.0,9.0,9.0,18.0,-4.0,-0.33,347:10,28:55,51.0,20.0,217.0,61.0,5.1,28.0,163.0,2.33,47.0,44.0,0.0,2.0,13.0,1.0,371.0,30.9,44.0,37.0,2.0,0.0,9.0,1.0,334.0,27.8,438.0,1960.0,4.47,18.0,163.3,529.0,2189.0,4.14,23.0,182.4,48.0,14.0,16.0,10.0,40.0,0.833,42.0,19.0,7.0,8.0,34.0,0.81,21.0,316.0,2.0,15.05,21.0,316.0,2.0,15.05,388.0,224.0,9.0,3051.0,7.86,13.62,27.0,254.3,193.0,313.0,2357.0,14.0,7.53,12.21,196.4,42.0,935.0,2.0,22.26,42.0,935.0,2.0,22.26,120.0,102.0,22.0,244.0,120.0,102.0,22.0,244.0,78.0,638.0,53.17,168.0,68.0,0.405,67.0,172.0,0.39,13.0,20.0,0.65,12.0,23.0,0.522
NC State (ACC),13,7-6,942.0,5413.0,5.75,43.0,,894.0,4586.0,5.13,34.0,34.0,352.8,12.0,10.0,22.0,8.0,12.0,20.0,2.0,0.15,413:59,31:50,68.0,42.0,388.0,89.0,6.8,17.0,110.0,1.31,47.0,42.0,0.0,0.0,9.0,0.0,351.0,27.0,34.0,30.0,1.0,0.0,20.0,0.0,296.0,22.8,504.0,2030.0,4.03,23.0,156.2,424.0,1412.0,3.33,18.0,108.6,54.0,21.0,11.0,8.0,40.0,0.741,45.0,11.0,11.0,16.0,38.0,0.844,9.0,134.0,0.0,14.89,9.0,134.0,0.0,14.89,438.0,263.0,12.0,3383.0,7.72,12.86,20.0,260.2,275.0,470.0,3174.0,16.0,6.75,11.54,244.2,47.0,959.0,0.0,20.4,47.0,959.0,0.0,20.4,81.0,141.0,26.0,248.0,81.0,141.0,26.0,248.0,78.0,810.0,62.31,192.0,84.0,0.438,67.0,192.0,0.349,12.0,27.0,0.444,17.0,27.0,0.63
New Mexico St. (Sun Belt),12,3-9,914.0,4976.0,5.44,35.0,,909.0,5960.0,6.56,54.0,60.0,496.7,10.0,13.0,23.0,7.0,15.0,22.0,1.0,0.08,318:57,26:34,47.0,52.0,237.0,73.0,6.1,36.0,232.0,3.0,37.0,29.0,0.0,0.0,15.0,1.0,298.0,24.8,60.0,56.0,1.0,0.0,16.0,0.0,466.0,38.8,453.0,2037.0,4.5,13.0,169.8,549.0,2931.0,5.34,31.0,244.3,46.0,11.0,12.0,11.0,34.0,0.739,57.0,23.0,13.0,14.0,50.0,0.877,30.0,471.0,4.0,15.7,30.0,471.0,4.0,15.7,461.0,253.0,15.0,2939.0,6.38,11.62,22.0,244.9,232.0,360.0,3029.0,23.0,8.41,13.06,252.4,29.0,768.0,1.0,26.48,29.0,768.0,1.0,26.48,133.0,141.0,15.0,289.0,133.0,141.0,15.0,289.0,76.0,600.0,50.0,189.0,64.0,0.339,83.0,177.0,0.469,13.0,24.0,0.542,8.0,17.0,0.471
Army West Point (FBS Independent),13,8-5,913.0,5381.0,5.89,53.0,,744.0,3789.0,5.09,31.0,33.0,291.5,5.0,17.0,22.0,14.0,11.0,25.0,-3.0,-0.23,449:49,34:36,56.0,32.0,275.0,72.0,5.5,10.0,68.0,0.77,54.0,41.0,3.0,0.0,6.0,0.0,389.0,29.9,33.0,30.0,0.0,0.0,10.0,0.0,258.0,19.8,790.0,4414.0,5.59,46.0,339.5,406.0,1576.0,3.88,17.0,121.2,51.0,35.0,3.0,4.0,42.0,0.824,33.0,12.0,8.0,9.0,29.0,0.879,4.0,32.0,0.0,8.0,4.0,32.0,0.0,8.0,123.0,54.0,11.0,967.0,7.86,17.91,7.0,74.4,191.0,338.0,2213.0,14.0,6.55,11.59,170.2,52.0,989.0,1.0,19.02,52.0,989.0,1.0,19.02,87.0,91.0,10.0,188.0,87.0,91.0,10.0,188.0,62.0,548.0,42.15,172.0,83.0,0.483,60.0,158.0,0.38,20.0,37.0,0.541,8.0,19.0,0.421
Temple (AAC),14,10-4,967.0,5790.0,5.99,53.0,,852.0,3955.0,4.64,30.0,33.0,282.5,13.0,12.0,25.0,6.0,13.0,19.0,6.0,0.43,469:35,33:32,84.0,38.0,432.0,103.0,7.4,29.0,254.0,2.07,54.0,52.0,0.0,0.0,25.0,1.0,453.0,32.4,33.0,28.0,1.0,0.0,10.0,0.0,258.0,18.4,564.0,2466.0,4.37,31.0,176.1,510.0,1825.0,3.58,17.0,130.4,63.0,26.0,8.0,20.0,54.0,0.857,34.0,11.0,8.0,7.0,26.0,0.765,21.0,78.0,0.0,3.71,21.0,78.0,0.0,3.71,403.0,232.0,13.0,3324.0,8.25,14.33,22.0,237.4,182.0,342.0,2130.0,13.0,6.23,11.7,152.1,73.0,1566.0,1.0,21.45,73.0,1566.0,1.0,21.45,101.0,96.0,18.0,215.0,101.0,96.0,18.0,215.0,75.0,604.0,43.14,190.0,79.0,0.416,68.0,196.0,0.347,10.0,23.0,0.435,11.0,22.0,0.5
Arizona (Pac-12),12,3-9,815.0,4957.0,6.08,39.0,,923.0,5632.0,6.1,61.0,62.0,469.3,6.0,8.0,14.0,9.0,12.0,21.0,-7.0,-0.58,310:05,25:50,50.0,18.0,237.0,59.0,4.9,28.0,192.0,2.33,39.0,36.0,0.0,0.0,9.0,0.0,297.0,24.8,62.0,59.0,0.0,0.0,9.0,1.0,460.0,38.3,509.0,2820.0,5.54,26.0,235.0,496.0,2330.0,4.7,27.0,194.2,40.0,18.0,5.0,8.0,31.0,0.775,56.0,20.0,22.0,7.0,49.0,0.875,21.0,241.0,0.0,11.48,21.0,241.0,0.0,11.48,306.0,157.0,12.0,2137.0,6.98,13.61,13.0,178.1,281.0,427.0,3302.0,34.0,7.73,11.75,275.2,35.0,671.0,0.0,19.17,35.0,671.0,0.0,19.17,130.0,141.0,31.0,302.0,130.0,141.0,31.0,302.0,76.0,768.0,64.0,157.0,57.0,0.363,92.0,175.0,0.526,5.0,18.0,0.278,5.0,16.0,0.313
San Diego St. (Mountain West),14,11-3,892.0,5703.0,6.39,54.0,,925.0,4416.0,4.77,34.0,37.0,315.4,3.0,26.0,29.0,9.0,6.0,15.0,14.0,1.0,439:18,31:22,64.0,24.0,341.0,76.0,5.4,28.0,159.0,2.0,62.0,56.0,1.0,0.0,21.0,0.0,493.0,35.2,37.0,35.0,0.0,1.0,8.0,0.0,283.0,20.2,636.0,3680.0,5.79,34.0,262.9,480.0,1480.0,3.08,10.0,105.7,50.0,20.0,10.0,14.0,44.0,0.88,27.0,9.0,9.0,5.0,23.0,0.852,19.0,175.0,1.0,9.21,19.0,175.0,1.0,9.21,256.0,155.0,6.0,2023.0,7.9,13.05,20.0,144.5,240.0,445.0,2936.0,24.0,6.6,12.23,209.7,58.0,1209.0,0.0,20.84,58.0,1209.0,0.0,20.84,92.0,126.0,18.0,236.0,92.0,126.0,18.0,236.0,98.0,845.0,60.36,171.0,69.0,0.404,80.0,212.0,0.377,6.0,13.0,0.462,9.0,26.0,0.346
Bowling Green (MAC),12,4-8,952.0,4883.0,5.13,37.0,,882.0,5571.0,6.32,60.0,63.0,464.3,8.0,9.0,17.0,8.0,25.0,33.0,-16.0,-1.33,344:00,28:40,44.0,22.0,252.0,55.0,4.6,25.0,196.0,2.08,39.0,35.0,1.0,0.0,9.0,0.0,298.0,24.8,63.0,55.0,2.0,0.0,7.0,1.0,460.0,38.3,503.0,2170.0,4.31,18.0,180.8,502.0,2291.0,4.56,28.0,190.9,47.0,15.0,13.0,8.0,36.0,0.766,46.0,24.0,13.0,3.0,40.0,0.87,20.0,104.0,0.0,5.2,20.0,104.0,0.0,5.2,449.0,243.0,25.0,2713.0,6.04,11.16,19.0,226.1,243.0,380.0,3280.0,32.0,8.63,13.5,273.3,39.0,587.0,0.0,15.05,39.0,587.0,0.0,15.05,119.0,129.0,24.0,272.0,119.0,129.0,24.0,272.0,70.0,696.0,58.0,179.0,55.0,0.307,77.0,172.0,0.448,26.0,44.0,0.591,4.0,7.0,0.571
UNLV (Mountain West),12,4-8,815.0,4853.0,5.95,44.0,,879.0,5161.0,5.87,53.0,56.0,430.1,10.0,5.0,15.0,3.0,10.0,13.0,2.0,0.17,341:17,28:26,49.0,28.0,225.0,63.0,5.3,10.0,74.0,0.83,48.0,45.0,2.0,0.0,14.0,0.0,379.0,31.6,56.0,53.0,1.0,0.0,16.0,1.0,441.0,36.8,521.0,2898.0,5.56,28.0,241.5,484.0,2243.0,4.63,30.0,186.9,42.0,19.0,7.0,12.0,38.0,0.905,51.0,26.0,10.0,8.0,44.0,0.863,24.0,282.0,1.0,11.75,24.0,282.0,1.0,11.75,294.0,138.0,10.0,1955.0,6.65,14.17,16.0,162.9,210.0,395.0,2918.0,23.0,7.39,13.9,243.2,44.0,1102.0,0.0,25.05,44.0,1102.0,0.0,25.05,118.0,128.0,21.0,267.0,118.0,128.0,21.0,267.0,67.0,614.0,51.17,172.0,65.0,0.378,80.0,179.0,0.447,9.0,16.0,0.563,12.0,19.0,0.632
BYU (FBS Independent),13,9-4,956.0,5188.0,5.43,43.0,,860.0,4745.0,5.52,31.0,33.0,365.0,10.0,21.0,31.0,7.0,12.0,19.0,12.0,0.92,424:37,32:39,50.0,48.0,282.0,74.0,5.7,26.0,156.0,2.0,47.0,42.0,0.0,0.0,20.0,0.0,384.0,29.5,33.0,30.0,1.0,0.0,8.0,0.0,254.0,19.5,544.0,2615.0,4.81,28.0,201.2,431.0,1467.0,3.4,14.0,112.8,55.0,24.0,9.0,19.0,52.0,0.945,35.0,13.0,7.0,6.0,26.0,0.743,17.0,43.0,0.0,2.53,17.0,43.0,0.0,2.53,412.0,245.0,12.0,2573.0,6.25,10.5,15.0,197.9,271.0,429.0,3278.0,17.0,7.64,12.1,252.2,50.0,915.0,0.0,18.3,50.0,915.0,0.0,18.3,78.0,143.0,23.0,244.0,78.0,143.0,23.0,244.0,83.0,782.0,60.15,195.0,93.0,0.477,66.0,177.0,0.373,12.0,19.0,0.632,9.0,22.0,0.409
Fla. Atlantic (C-USA),12,3-9,838.0,4779.0,5.7,40.0,,892.0,6166.0,6.91,61.0,63.0,513.8,5.0,10.0,15.0,7.0,13.0,20.0,-5.0,-0.42,,,46.0,38.0,233.0,65.0,5.4,25.0,158.0,2.08,41.0,39.0,1.0,0.0,10.0,0.0,317.0,26.4,63.0,57.0,3.0,0.0,12.0,0.0,477.0,39.8,472.0,2258.0,4.78,31.0,188.2,537.0,2945.0,5.48,37.0,245.4,40.0,23.0,5.0,5.0,33.0,0.825,56.0,31.0,11.0,10.0,52.0,0.929,,,,,,,,,366.0,215.0,13.0,2521.0,6.89,11.73,9.0,210.1,233.0,355.0,3221.0,24.0,9.07,13.82,268.4,,,,,,,,,,,,,,,,,,,,169.0,57.0,0.337,78.0,165.0,0.473,7.0,18.0,0.389,,,
Northwestern (Big Ten),13,7-6,984.0,5177.0,5.26,44.0,,974.0,5257.0,5.4,33.0,34.0,404.4,9.0,16.0,25.0,7.0,9.0,16.0,9.0,0.69,344:00,26:27,63.0,28.0,328.0,77.0,5.9,39.0,224.0,3.0,45.0,42.0,0.0,0.0,8.0,1.0,338.0,26.0,34.0,27.0,1.0,0.0,18.0,1.0,289.0,22.2,501.0,1991.0,3.97,22.0,153.2,478.0,1809.0,3.78,20.0,139.2,42.0,14.0,10.0,7.0,31.0,0.738,56.0,18.0,9.0,14.0,41.0,0.732,24.0,229.0,0.0,9.54,24.0,229.0,0.0,9.54,483.0,282.0,9.0,3186.0,6.6,11.3,22.0,245.1,303.0,496.0,3448.0,13.0,6.95,11.38,265.2,33.0,689.0,0.0,20.88,33.0,689.0,0.0,20.88,113.0,156.0,11.0,280.0,113.0,156.0,11.0,280.0,47.0,389.0,29.92,195.0,77.0,0.395,69.0,189.0,0.365,15.0,30.0,0.5,14.0,26.0,0.538
